country_code,feature_code,guiding_score
CHN,NV.AGR.TOTL.ZS,5.343410343873348
CHN,NY.GDP.MKTP.CD,6.059246915043026
CHN,NY.GDP.MKTP.KD.ZG,4.814887434662242
CHN,SH.DYN.MORT,6.529677140282175
CHN,SP.DYN.LE00.IN,6.265567713543927
CHN,SP.DYN.LE00.MA.IN,6.1921786514539
CHN,SP.RUR.TOTL.ZS,6.512523579587029
CHN,SP.URB.TOTL.IN.ZS,6.506457299202982
DEU,EG.USE.PCAP.KG.OE,3.678366305330908
DEU,EN.ATM.GHGT.KT.CE,4.644814018071122
DEU,FS.AST.PRVT.GD.ZS,5.753551590276986
DEU,NE.EXP.GNFS.ZS,4.34453727151748
DEU,NE.IMP.GNFS.ZS,4.292408198366784
DEU,NV.AGR.TOTL.ZS,3.2669957501308904
DEU,NY.GDP.MKTP.CD,4.417321244932554
DEU,NY.GDP.MKTP.KD.ZG,4.272631810747591
DEU,SH.DYN.MORT,5.291586448014582
DEU,SP.DYN.LE00.IN,5.655831629240587
DEU,SP.DYN.LE00.MA.IN,5.688295689533941
DEU,SP.RUR.TOTL.ZS,6.001936143109764
DEU,SP.URB.TOTL.IN.ZS,5.9882251043061405
EUU,EG.USE.PCAP.KG.OE,4.377740852057055
EUU,EN.ATM.GHGT.KT.CE,4.9112619227181815
EUU,FS.AST.PRVT.GD.ZS,6.0231565114855306
EUU,NE.EXP.GNFS.ZS,5.178944113132361
EUU,NE.IMP.GNFS.ZS,4.537689799352372
EUU,NV.AGR.TOTL.ZS,3.396500358510778
EUU,NY.GDP.MKTP.CD,3.8924983654138328
EUU,NY.GDP.MKTP.KD.ZG,3.930371161970476
EUU,SH.DYN.MORT,6.471876259535171
EUU,SP.DYN.LE00.IN,6.214656182759899
EUU,SP.DYN.LE00.MA.IN,6.137231875892166
EUU,SP.RUR.TOTL.ZS,6.479523543613976
EUU,SP.URB.TOTL.IN.ZS,6.476706543731512
FRA,EG.USE.PCAP.KG.OE,4.744423321675082
FRA,EN.ATM.GHGT.KT.CE,4.8843912364993916
FRA,FS.AST.PRVT.GD.ZS,5.654965083378626
FRA,NE.EXP.GNFS.ZS,5.153524676915436
FRA,NE.IMP.GNFS.ZS,4.6089634158282475
FRA,NV.AGR.TOTL.ZS,3.5117121646325793
FRA,NY.GDP.MKTP.CD,3.817149883814313
FRA,NY.GDP.MKTP.KD.ZG,4.850184379826927
FRA,SH.DYN.MORT,5.540929735587289
FRA,SP.DYN.LE00.IN,5.659724166114675
FRA,SP.DYN.LE00.MA.IN,5.77292786482359
FRA,SP.RUR.TOTL.ZS,6.521471070774397
FRA,SP.URB.TOTL.IN.ZS,6.521582450677603
GBR,EG.USE.PCAP.KG.OE,5.122273896143051
GBR,EN.ATM.GHGT.KT.CE,5.532507633638085
GBR,FS.AST.PRVT.GD.ZS,6.090061084870583
GBR,NE.EXP.GNFS.ZS,4.501168910751586
GBR,NE.IMP.GNFS.ZS,4.226931452555843
GBR,NV.AGR.TOTL.ZS,3.46764187719277
GBR,NY.GDP.MKTP.CD,4.066217403053087
GBR,NY.GDP.MKTP.KD.ZG,3.617271477505758
GBR,SH.DYN.MORT,5.744611549021886
GBR,SP.DYN.LE00.IN,5.711896453302173
GBR,SP.DYN.LE00.MA.IN,5.96427820280619
GBR,SP.RUR.TOTL.ZS,6.498686271824363
GBR,SP.URB.TOTL.IN.ZS,6.4901767589241635
IDN,EG.USE.PCAP.KG.OE,4.483791590559575
IDN,EN.ATM.GHGT.KT.CE,5.148837093422742
IDN,FS.AST.PRVT.GD.ZS,4.693125726010439
IDN,NE.EXP.GNFS.ZS,4.279600327495613
IDN,NE.IMP.GNFS.ZS,3.904513827422207
IDN,NV.AGR.TOTL.ZS,4.172991758636676
IDN,NY.GDP.MKTP.CD,5.5538445803214405
IDN,NY.GDP.MKTP.KD.ZG,2.168116617382363
IDN,SH.DYN.MORT,6.329230146443705
IDN,SP.DYN.LE00.IN,6.490808406998253
IDN,SP.DYN.LE00.MA.IN,6.509318369538916
IDN,SP.RUR.TOTL.ZS,6.503950590567619
IDN,SP.URB.TOTL.IN.ZS,6.506882461284125
IND,EG.USE.PCAP.KG.OE,5.612339968376121
IND,EN.ATM.GHGT.KT.CE,6.074967493857121
IND,FS.AST.PRVT.GD.ZS,4.754025513355815
IND,NE.EXP.GNFS.ZS,3.7190821820616646
IND,NE.IMP.GNFS.ZS,4.252470587805874
IND,NV.AGR.TOTL.ZS,3.0056348958309282
IND,NY.GDP.MKTP.CD,5.568316978704241
IND,NY.GDP.MKTP.KD.ZG,4.115867265256666
IND,SH.DYN.MORT,6.527415285216836
IND,SP.DYN.LE00.IN,6.429472573378572
IND,SP.DYN.LE00.MA.IN,6.442693738315733
IND,SP.RUR.TOTL.ZS,6.490152312370588
IND,SP.URB.TOTL.IN.ZS,6.507583626504139
ITA,EG.USE.PCAP.KG.OE,5.239637972363153
ITA,EN.ATM.GHGT.KT.CE,5.378479045397804
ITA,FS.AST.PRVT.GD.ZS,5.929456494176254
ITA,NE.EXP.GNFS.ZS,4.983877107899675
ITA,NE.IMP.GNFS.ZS,3.387327050235096
ITA,NV.AGR.TOTL.ZS,3.5810296475244026
ITA,NY.GDP.MKTP.CD,3.7880586510647243
ITA,NY.GDP.MKTP.KD.ZG,4.176698897482908
ITA,SH.DYN.MORT,6.148279464146257
ITA,SP.DYN.LE00.IN,6.108970954842973
ITA,SP.DYN.LE00.MA.IN,6.183551336651052
ITA,SP.RUR.TOTL.ZS,6.411332862507282
ITA,SP.URB.TOTL.IN.ZS,6.393034827217383
JPN,EG.USE.PCAP.KG.OE,4.754774217215655
JPN,EN.ATM.GHGT.KT.CE,4.086666214669621
JPN,FS.AST.PRVT.GD.ZS,4.251894281888589
JPN,NE.EXP.GNFS.ZS,3.726801472095294
JPN,NE.IMP.GNFS.ZS,4.19296361282166
JPN,NV.AGR.TOTL.ZS,4.522943648154128
JPN,NY.GDP.MKTP.CD,4.625582951330282
JPN,NY.GDP.MKTP.KD.ZG,3.821574400529033
JPN,SH.DYN.MORT,5.949703586058764
JPN,SP.DYN.LE00.IN,5.8057787175866995
JPN,SP.DYN.LE00.MA.IN,5.973294604942431
JPN,SP.RUR.TOTL.ZS,6.059458325656718
JPN,SP.URB.TOTL.IN.ZS,5.7704546842307165
KOR,EG.USE.PCAP.KG.OE,4.878352157166086
KOR,EN.ATM.GHGT.KT.CE,5.4399236724686
KOR,FS.AST.PRVT.GD.ZS,4.953711887132099
KOR,NE.EXP.GNFS.ZS,4.751816733227967
KOR,NE.IMP.GNFS.ZS,4.3824989049626595
KOR,NV.AGR.TOTL.ZS,5.616696172836703
KOR,NY.GDP.MKTP.CD,5.284649864744387
KOR,NY.GDP.MKTP.KD.ZG,2.56430741086933
KOR,SH.DYN.MORT,6.18469477365659
KOR,SP.DYN.LE00.IN,6.284258994096399
KOR,SP.DYN.LE00.MA.IN,6.104924476330236
KOR,SP.RUR.TOTL.ZS,5.4225963636341445
KOR,SP.URB.TOTL.IN.ZS,5.259832727432325
MEX,EG.USE.PCAP.KG.OE,3.6233269723278094
MEX,EN.ATM.GHGT.KT.CE,4.592301142884075
MEX,FS.AST.PRVT.GD.ZS,5.462760050595199
MEX,NE.EXP.GNFS.ZS,5.547452676116883
MEX,NE.IMP.GNFS.ZS,5.457092808391139
MEX,NV.AGR.TOTL.ZS,3.7434139615032316
MEX,NY.GDP.MKTP.CD,4.775985888166151
MEX,NY.GDP.MKTP.KD.ZG,3.840235686756206
MEX,SH.DYN.MORT,6.479382150647198
MEX,SP.DYN.LE00.IN,4.23257863153853
MEX,SP.DYN.LE00.MA.IN,5.569259515097468
MEX,SP.RUR.TOTL.ZS,6.519911384410185
MEX,SP.URB.TOTL.IN.ZS,6.531199604919916
RUS,EG.USE.PCAP.KG.OE,3.5625531882655244
RUS,EN.ATM.GHGT.KT.CE,3.366509469776467
RUS,FS.AST.PRVT.GD.ZS,5.73364822005642
RUS,NE.EXP.GNFS.ZS,4.077193512936936
RUS,NE.IMP.GNFS.ZS,2.6429374299522537
RUS,NV.AGR.TOTL.ZS,4.176970395050681
RUS,NY.GDP.MKTP.CD,4.58273353980302
RUS,NY.GDP.MKTP.KD.ZG,3.298028751372653
RUS,SH.DYN.MORT,6.449169248539212
RUS,SP.DYN.LE00.IN,6.202473403109123
RUS,SP.DYN.LE00.MA.IN,6.154688449446088
RUS,SP.RUR.TOTL.ZS,6.326526910706701
RUS,SP.URB.TOTL.IN.ZS,6.304060574470085
SAU,EG.USE.PCAP.KG.OE,5.04694816501928
SAU,EN.ATM.GHGT.KT.CE,5.998405999987045
SAU,FS.AST.PRVT.GD.ZS,3.4547887709181673
SAU,NE.EXP.GNFS.ZS,4.973892711760906
SAU,NE.IMP.GNFS.ZS,4.473081142053265
SAU,NV.AGR.TOTL.ZS,2.9562310519503168
SAU,NY.GDP.MKTP.CD,4.831000637897031
SAU,NY.GDP.MKTP.KD.ZG,3.7138657597240083
SAU,SH.DYN.MORT,6.474351136351221
SAU,SP.DYN.LE00.IN,6.3641747067040475
SAU,SP.DYN.LE00.MA.IN,6.367846798060811
SAU,SP.RUR.TOTL.ZS,6.457817864036957
SAU,SP.URB.TOTL.IN.ZS,6.494890273091597
TUR,EG.USE.PCAP.KG.OE,4.9377499797314615
TUR,EN.ATM.GHGT.KT.CE,5.504431990321855
TUR,FS.AST.PRVT.GD.ZS,5.5974331912679425
TUR,NE.EXP.GNFS.ZS,4.384756055935124
TUR,NE.IMP.GNFS.ZS,3.8337941577306354
TUR,NV.AGR.TOTL.ZS,4.226405058330861
TUR,NY.GDP.MKTP.CD,4.625534235107694
TUR,NY.GDP.MKTP.KD.ZG,3.927504010242266
TUR,SH.DYN.MORT,6.511652567799012
TUR,SP.DYN.LE00.IN,6.424137497157127
TUR,SP.DYN.LE00.MA.IN,6.441496355088786
TUR,SP.RUR.TOTL.ZS,6.521470210145995
TUR,SP.URB.TOTL.IN.ZS,6.499376517258929
USA,EG.USE.PCAP.KG.OE,4.818725352747945
USA,EN.ATM.GHGT.KT.CE,4.480056510211336
USA,FS.AST.PRVT.GD.ZS,3.3439787397110816
USA,NE.EXP.GNFS.ZS,4.56386530581869
USA,NE.IMP.GNFS.ZS,3.7269031489857807
USA,NV.AGR.TOTL.ZS,4.1500854575397605
USA,NY.GDP.MKTP.CD,6.157321660403434
USA,NY.GDP.MKTP.KD.ZG,3.6538164216989952
USA,SH.DYN.MORT,6.155780218381246
USA,SP.DYN.LE00.IN,5.426788228757346
USA,SP.DYN.LE00.MA.IN,5.333794034600677
USA,SP.RUR.TOTL.ZS,6.4819975907452045
USA,SP.URB.TOTL.IN.ZS,6.488027116895177
ZAF,EG.USE.PCAP.KG.OE,3.830082453069378
ZAF,EN.ATM.GHGT.KT.CE,4.514845593533511
ZAF,FS.AST.PRVT.GD.ZS,3.4792809050589204
ZAF,NE.EXP.GNFS.ZS,3.419846718851435
ZAF,NE.IMP.GNFS.ZS,3.796987141276949
ZAF,NV.AGR.TOTL.ZS,4.838119097071537
ZAF,NY.GDP.MKTP.CD,4.983487896200682
ZAF,NY.GDP.MKTP.KD.ZG,4.217224399062315
ZAF,SH.DYN.MORT,6.244785994019694
ZAF,SP.DYN.LE00.IN,6.436310358592885
ZAF,SP.DYN.LE00.MA.IN,6.437280168998662
ZAF,SP.RUR.TOTL.ZS,6.5164997474098545
ZAF,SP.URB.TOTL.IN.ZS,6.512740575233927
