country,target,rmse,std,rmse/std,r2,mase,da,guiding_score,best_guiding_cv,best_params
GBR,NE.IMP.GNFS.ZS,3.443512813336186,1.4772650642640972,2.3310053805757462,-4.433586084273081,2.2409528947864295,0.25,2.3657156742532877,2.3657156742532877,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 7, ""n_estimators"": 50, ""subsample"": 1.0}"
GBR,NY.GDP.MKTP.CD,365977673232.297,173278126272.9959,2.112082356290644,-3.4608918797542403,2.013361840491222,0.4166666666666667,2.7644290971507717,2.7644290971507717,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""subsample"": 0.8}"
GBR,NE.EXP.GNFS.ZS,3.443536827233829,1.5606973627871632,2.2064090766990256,-3.868241013739847,2.3205809181587624,0.5,2.8178283734699363,2.8178283734699363,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 50, ""subsample"": 1.0}"
GBR,NY.GDP.MKTP.KD.ZG,4.062694959250596,3.368839303466261,1.2059628237744715,-0.454346332326097,1.0725958521502363,0.5833333333333334,3.9656594021123746,3.9656594021123746,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 50, ""subsample"": 0.6}"
GBR,EN.ATM.GHGT.KT.CE,148892.76299638514,60603.791140420544,2.456822588068736,-5.035977229244762,6.446777144315861,0.5,2.5276328047754903,2.5276328047754903,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}"
IDN,SP.DYN.LE00.IN,2.525870971898063,1.0579721084454536,2.3874646143644447,-4.699987284842366,8.663883679765068,0.4166666666666667,2.40123036058643,2.40123036058643,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.6}"
IDN,SP.URB.TOTL.IN.ZS,6.248207777726284,2.564532962082856,2.4363920722046912,-4.93600632950187,8.335442799708769,0.3333333333333333,2.2448670472756382,2.2448670472756382,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""subsample"": 0.6}"
IDN,NV.AGR.TOTL.ZS,1.3748971458889785,0.6548625368920328,2.0995202327716265,-3.4079852078174246,3.285896729786993,0.4166666666666667,2.5953097119412134,2.5953097119412134,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 7, ""n_estimators"": 50, ""subsample"": 0.8}"
IDN,EG.USE.PCAP.KG.OE,90.23507933728783,26.753619454676453,3.372817629037293,-10.375898758744748,5.842874107722085,0.25,1.901365772176435,1.901365772176435,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 7, ""n_estimators"": 100, ""subsample"": 0.6}"
IDN,FS.AST.PRVT.GD.ZS,8.442010536104796,4.660399501217948,1.8114349497073292,-2.281296577021194,5.576336569494909,0.08333333333333333,2.106549772868315,2.106549772868315,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 50, ""subsample"": 0.6}"
IDN,NE.IMP.GNFS.ZS,4.510304171944101,3.2742904305755336,1.3774905640094086,-0.8974802539349593,1.5976628201351264,0.4166666666666667,3.3214932802042174,3.3214932802042174,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 50, ""subsample"": 0.8}"
IDN,NY.GDP.MKTP.CD,486438613599.2241,177107780901.21255,2.7465682824547986,-6.543637330186702,6.943649041899609,0.4166666666666667,2.300434107306981,2.300434107306981,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 7, ""n_estimators"": 200, ""subsample"": 0.8}"
IDN,NE.EXP.GNFS.ZS,5.742817346658943,3.3696937239878153,1.7042549908253053,-1.9044850737529617,3.094760808417254,0.8333333333333334,3.5390344549356985,3.5390344549356985,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.6}"
IDN,NY.GDP.MKTP.KD.ZG,2.8517066085433282,2.057593237213433,1.385942836984316,-0.9208375473881336,1.676369481408022,0.3333333333333333,3.153188379538877,3.153188379538877,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 50, ""subsample"": 0.6}"
IDN,EN.ATM.GHGT.KT.CE,406231.5430581682,81097.55427914686,5.009171320504608,-24.09179731816588,11.32277428671053,0.6666666666666666,2.4762607403125148,2.4762607403125148,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""subsample"": 1.0}"
IND,SP.DYN.LE00.IN,3.0807877257273826,1.2603016498127408,2.4444844027500356,-4.9755039952882,8.715528983478675,0.4166666666666667,2.3831775079935626,2.3831775079935626,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""subsample"": 0.8}"
IND,SP.URB.TOTL.IN.ZS,3.0273279738211736,1.4561490227072789,2.0789959864085557,-3.3222243115028833,6.781639586680031,0.3333333333333333,2.3731690110046983,2.3731690110046983,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""subsample"": 0.6}"
IND,NV.AGR.TOTL.ZS,0.5523714739034774,0.5532694610569547,0.9983769442980608,0.0032434770940665825,0.8158546944063029,0.5833333333333334,4.378876972206864,4.378876972206864,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 7, ""n_estimators"": 200, ""subsample"": 0.8}"
IND,EG.USE.PCAP.KG.OE,145.1645874193227,42.91298834933777,3.382765754684685,-10.443104151067443,12.32495059951738,0.25,1.8921209981692997,1.8921209981692997,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.6}"
IND,FS.AST.PRVT.GD.ZS,5.840822334534224,1.8041979370147132,3.237351187862816,-9.480442713556783,4.061222009957622,0.5833333333333334,2.529775385142232,2.529775385142232,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.8}"
IND,NE.IMP.GNFS.ZS,3.9855839611836767,3.9905916052555757,0.9987451374214029,0.002508150477102844,1.5596381725008768,0.08333333333333333,3.368689124187818,3.368689124187818,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""subsample"": 1.0}"
IND,NY.GDP.MKTP.CD,1012573574743.9199,507226160567.15753,1.9962960380665413,-2.9851978716001693,5.491418438344253,0.5,2.7007566256209485,2.7007566256209485,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.6}"
IND,NE.EXP.GNFS.ZS,2.5711906252728327,2.5419926581623713,1.0114862515502185,-0.023104437075111672,1.4623146161932286,0.4166666666666667,3.9044139084760037,3.9044139084760037,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.6}"
IND,NY.GDP.MKTP.KD.ZG,4.699402668621348,4.156636638491486,1.1305781758991664,-0.2782070118194868,1.1034895854526194,0.0,3.129472050341437,3.129472050341437,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.6}"
IND,EN.ATM.GHGT.KT.CE,825796.1665196578,347967.82717191766,2.3731968936072456,-4.632063495827079,8.433578855808479,0.08333333333333333,1.8700271733844909,1.8700271733844909,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 7, ""n_estimators"": 200, ""subsample"": 0.8}"
ITA,SP.DYN.LE00.IN,1.9307653364975772,0.6105146385902605,3.162520952742277,-9.00153877653392,5.680429541075483,0.5833333333333334,2.5076715428732155,2.5076715428732155,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 7, ""n_estimators"": 200, ""subsample"": 0.8}"
ITA,SP.URB.TOTL.IN.ZS,1.8073449007655449,0.9696956699437689,1.8638269271330767,-2.473850814306327,6.126248551380886,0.4166666666666667,2.6116731312977333,2.6116731312977333,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 1.0}"
ITA,NV.AGR.TOTL.ZS,0.20069972436286582,0.09600911981579234,2.0904235425544764,-3.369870587266007,2.143073799264536,0.0,2.0922133904431788,2.0922133904431788,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 50, ""subsample"": 1.0}"
ITA,EG.USE.PCAP.KG.OE,371.23786957865065,211.71147302021294,1.7535085098728074,-2.074792094196353,4.861347324181804,0.4166666666666667,2.6844705293341966,2.6844705293341966,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.6}"
ITA,FS.AST.PRVT.GD.ZS,13.732513059949085,6.028609675875543,2.277890558233013,-4.188785395287107,3.75042572115129,0.25,2.2195698049163197,2.2195698049163197,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 50, ""subsample"": 0.6}"
ITA,NE.IMP.GNFS.ZS,1.9647676076587404,1.4642372356379638,1.3418369372383137,-0.8005263661370978,1.1068147341526406,0.8333333333333334,4.218084331323796,4.218084331323796,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.6}"
ITA,NY.GDP.MKTP.CD,134917993959.46767,159713100751.22043,0.8447522045772861,0.2863937128618149,0.915440648837536,0.5,4.488315513771322,4.488315513771322,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 7, ""n_estimators"": 200, ""subsample"": 0.6}"
ITA,NE.EXP.GNFS.ZS,3.3194699400653493,2.497763217676993,1.3289770289565608,-0.7661799434942078,2.1141830916903683,0.5,3.4154352264800214,3.4154352264800214,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.8}"
ITA,NY.GDP.MKTP.KD.ZG,3.6362829718634315,3.0017208065657512,1.211399462571497,-0.4674886579185118,0.889022148998523,0.5,3.856491996569717,3.856491996569717,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.6}"
ITA,EN.ATM.GHGT.KT.CE,106147.58099340796,40244.6580232493,2.6375570375597825,-5.956707126381137,7.193637941882414,0.5833333333333334,2.619817208396276,2.619817208396276,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.6}"
JPN,SP.DYN.LE00.IN,1.290496139060611,0.6361232327675039,2.028688896404878,-3.1155786383964417,5.490426858336708,0.5,2.6871157452275045,2.6871157452275045,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 7, ""n_estimators"": 200, ""subsample"": 0.6}"
JPN,SP.URB.TOTL.IN.ZS,3.896922617976624,0.7257970521755686,5.369162917230984,-27.827910431768327,17.111209577260887,0.25,1.7481352935457954,1.7481352935457954,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.8}"
JPN,NV.AGR.TOTL.ZS,0.14980934251720313,0.07041384308735131,2.127555263974988,-3.5264914012676822,3.9450045343643825,0.08333333333333333,2.0061598912292027,2.0061598912292027,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 50, ""subsample"": 1.0}"
JPN,EG.USE.PCAP.KG.OE,489.67044983882033,158.9156309258039,3.081323385158018,-8.49455380392167,6.032469957186686,0.6666666666666666,2.668819140691777,2.668819140691777,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""subsample"": 0.6}"
JPN,FS.AST.PRVT.GD.ZS,8.022587632498405,5.7785462455234775,1.388340127711765,-0.9274883102147204,2.173085914989135,0.5,3.3352149860827485,3.3352149860827485,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.6}"
JPN,NE.IMP.GNFS.ZS,2.539789560668336,2.0463628629800827,1.241123755036135,-0.5403881753149964,1.168809930083584,0.8333333333333334,4.335364840938551,4.335364840938551,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.8}"
JPN,NY.GDP.MKTP.CD,1098566762149.9033,501248166141.96277,2.191662406678549,-3.803384104848009,3.0632923709782323,0.5,2.725205237085273,2.725205237085273,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 7, ""n_estimators"": 200, ""subsample"": 0.8}"
JPN,NE.EXP.GNFS.ZS,1.7159542430004346,1.6543545392866872,1.0372348866285384,-0.07585621003931675,0.9945885088477041,0.5,4.117646762259833,4.117646762259833,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.6}"
JPN,NY.GDP.MKTP.KD.ZG,2.7562740929115996,2.1166817492348073,1.3021674580545746,-0.6956400888163121,0.9050164451572049,0.3333333333333333,3.44050499582388,3.44050499582388,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.8}"
JPN,EN.ATM.GHGT.KT.CE,65309.94787271706,53268.458611454465,1.2260528946237104,-0.5032057004151791,1.7513898908530774,0.75,4.071634577718489,4.071634577718489,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""subsample"": 0.8}"
KOR,SP.DYN.LE00.IN,3.0118183629421993,1.2084642588810899,2.4922692920441225,-5.2114062240661125,8.74604078063362,0.16666666666666666,1.9588836421532427,1.9588836421532427,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.6}"
KOR,SP.URB.TOTL.IN.ZS,0.19374223484938416,0.17979363581420135,1.0775811611574355,-0.16118115888140672,2.8193303682443136,0.5,3.684992045855332,3.684992045855332,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.8}"
KOR,NV.AGR.TOTL.ZS,0.4913793043340782,0.19559634579656365,2.512211065768853,-5.311204438971475,5.296940715004494,0.3333333333333333,2.2345647101514277,2.2345647101514277,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""subsample"": 0.6}"
KOR,EG.USE.PCAP.KG.OE,784.6804756745611,267.99544137196483,2.9279620267326196,-7.572961629988187,10.761115250469167,0.16666666666666666,1.8452427952514354,1.8452427952514354,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 7, ""n_estimators"": 200, ""subsample"": 0.6}"
KOR,FS.AST.PRVT.GD.ZS,17.557856256998626,9.980148023229926,1.7592781405777473,-2.0950595759146964,2.7178076504666104,0.08333333333333333,2.2768156470391703,2.2768156470391703,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 7, ""n_estimators"": 100, ""subsample"": 0.8}"
KOR,NE.IMP.GNFS.ZS,8.527563536115618,6.3104694522735265,1.3513358396883326,-0.8261085516261708,1.7420101114424165,0.08333333333333333,2.783494706138137,2.783494706138137,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 7, ""n_estimators"": 200, ""subsample"": 0.6}"
KOR,NY.GDP.MKTP.CD,322970808596.6254,236253532703.58502,1.36705176384321,-0.868830525026832,3.2995574721429146,0.25,2.7918340643669506,2.7918340643669506,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""subsample"": 0.8}"
KOR,NE.EXP.GNFS.ZS,11.21452723252103,5.234660940436128,2.142359812818495,-3.5897055675796974,3.758320795240544,0.5,2.690513780497106,2.690513780497106,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}"
KOR,NY.GDP.MKTP.KD.ZG,4.310454275234084,1.6686786593222627,2.583154192781961,-5.6726855836870245,2.5636550161759772,0.16666666666666666,2.1050432316284065,2.1050432316284065,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 50, ""subsample"": 0.6}"
KOR,EN.ATM.GHGT.KT.CE,123010.73838492762,43148.00541853162,2.8509020797539764,-7.127642668345549,8.550237562884293,0.25,1.9950696644389676,1.9950696644389676,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.6}"
MEX,SP.DYN.LE00.IN,0.2036564504871833,0.08652215230931735,2.3538070315115363,-4.540407541593151,4.936976975660917,0.3333333333333333,2.289820902654717,2.289820902654717,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 1.0}"
MEX,SP.URB.TOTL.IN.ZS,3.2094474247776814,1.0944694967380058,2.932422908398295,-7.599104113699118,10.13790921451809,0.3333333333333333,2.112900365304026,2.112900365304026,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""subsample"": 0.8}"
MEX,NV.AGR.TOTL.ZS,0.2550133221623512,0.20052559085451074,1.271724576776704,-0.6172833991778868,1.9456190837500822,0.25,3.1001621230788214,3.1001621230788214,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""subsample"": 0.6}"
MEX,EG.USE.PCAP.KG.OE,28.783633226737084,37.23295447827815,0.7730687405838171,0.4023647223321508,0.9311061584381407,0.5,4.612241924851098,4.612241924851098,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 7, ""n_estimators"": 200, ""subsample"": 1.0}"
MEX,FS.AST.PRVT.GD.ZS,11.160938998677436,5.668097592507568,1.969080245447897,-2.87727701301315,5.932747059658108,0.3333333333333333,2.423156416228343,2.423156416228343,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 50, ""subsample"": 1.0}"
MEX,NE.IMP.GNFS.ZS,7.4969301209434605,3.926381224778908,1.9093739735793505,-2.6457089709821977,3.977842903057756,0.6666666666666666,3.072088075235495,3.072088075235495,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 1.0}"
MEX,NY.GDP.MKTP.CD,256642807776.05478,107094364435.01715,2.396417487792094,-4.742816775795771,2.300058078778324,0.4166666666666667,2.6120410443269386,2.6120410443269386,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.8}"
MEX,NE.EXP.GNFS.ZS,8.488834506005421,4.284284593144417,1.9813890327428292,-2.925902499073564,5.453649295936276,0.6666666666666666,3.002815592193645,3.002815592193645,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""subsample"": 0.8}"
MEX,NY.GDP.MKTP.KD.ZG,3.837870819571487,3.627024621301197,1.0581320008229358,-0.11964333116554915,0.8232300321013767,0.5833333333333334,4.27032950538,4.27032950538,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200, ""subsample"": 0.8}"
MEX,EN.ATM.GHGT.KT.CE,79209.08199017309,13455.750184131375,5.88663440583089,-33.652464627911996,9.541499121376669,0.3333333333333333,1.8749850653918538,1.8749850653918538,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_depth"": 7, ""n_estimators"": 200, ""subsample"": 1.0}"
RUS,SP.DYN.LE00.IN,3.922522706065438,1.6585270981450888,2.3650639838519503,-4.593527647713657,8.374437600362409,0.3333333333333333,2.2676211955003445,2.2676211955003445,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 200, ""subsample"": 0.6}"
