country,target,rmse,std,rmse/std,r2,mase,da,guiding_score,best_guiding_cv,best_params
EUU,FS.AST.PRVT.GD.ZS,6.8960734503150825,6.33049628288456,1.0893416790970472,-0.18666529381797403,2.2741773701949928,0.8333333333333334,4.335882533710091,4.335882533710091,"{""p"": 1, ""d"": 0, ""q"": 2}"
EUU,NE.IMP.GNFS.ZS,1.8087262713571475,2.315341819512454,0.7811918983686023,0.3897392179232594,0.7137850380677251,0.5833333333333334,4.798740514771696,4.798740514771696,"{""p"": 2, ""d"": 1, ""q"": 2}"
EUU,NY.GDP.MKTP.CD,794615649300.3804,771893099866.4305,1.0294374304393727,-0.0597414231896185,0.831361961044051,0.5,4.172250547026778,4.172250547026778,"{""p"": 1, ""d"": 0, ""q"": 1}"
EUU,NE.EXP.GNFS.ZS,1.9666077212071138,3.0615362853235717,0.6423597625266311,0.58737393548673,0.7403454111158274,0.6666666666666666,5.171455648465702,5.171455648465702,"{""p"": 2, ""d"": 1, ""q"": 2}"
EUU,NY.GDP.MKTP.KD.ZG,3.3395973675446027,2.636880812639732,1.2664953802752252,-0.6040105482584877,0.9117959197663739,0.75,4.215825664637862,4.215825664637862,"{""p"": 2, ""d"": 1, ""q"": 2}"
EUU,EN.ATM.GHGT.KT.CE,546545.7315705201,178515.83582482726,3.0616092350867437,-8.373451108368435,6.984394444648794,0.5833333333333334,2.5204287945945323,2.5204287945945323,"{""p"": 1, ""d"": 1, ""q"": 2}"
FRA,SP.DYN.LE00.IN,0.8230644223186532,0.48537241695474515,1.695737939709486,-1.8755271601701722,2.7450296473183955,0.6666666666666666,3.286463642635406,3.286463642635406,"{""p"": 1, ""d"": 1, ""q"": 1}"
FRA,SP.URB.TOTL.IN.ZS,0.3034710951728417,0.9698752375080836,0.31289704431732374,0.9020954396574827,0.9192505531163755,1.0,6.125042558903756,6.125042558903756,"{""p"": 1, ""d"": 1, ""q"": 0}"
FRA,NV.AGR.TOTL.ZS,0.10977317786635145,0.10233145569573326,1.072721746407527,-0.1507319452156144,0.6683908153548889,0.4166666666666667,3.9916279871662708,3.9916279871662708,"{""p"": 2, ""d"": 1, ""q"": 0}"
FRA,EG.USE.PCAP.KG.OE,204.36868855255108,138.89352224850276,1.4714054712134288,-1.1650340607168137,3.207234114874111,0.4166666666666667,2.968772219935967,2.968772219935967,"{""p"": 2, ""d"": 0, ""q"": 2}"
FRA,FS.AST.PRVT.GD.ZS,9.92993532570098,8.051336696170837,1.233327545527141,-0.5210968345560021,2.027151003965808,0.5,3.560198456015678,3.560198456015678,"{""p"": 2, ""d"": 1, ""q"": 1}"
FRA,NE.IMP.GNFS.ZS,2.4886978117677527,1.8418020902690133,1.3512297683429462,-0.825821886856132,1.898750944236021,0.4166666666666667,3.2863045360320045,3.2863045360320045,"{""p"": 2, ""d"": 1, ""q"": 2}"
FRA,NY.GDP.MKTP.CD,130457847544.57684,142272029472.80347,0.9169606143104537,0.15918323180339533,0.7736195044587943,0.5,4.391448269895124,4.391448269895124,"{""p"": 1, ""d"": 0, ""q"": 1}"
FRA,NE.EXP.GNFS.ZS,1.5651829283356427,1.9069596559321276,0.8207740124269051,0.3263300205246388,1.08031049200642,0.6666666666666666,4.785609420144235,4.785609420144235,"{""p"": 2, ""d"": 1, ""q"": 2}"
FRA,NY.GDP.MKTP.KD.ZG,3.3802656923508976,2.7257537741318822,1.2401214388586765,-0.5379011831169138,1.0709413448437828,0.6666666666666666,4.06428217160791,4.06428217160791,"{""p"": 2, ""d"": 1, ""q"": 2}"
FRA,EN.ATM.GHGT.KT.CE,51436.38743627072,20701.81617393528,2.484631638311616,-5.173394378099066,6.032029285767002,0.4166666666666667,2.376917323172258,2.376917323172258,"{""p"": 2, ""d"": 1, ""q"": 1}"
GBR,SP.DYN.LE00.IN,0.416408563100462,0.5060015610376539,0.8229392854965424,0.3227709323864406,1.6214696140457205,0.5833333333333334,4.5028946355793495,4.5028946355793495,"{""p"": 1, ""d"": 1, ""q"": 1}"
GBR,SP.URB.TOTL.IN.ZS,0.5270346461193892,0.9808400155451817,0.5373298782334516,0.7112766019576241,1.5881513930305446,1.0,5.704482000391967,5.704482000391967,"{""p"": 1, ""d"": 1, ""q"": 0}"
GBR,NV.AGR.TOTL.ZS,0.07681284472943248,0.056671801056998886,1.3553979809495784,-0.8371036867621942,1.4458869642090284,0.4166666666666667,3.3824141740796714,3.3824141740796714,"{""p"": 1, ""d"": 0, ""q"": 0}"
GBR,EG.USE.PCAP.KG.OE,546.3284456332364,201.70469809743295,2.708555877906888,-6.336274943743953,6.703206346871329,0.8333333333333334,3.0474234521310932,3.0474234521310932,"{""p"": 1, ""d"": 1, ""q"": 0}"
GBR,FS.AST.PRVT.GD.ZS,25.940337909411937,22.88474631965825,1.1335208853562382,-0.28486959753879004,3.5292771443389737,0.5833333333333334,3.671750729784195,3.671750729784195,"{""p"": 1, ""d"": 0, ""q"": 0}"
GBR,NE.IMP.GNFS.ZS,3.1807335564624517,1.4772650642640972,2.153123114738343,-3.6359391472205447,2.1000474208724245,0.5833333333333334,3.0234330411780417,3.0234330411780417,"{""p"": 1, ""d"": 1, ""q"": 2}"
GBR,NY.GDP.MKTP.CD,360931920303.79944,173278126272.9959,2.0829629686505213,-3.338734728769392,1.9738869183365133,0.5,2.9280798012094036,2.9280798012094036,"{""p"": 1, ""d"": 0, ""q"": 0}"
GBR,NE.EXP.GNFS.ZS,3.9469779499151163,1.5606973627871632,2.528983545449469,-5.395757773154165,2.730331480427727,0.5,2.6521885479955962,2.6521885479955962,"{""p"": 2, ""d"": 1, ""q"": 1}"
GBR,NY.GDP.MKTP.KD.ZG,3.9955556797074525,3.368839303466261,1.1860333247704489,-0.40667504746604477,1.0566587366247306,0.5833333333333334,4.000013562643918,4.000013562643918,"{""p"": 2, ""d"": 0, ""q"": 1}"
GBR,EN.ATM.GHGT.KT.CE,146812.4511131696,60603.791140420544,2.4224961566018433,-4.8684876287507,6.339462542441322,0.75,2.9827846026419103,2.9827846026419103,"{""p"": 1, ""d"": 1, ""q"": 1}"
IDN,SP.DYN.LE00.IN,0.3745811699062547,1.0579721084454536,0.35405580819767624,0.8746444846814903,1.0026572427083031,0.9166666666666666,5.92032883211842,5.92032883211842,"{""p"": 2, ""d"": 1, ""q"": 2}"
IDN,SP.URB.TOTL.IN.ZS,0.3691138955868841,2.564532962082856,0.1439302598345619,0.9792840803039555,0.42604943617268365,1.0,6.3769635415291415,6.3769635415291415,"{""p"": 1, ""d"": 1, ""q"": 2}"
IDN,NV.AGR.TOTL.ZS,0.6508269824285285,0.6548625368920328,0.9938375548513481,0.012286914567093743,1.2605270300129978,0.5833333333333334,4.276436308698737,4.276436308698737,"{""p"": 2, ""d"": 1, ""q"": 0}"
