country_code,indicator_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ITA,SP.URB.TOTL.IN.ZS,59.361,59.856,60.355,60.853,61.35,61.843,62.334,62.822,63.309,63.792,64.272,64.75,65.039,65.241,65.442,65.643,65.844,66.044,66.243,66.442,66.64,66.837,66.886,66.866,66.846,66.826,66.806,66.786,66.766,66.746,66.726,66.706,66.742,66.802,66.862,66.922,66.982,67.042,67.102,67.162,67.222,67.282,67.382,67.501,67.62,67.738,67.856,67.974,68.092,68.209,68.327,68.444,68.684,68.979,69.272,69.565,69.855,70.144,70.438,70.736,71.039
ITA,EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,SP.URB.TOTL.IN.ZS,63.272,64.213,65.144,66.064,66.972,67.866,68.704,69.516,70.316,71.102,71.877,72.666,73.452,74.22,74.975,75.716,75.944,76.002,76.06,76.118,76.175,76.273,76.383,76.493,76.603,76.712,76.835,76.962,77.088,77.213,77.339,77.473,77.61,77.746,77.881,78.016,78.145,78.272,78.398,78.523,78.649,79.99,81.647,83.196,84.64,85.978,87.118,88.146,89.103,89.989,90.812,91.069,91.148,91.226,91.304,91.381,91.457,91.535,91.616,91.698,91.782
JPN,EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,SP.URB.TOTL.IN.ZS,27.71,28.531,29.461,30.407,31.372,32.351,33.347,34.971,36.846,38.756,40.704,42.261,43.692,45.131,46.579,48.033,49.719,51.476,53.233,54.981,56.72,58.407,60.061,61.693,63.301,64.876,66.679,68.563,70.389,72.148,73.844,74.972,75.82,76.645,77.452,78.239,78.662,78.905,79.145,79.384,79.621,79.94,80.299,80.652,81.002,81.345,81.528,81.631,81.733,81.835,81.936,81.923,81.851,81.779,81.707,81.634,81.562,81.503,81.459,81.43,81.414
KOR,EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,SP.URB.TOTL.IN.ZS,50.753,51.59,52.428,53.265,54.1,54.931,55.761,56.587,57.411,58.229,59.021,59.779,60.532,61.279,62.022,62.759,63.491,64.215,64.934,65.646,66.339,66.87,67.396,67.919,68.437,68.95,69.459,69.963,70.462,70.956,71.419,71.816,72.209,72.598,72.985,73.368,73.67,73.929,74.186,74.441,74.722,75.045,75.365,75.682,75.997,76.308,76.616,76.92,77.222,77.52,77.815,78.111,78.405,78.699,78.993,79.285,79.577,79.867,80.156,80.444,80.731
MEX,EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1000003814697,,,,,21.5,,,,,19.8999996185303,,,,,14.3999996185303,,,,,,,,,11.1000003814697,,16.0,,16.0,,
RUS,SP.URB.TOTL.IN.ZS,53.731,54.626,55.518,56.408,57.294,58.173,59.048,59.918,60.783,61.638,62.471,63.278,64.078,64.869,65.652,66.427,67.194,67.95,68.698,69.305,69.751,70.193,70.631,71.066,71.497,71.923,72.346,72.765,73.181,73.398,73.394,73.389,73.385,73.381,73.376,73.372,73.367,73.363,73.359,73.354,73.35,73.346,73.341,73.373,73.418,73.463,73.508,73.553,73.598,73.642,73.687,73.732,73.791,73.863,73.95,74.05,74.164,74.292,74.433,74.587,74.754
RUS,EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAU,SP.URB.TOTL.IN.ZS,31.25,32.373,33.518,35.011,36.872,38.769,40.702,42.665,44.654,46.655,48.669,50.688,52.707,54.712,56.704,58.349,59.897,61.421,62.925,64.405,65.86,67.281,68.673,70.033,71.36,72.647,73.9,74.589,75.267,75.93,76.583,77.223,77.851,78.186,78.429,78.67,78.91,79.147,79.383,79.616,79.848,80.077,80.304,80.53,80.754,80.979,81.204,81.427,81.649,81.867,82.084,82.302,82.52,82.74,82.96,83.18,83.401,83.622,83.844,84.065,84.287
SAU,EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,18.0,,,,16.2000007629395,,
TUR,SP.URB.TOTL.IN.ZS,31.515,32.064,32.598,33.137,33.68,34.227,34.949,35.759,36.577,37.401,38.234,38.945,39.6,40.258,40.92,41.586,42.087,42.508,42.931,43.355,43.78,45.189,46.997,48.812,50.634,52.448,53.93,55.261,56.587,57.899,59.203,59.976,60.518,61.055,61.59,62.123,62.653,63.179,63.703,64.223,64.741,65.34,65.974,66.602,67.225,67.84,68.45,69.053,69.651,70.241,70.825,71.402,71.974,72.531,73.077,73.611,74.134,74.644,75.143,75.63,76.105
TUR,EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3999996185303,,,,,20.7000007629395,,,,,17.8999996185303,,,,,15.5,,,,,13.0,,,,11.8999996185303,,8.10000038146973,,8.60000038146973,,
USA,SP.URB.TOTL.IN.ZS,69.996,70.377,70.757,71.134,71.508,71.879,72.247,72.612,72.974,73.333,73.602,73.613,73.623,73.633,73.643,73.653,73.663,73.673,73.682,73.692,73.738,73.89,74.042,74.194,74.344,74.494,74.644,74.793,74.942,75.089,75.3,75.701,76.097,76.488,76.875,77.257,77.636,78.008,78.377,78.742,79.057,79.234,79.409,79.583,79.757,79.928,80.099,80.269,80.438,80.606,80.772,80.944,81.119,81.299,81.483,81.671,81.862,82.058,82.256,82.459,82.664
USA,EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,SP.URB.TOTL.IN.ZS,46.619,46.793,46.906,47.02,47.134,47.248,47.362,47.476,47.59,47.704,47.809,47.869,47.929,47.989,48.049,48.109,48.169,48.229,48.289,48.349,48.425,48.591,48.756,48.922,49.088,49.372,49.905,50.439,50.972,51.505,52.037,52.554,53.038,53.521,54.004,54.486,54.967,55.449,55.93,56.411,56.891,57.368,57.898,58.446,58.993,59.536,60.077,60.616,61.154,61.687,62.218,62.746,63.272,63.793,64.312,64.828,65.341,65.85,66.355,66.856,67.354
ZAF,EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2000007629395,,,,,39.7000007629395,,,,,33.2000007629395,,,,,28.7000007629395,,,,,23.0,,,,23.0,,26.2999992370605,,25.6000003814697,,
