country_code,indicator_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ARG,NE.IMP.GNFS.ZS,7.60404697912324,5.99494531619397,9.38368289056535,7.89045203275027,5.56371407476368,4.15058297228058,4.98968803354159,4.99706414666865,5.40371142251908,6.3987133165299,4.73587740491927,6.60795603425504,6.837877358188,5.70950079036544,6.28900906002225,5.97867249611964,5.92149632801213,7.32639415527493,5.71540643432856,6.32976917431398,6.48369977949523,7.37192799858578,6.52099302139343,5.83614942003836,4.75648611743286,6.27332704995287,6.32405524784407,7.57576406955165,6.21184563577101,6.57938879331971,4.63132240741775,6.07801081056698,8.13279311431564,9.31379991407563,10.6043971410814,10.0910128307854,11.0778716497076,12.7753287418177,12.934446011977,11.5555704475475,11.6360695451767,10.2732473690136,13.370127359396,14.7138051046861,16.8450266849578,17.3053942367662,17.4067852681036,18.2824203070644,18.341772996414,14.4961418494061,16.0371898581987,16.7569458546489,14.2886829096862,14.7167556136651,14.0013150558519,11.7805740385254,13.5667926798789,13.9693177780045,16.5551102873443,15.1879398225576,13.8865054056974
ARG,NE.EXP.GNFS.ZS,7.60404910825644,5.9949469947787,4.69184275899831,7.89045420262462,5.56371560478508,6.22587443766796,6.65291738359955,7.4955962262493,6.48445346277515,6.3987133165299,5.601566676004,6.00723288128889,7.19776583908352,7.61266772119213,6.9025707976099,5.82405179865594,9.17538829665278,9.6158924127723,8.6083899381245,6.51091546668746,5.06197268096631,6.9210494803617,9.09049307859513,9.15152068682072,7.5898953117888,11.7360980207352,8.16197754429543,7.87320581340031,9.53161297293404,13.0584089085641,10.3595365925264,7.67504334832217,6.5981874720374,6.90935153370832,7.52994872591672,9.68041025959015,10.4285967560139,10.5608501019262,10.4155819610919,9.82717451494235,10.9863752325576,11.5790080825317,28.3825969991682,25.9309429264224,23.8476194239892,23.2458767338576,23.0266946038115,22.6627503115066,22.0609003826242,19.5609850560818,18.9338234053709,18.4492091453155,16.2378594620246,14.6171733884386,14.4054785893756,10.7056520504538,12.5270951690009,11.3202833596733,14.6198312492533,17.4397039105268,16.6137220454622
AUS,NE.IMP.GNFS.ZS,14.0583554376658,15.0216548894461,12.6280824231505,13.8304519891689,13.7612517083746,15.2640442160715,15.126499096435,13.8899123130204,14.4821202043405,13.3308872989666,13.2180944886163,12.9334722428933,11.9705961694092,11.0177498140591,13.2134324396071,14.7317978049158,13.3803493764567,14.6501654974291,14.5903029956443,15.3566579810603,15.9086175087782,16.7402821048757,16.8295238420627,15.6235296605465,15.005295766199,17.3053925344614,18.0802336304949,17.0921563823457,16.6476786800416,16.9817378433677,17.0734908136483,16.193830898585,16.4186276621683,17.8934453773932,18.5206973548609,19.8846667893329,19.3931375912388,18.9000001800858,20.4748536380903,20.790755650731,21.5943517368742,22.1394876508015,20.7826816731256,21.2010587295246,19.9174485708545,21.0060810671628,21.7103057916763,21.8478307885289,22.7086594643905,22.7930912712426,20.8396639745591,20.4703160052576,21.7295182659334,21.2522627313421,21.4670353387174,21.5095275701541,21.5265843486597,20.6129696868594,21.4407430648721,21.5994940287195,20.0626259797586
AUS,NE.EXP.GNFS.ZS,12.9913190258018,12.4002735354456,13.939871636077,13.0024994792752,14.9347283095339,13.2173237186407,12.9291933629046,12.8804067496868,12.2947166318099,11.9519354246927,12.9738677376462,12.6581336508409,12.8225878967719,14.1516071320884,13.14872577648,14.2778847369974,13.519715500877,14.019401711181,13.6247962714094,14.3084823800248,16.4353091709814,14.9084407987275,13.5376450624665,13.591355329171,13.5768448481099,15.2562209275108,15.0088379956963,15.4926323894858,15.98695849504,15.1481759609943,15.1463378398455,16.061136108665,16.6910878761123,17.5725140224223,18.0051958090003,17.9168848710084,18.9391943502546,19.1748110450196,19.5955769201339,18.3438927598724,19.4346594389549,22.2257207126709,20.77459420115,19.0950858969237,17.2032857977397,18.2651015697588,19.8939212990376,20.2036088949588,20.1616732338809,23.0048129381936,19.810007754315,21.4364170540906,21.4808284059974,19.9561676149363,21.0394549992806,19.984845509759,19.2510570754507,21.2057506620343,21.8219046176483,24.1109654423664,23.9152267660839
BRA,NE.IMP.GNFS.ZS,7.11728554327239,7.33945907077904,5.18897394767796,9.11100002127562,5.67760000564019,5.55592484290456,5.99166922704867,5.7689710655619,6.61038441129829,6.55371309699865,7.44975914768755,8.13797343242644,8.844075564518,9.50158099803278,13.8837280806904,11.5055803106496,9.43261782257726,7.91774763658594,7.86439435789246,9.17556778799975,11.3058307064925,9.79944909521963,8.27447902353463,9.0083411942402,7.92438729311929,7.09531456076386,6.35457655453407,6.19266264606477,5.69253804870036,5.46126798028507,6.9617655463444,7.91394353581263,8.38509433055603,9.09604605458896,9.66785406991572,9.45558496072482,8.90538179274132,9.59255968601575,9.40808459248784,11.4172682172491,12.4517133524146,14.564574352134,13.3877671308534,12.9596010144732,13.1324909668183,11.8429659423762,11.6673835813384,11.9649362669047,13.7235689068504,11.2546044679462,11.9065933373084,12.3518953217282,13.2367345412855,14.0437454364237,13.6734629958056,14.0534511983164,12.0670189851289,11.8007665046081,14.2412038821035,14.3505751865419,15.4834410410785
BRA,NE.EXP.GNFS.ZS,7.05904647646368,7.27940794590105,3.86876017137378,9.03645424482606,6.38540927082227,7.73576138413985,6.82473507896306,5.7689710655619,6.00052600864501,6.6204037968306,7.02943634908589,6.41330674313925,7.259175691336,8.27167782462644,8.01311941176138,7.53857281945099,7.03571355665957,7.25236847121218,6.67557886823388,7.12390494963595,9.05272982472942,9.42035430772259,7.60968270162801,11.4218215925107,13.547584918489,12.2479596662611,8.81658867805845,9.4599432176942,10.8882167136928,8.92960968014427,8.19999001540814,8.67697309491424,10.8682492540862,10.5032702366843,9.66505138718782,7.52887503847073,6.73020968312685,6.98364957530895,7.03050033871807,9.5648982609794,10.1880480043795,12.37171066993,14.2305902713775,15.1807837086861,16.5457615119353,15.2438292665623,14.3743163008972,13.327675103099,13.5340005119683,10.8513711314233,10.8655847746965,11.5825153248769,11.8775598368351,11.7422306432624,11.0119428207843,12.9001914177405,12.4666790443888,12.5189678685484,14.6349994952986,14.1053621286953,16.870854838818
CAN,NE.IMP.GNFS.ZS,,18.2735170600751,17.985300476114,17.4425295092739,18.062677229093,18.648399274408,19.2960036871814,19.2398617090958,19.9651600410152,21.1099961491063,19.7141567047895,19.7576279921157,20.7047153651482,21.672061484361,24.1720238817888,23.9763866862511,22.6586829143707,23.1340186452912,24.395484692943,25.9968349971976,25.8974444708739,25.8045712449029,21.5012423307728,21.8682316275546,24.6330742672892,25.3941675450484,26.1859090475736,24.9677405818235,25.4139567361359,25.11576530658,25.0102092794052,24.9597785064919,26.6284833223699,29.2031511882762,31.7086485616974,33.06899018424,33.2704023112565,36.2036398921595,38.0520106024312,38.2538443145616,38.5561220292153,36.3042633034376,35.6483734848415,32.9741094185099,32.864648684908,32.9024256932286,32.6497052601475,32.0538645842577,32.6286028098296,29.9585575059154,31.0407395714164,31.8203468535221,32.2425234169127,31.8991362329537,32.6420862831515,34.3149411035338,33.8611121122194,33.6466506994867,34.2365075153462,33.5122680801415,30.9919734526404
CAN,NE.EXP.GNFS.ZS,,17.6272644113419,17.6174847955627,17.9758331502728,19.0334053088686,18.336997041794,19.1121453954932,19.9965251382598,20.8864103069513,20.9116975915387,21.9179263485813,21.0664237068313,21.2853800321606,22.7654486990447,24.0744969269639,22.0337768110914,21.7558115787942,22.7785413405597,24.6136129892064,26.4172263874822,27.6001840332912,26.4735604882314,25.284339909973,25.0215039159763,28.042360231443,27.6548712543292,27.0998188578511,26.1129936390372,26.1569087813761,25.1419227354393,25.1648997037505,24.4410821262118,26.2875705812276,29.2376659933817,32.8839389644424,36.2133627995122,37.2201212802924,38.1329701894927,40.0291747604299,41.8611849983679,44.209235821106,42.0399550909321,40.0586585930818,36.8659851985508,37.3277713060483,36.8567073235071,35.4024592168513,34.229555163977,34.3950055520687,28.5158343165743,29.1673819330319,30.6783919173107,30.3530255225878,30.3319386683867,31.7365758733408,31.8499609634443,31.5025724093362,31.4544101509781,32.3453455768459,31.9165694383376,28.9808222186228
CHN,NE.IMP.GNFS.ZS,4.42827018570165,3.48941004625497,2.9082774049217,2.85988944965153,2.86414041771549,3.18915801614764,3.23502938529147,2.97625682755546,2.91841064159165,2.40546325552951,2.46085011185682,2.13276893646465,2.5074439742987,3.75879834554822,5.4036849736535,4.8494818226682,4.32644047380044,4.08615384615385,5.09418739355899,5.92373477325849,6.51323638607585,7.4496039902587,8.67333893776168,8.40330217864287,9.50591911770801,12.3760532855031,11.1693020665083,12.3755305590728,15.6824497735417,13.2613658201336,10.6584219385709,11.4618459582464,14.4874967782585,19.3537833179487,17.2330664178356,16.3230779493743,15.8914499150533,15.0398528990386,14.0823746871133,15.3618705728806,18.5170939712716,18.2152135310323,20.1026579601554,24.8232314660127,28.4441866419381,28.3780352997871,28.4438583516643,26.7585649477618,25.0100013259338,20.435014439653,23.5317449422952,24.1727152412604,22.7750001428637,22.1451211404583,21.3951550469261,18.110089452417,17.3100349631628,17.9401362522062,18.3441400365904,17.341020737643,16.0099766083437
CHN,NE.EXP.GNFS.ZS,4.30582953540576,3.87081067921772,4.05265875064533,4.00544740847553,3.76896387509354,3.63898500576701,3.4944670937682,3.27722661910601,3.3025629264377,3.04759963306493,2.49155590647892,2.78806626236314,3.24792352295878,4.24134678180103,4.92980160554514,4.70472117124527,4.51047313123201,4.29846153846154,4.55595414706769,5.16284335734386,5.91161214157888,7.44757798971743,11.0196293674193,9.51780053267791,9.52669262214982,8.33680172691235,8.71217788685542,12.4821345187692,14.3823208189665,11.8443293840918,13.6147101696208,14.4878781448342,15.6582196753392,16.7022945502994,18.5367485694403,17.9510180781134,17.9232955527011,19.4931644597645,18.3423215821603,18.1626961582585,20.8934448167644,20.3121457444929,22.6447456738957,26.9807565345137,31.0613375828803,33.8298575659931,36.0350255523532,35.4347985287157,32.6027140173081,24.7498559389238,27.1853327204051,26.5681893451605,25.4925222245396,24.599254436897,23.5100609074235,21.3540798828848,19.5843800536482,19.6922769882201,19.1121035364139,18.4963930786875,18.4969112496804
