country_code,indicator_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ARG,SP.RUR.TOTL.ZS,26.389,25.783,25.233,24.691,24.156,23.631,23.112,22.602,22.099,21.606,21.12,20.679,20.257,19.842,19.433,19.031,18.634,18.245,17.861,17.484,17.113,16.687,16.241,15.806,15.379,14.962,14.555,14.157,13.767,13.387,13.016,12.672,12.458,12.248,12.04,11.836,11.634,11.436,11.241,11.048,10.858,10.671,10.49,10.314,10.14,9.96899999999999,9.8,9.634,9.47,9.309,9.151,9.01000000000001,8.879,8.751,8.623,8.497,8.373,8.251,8.13,8.009,7.889
ARG,NV.AGR.TOTL.ZS,,,,,,12.9041629886915,10.2787574725073,9.98038631665412,9.72127698537181,9.18580964838541,9.6375609641048,10.8658823843399,10.984869871837,11.9525224881086,10.2308377488651,6.5839104917193,8.15217071220236,8.08714211405919,7.50442747786782,7.79627735903041,6.35350500480657,6.47552296064522,9.59615604621897,8.65832496118367,8.3459768371011,7.63430725730443,7.80040264019792,8.09435846444628,8.97786821775225,9.61606509643166,8.12367620787488,6.71649176009431,5.99078709147934,5.13682648211779,5.08266800031075,5.351464616273,5.61086611323361,5.22197210944516,5.25272256987622,4.45782610229152,4.67991094417297,4.56858960891786,10.2066467144411,10.328166939117,8.36248661002826,7.93875427420938,6.93557229126392,7.45235394606923,7.3189545972436,5.2736234689014,7.13216745078964,6.99873377022519,5.7817442068501,6.05291843670451,6.71270351428559,5.1566859021408,6.26456582010254,5.23162237725058,5.29647212437895,6.088397130802,6.83608019121494
AUS,SP.RUR.TOTL.ZS,18.471,18.059,17.772,17.489,17.208,16.932,16.66,16.493,16.328,16.164,16.001,15.84,15.68,15.522,15.364,15.208,15.053,14.9,14.748,14.597,14.448,14.3,14.33,14.359,14.389,14.418,14.448,14.478,14.507,14.537,14.567,14.597,14.715,14.843,14.972,15.102,15.233,15.364,15.497,15.63,15.765,15.9,15.778,15.657,15.537,15.418,15.3,15.178,15.057,14.937,14.818,14.7,14.598,14.498,14.398,14.299,14.2,14.096,13.988,13.876,13.759
AUS,NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.20913187738325,3.18226232553651,3.05340078163651,3.26366664636883,3.34914977670903,3.02163306488302,3.39215957573839,3.24334448064168,3.03895445819312,3.06140055245501,3.11906818178381,3.50335996913764,3.94801213916285,2.88853375948861,3.06211449191035,2.88333002663787,2.72673444195779,2.20110013592946,2.33863042368512,2.29172039725587,2.19756826525444,2.27654236627696,2.25474804896169,2.27890649460036,2.21622365548348,2.37264411384703,2.40312299408568,2.70442489124027,2.45834595577098,2.12159698465698,1.89796911311257
BRA,SP.RUR.TOTL.ZS,53.861,52.878,51.901,50.922,49.941,48.963,47.984,47.007,46.03,45.06,44.091,43.106,42.121,41.145,40.174,39.211,38.255,37.311,36.375,35.449,34.532,33.63,32.738,31.858,30.99,30.138,29.297,28.471,27.658,26.861,26.078,25.31,24.556,23.819,23.097,22.39,21.698,20.952,20.219,19.504,18.808,18.447,18.12,17.797,17.479,17.166,16.857,16.552,16.251,15.956,15.665,15.369,15.077,14.791,14.508,14.23,13.958,13.691,13.431,13.176,12.927
BRA,NV.AGR.TOTL.ZS,17.6669984863859,17.0953443122149,15.5345971129842,15.1256508327325,15.8382553714566,16.6744203718272,13.3153290920432,13.0130974006677,11.8264656488062,11.0760635261432,10.3736196442959,11.0141806134572,11.0689555998505,11.4458587669917,11.2290046802688,10.682677451792,11.4546890558027,12.9308376062278,10.2766017150625,9.89989545081435,9.94992801693452,9.63639087003226,8.06276475876768,9.82620213814722,10.4483020752953,10.5037631908331,9.93001193503835,9.00894159808701,9.14234559784443,8.44158738497377,6.87330085891951,6.78880668811996,6.77995215917154,6.56356958504316,8.53641105265961,5.01166646465693,4.76841121077967,4.68504702949228,4.7500447835131,4.64598154008681,4.75045997570861,4.80104301642181,5.47527489339298,6.1671843856504,5.66531157603221,4.65116882283132,4.37004377798394,4.41691543601929,4.56785118317928,4.47677399196415,4.11575648758173,4.34203511988559,4.1683282240444,4.50690493825609,4.32561053879483,4.31913275104669,4.89135358685971,4.60059169575971,4.42039930378329,4.40176323545758,5.90556934538527
CAN,SP.RUR.TOTL.ZS,30.939,30.332,29.506,28.693,27.893,27.108,26.358,25.845,25.338,24.839,24.346,23.91,24.029,24.149,24.269,24.389,24.497,24.457,24.417,24.377,24.337,24.288,24.126,23.965,23.805,23.646,23.498,23.478,23.458,23.438,23.418,23.38,23.113,22.848,22.586,22.325,22.049,21.66,21.276,20.897,20.522,20.19,20.112,20.033,19.955,19.878,19.787,19.604,19.422,19.242,19.063,18.904,18.863,18.822,18.782,18.741,18.7,18.65,18.589,18.518,18.438
CAN,NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1394979573159,2.1673742396647,2.19621258496483,2.09165300710719,2.11789067175753,1.98762322116267,2.05309139249344,2.16781311109181,1.88031145780062,1.70101845949482,1.58716073171659,1.76827354801333,1.5498932753953,1.49323608111661,1.76566446625627,1.81134574390941,1.89423151227836,1.58654807741954,1.86983594598587,1.86222589313529,1.88999463244888,,,
CHN,SP.RUR.TOTL.ZS,83.797,83.292,82.774,82.243,81.701,81.914,82.085,82.215,82.344,82.472,82.6,82.708,82.816,82.816,82.708,82.6,82.54,82.48,82.1,81.383,80.642,79.882,79.098,78.455,77.797,77.126,76.441,75.741,75.026,74.299,73.558,72.688,71.8,70.897,69.976,69.039,68.084,67.117,66.133,65.135,64.123,62.907,61.575,60.224,58.856,57.478,56.132,54.801,53.461,52.12,50.774,49.489,48.235,46.987,45.741,44.5,43.264,42.04,40.848,39.692,38.572
CHN,NV.AGR.TOTL.ZS,23.1752941976736,35.7948551489085,38.9864050937876,39.8542017143315,38.0297979454385,37.5490196078431,37.1790120188489,39.8060416898896,41.6432544005504,37.5191112017124,34.7984383910164,33.631812446579,32.4165491302304,32.9257673608592,33.4264596668671,31.952623786807,32.3596332731045,28.9907692307692,27.6854178198334,30.7032786969509,29.6339383575962,31.3155812068692,32.7857031035218,32.5681223829416,31.5396955614797,27.9343575172623,26.6384965309993,26.3208996403948,25.2376865324238,24.611551959103,26.5843081183771,24.034067384598,21.3288613741081,19.3074684038403,19.4742827285474,19.5965196106392,19.3254855475406,17.8952767359135,17.1590347605501,16.0647884669624,14.6762416552585,13.9834613522186,13.3014877126424,12.3489989652141,12.916648166837,11.6414956029627,10.6257605278405,10.2461657566004,10.1690478477936,9.63618551442703,9.32517694053669,9.17765379535199,9.11371387030751,8.94289396230057,8.64349139629661,8.38701488219603,8.0572875346436,7.46356501656873,7.04302025319625,7.14369124773749,7.65306654755744
DEU,SP.RUR.TOTL.ZS,28.616,28.303,28.238,28.174,28.109,28.045,27.981,27.917,27.853,27.789,27.726,27.668,27.611,27.554,27.497,27.44,27.383,27.326,27.27,27.213,27.156,27.011,26.893,26.897,27.057,27.289,27.383,27.164,27.001,27.024,26.882,26.731,26.64,26.503,26.29,26.078,25.867,25.658,25.449,25.242,25.035,24.83,24.626,24.423,24.221,24.02,23.821,23.622,23.425,23.229,23.034,22.84,22.83,22.82,22.81,22.8,22.776,22.739,22.688,22.624,22.547
DEU,NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10152604363728,1.00542871579145,0.96156811678632,0.975540433439917,0.995455529106254,1.04216760869792,1.03138464676338,0.975317957526236,0.958397265329112,0.994789221891906,1.08343229583805,0.900496788164431,0.832259435604571,0.951063416014002,0.726955700932129,0.737585322085632,0.77886019483507,0.83833040773771,0.695334317361279,0.803696771174544,0.910022423855418,0.847918814268698,0.942643214114216,0.904547674923055,0.684691591379231,0.69843112985447,0.826170449037689,0.664668499974675,0.721821950972007,0.662889416396827
EUU,SP.RUR.TOTL.ZS,41.3223589476888,40.7825968687339,40.2461971424928,39.6602300262687,39.0753522535474,38.4876071901375,37.9161590652073,37.3777514732872,36.8737947350211,36.421629181521,35.9760249812232,35.5309769306623,35.1205748579982,34.7286253642728,34.3487884865692,34.0118130782726,33.7040031656702,33.3772753243269,33.041560266435,32.7177237607656,32.4096274047569,32.1377408178471,31.9407880706406,31.77741517045,31.6435556354201,31.5200173830759,31.3692623035944,31.1599436659904,30.954941504564,30.8007488590577,30.6310559194656,30.4408542826969,30.2840091687472,30.1542404317923,30.013897743356,29.8731206876184,29.7331688770558,29.5984793213048,29.4668693288025,29.330271716556,29.174288437343,28.9877781370552,28.7596168377739,28.5372521161015,28.3188942478039,28.1000691069524,27.8833514558721,27.6636012860991,27.4449691424079,27.2365889043024,27.0276738485916,26.8319422680753,26.643111761466,26.4605941669842,26.2821514217514,26.0918159268329,25.8949266750198,25.6924904552166,25.4833029203311,25.2626736261272,25.0434988540496
EUU,NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76202351572089,2.62643224532414,2.51470255225369,2.53417931349597,2.94104772190361,2.90629953154427,2.82562557726572,2.63155161392761,2.45161017601704,2.35715218779351,2.37134223860129,2.18020597729152,2.09570010620253,2.09174810798088,1.80037313221024,1.68502782457749,1.69750569487176,1.63565954418923,1.50573796699758,1.63597324623303,1.71563922925494,1.70782191243084,1.75696135509817,1.72436331123483,1.66860923608252,1.62367022261881,1.71484566753513,1.63389181242357,1.62644946141563,1.70685946948885
FRA,SP.RUR.TOTL.ZS,38.12,37.393,36.511,35.298,34.102,32.929,31.775,30.643,29.762,29.352,28.945,28.541,28.14,27.744,27.35,27.074,27.003,26.932,26.86,26.789,26.718,26.648,26.575,26.5,26.425,26.35,26.275,26.2,26.125,26.05,25.944,25.771,25.599,25.428,25.257,25.088,24.918,24.75,24.583,24.386,24.129,23.873,23.62,23.368,23.117,22.87,22.623,22.379,22.132,21.883,21.631,21.378,21.122,20.865,20.606,20.345,20.083,19.82,19.556,19.291,19.025
FRA,NV.AGR.TOTL.ZS,10.5372165520776,9.07927129492861,9.8320036551506,8.82841646549832,7.98671471980779,7.78702467875743,7.59302634438461,7.56602825395053,7.32266617528127,6.67995657049285,6.62779041830419,6.06667998173933,6.77628173586304,6.77511908409705,5.41202768344581,4.81312214892571,4.55922703329274,4.31574247002187,4.17050327725428,4.13349740086889,3.60736658033955,3.53167250017157,4.05263580033072,3.59547556386354,3.35898052416446,3.33764908821429,3.23460954878246,3.08814544214079,2.84939176299563,3.12499686597715,3.13683503140822,2.61435094645531,2.59278875102455,2.29573275639404,2.40069431554573,2.44477223085466,2.40428151846333,2.34425581519473,2.36245983418843,2.23626141060772,2.0983575513075,2.10700819139254,2.01085885192927,1.85016428870167,1.82269094417374,1.68010170422531,1.51849064281003,1.6129929533935,1.51522299962858,1.32316199671353,1.60402828863388,1.6502871934041,1.63179503677703,1.45863217691004,1.55635615985933,1.60564438654459,1.43711486668854,1.54241477388973,1.65112952288889,1.59714194783544,1.7191711786189
