country_code,indicator_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ARG,SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,EN.ATM.PM25.MC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6066996888105,,,,,99.5809649285064,,,,,99.5499711446191,,,,,99.4115039164003,,,,,99.4476413232427,99.5304130879093,99.2176885641081,99.0264640003624,98.3140640099954,98.0219286945161,94.1394599235076,93.8528246666324,,,
AUS,SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,EN.ATM.PM25.MC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8834042627782,,,,,31.6101579909812,,,,,33.8320687954829,,,,,33.4924203994519,,,,,32.9709729750069,36.3234231456682,30.6545427136297,28.2740594586091,27.1055138379226,26.0466667521997,24.9042085244703,24.8935837696774,,,
BRA,SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.99606802,76.56129687,77.04836801,77.32908456,77.60419859,77.87380706,78.1382912,78.39773752,78.65221598,78.90124496,79.14548167,79.38738202,79.62451905,80.41174261,81.19584995,81.97630358,82.69040002,83.52582053,84.2947419,85.06008273,85.76566655
BRA,EN.ATM.PM25.MC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.9953305952514,,,,,89.4913766815271,,,,,90.7914047732454,,,,,89.7840830783103,,,,,90.9381232942568,91.9283745885836,86.829230250407,85.3347137545434,77.1164730889402,74.9277515309761,67.9525591753989,68.1350300575805,,,
CAN,SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.16674099,98.17581078,98.17794617,98.1801028,98.18224134,98.24079534,98.29946776,98.35997369,98.41990954,98.47926264,98.53806358,98.59599042,98.65168006,98.70725106,98.76270793,98.81806216,98.87330686,98.92850562,98.98362633,99.03861451,99.03894727
CAN,EN.ATM.PM25.MC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2129160758206,,,,,12.9122313537955,,,,,11.021317490341,,,,,19.6026822515034,,,,,13.6672176250704,18.7208185459221,8.33818394514693,6.63032676828626,2.02339152072758,0.725554041704435,0.0,0.0,,,
CHN,SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,EN.ATM.PM25.MC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,100.0,,,,,99.999996120588,,,,,99.999996861798,,,,,99.9999974253327,99.9999975448802,99.999992994816,99.9999905399797,99.9999584481301,99.9999551645374,99.9982986494764,99.9982944622564,,,
