country_code,indicator_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ITA,GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94843,0.98994,1.00784,0.98337,1.00546,1.04491,1.08482,1.06198,1.05312,1.04709,1.08696,1.1327,1.16367,1.22126,1.22311,1.20984,1.27087,1.30768,1.34301,1.34115,1.37124,1.37744,1.39909,,
JPN,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0833570001644,18.8456493503574,20.5461133717146,19.1379590210793,18.4088377365106,18.2798967283968,17.8086806911326,17.7909636456665,18.07168447249,17.6258511921041,17.6055469451761,17.3098347707597,17.0194531096217,18.6548785437589
JPN,GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69206,2.76968,2.87363,2.89283,2.90569,2.97183,3.01394,3.04295,3.02952,3.18099,3.27844,3.3396,3.33718,3.2314,3.13708,3.24477,3.20908,3.31496,3.40022,3.28165,3.15522,3.21254,3.26451,,
KOR,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2276845061515,30.3342082673989,32.0648238413873,32.0752710596664,28.1829935588896,28.2250178965673,29.8180766409865,30.0603674039714,31.2272801332659,30.526875465186,32.5500266818874,36.3914425096334,32.4074909041543,
KOR,GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26089,2.2977,2.16151,2.06662,2.18023,2.34108,2.27382,2.3515,2.53248,2.62617,2.83066,3.00035,3.12343,3.29324,3.46594,3.74361,4.02554,4.14853,4.28874,4.21702,4.22744,4.55324,4.81009,,
MEX,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5900707688323,22.712163401477,22.1671349532635,21.1678236153393,21.3947166901859,20.5299005057288,20.2172210106826,19.5935518177642,20.6431722009882,21.1830754295675,20.9081815463203,20.4230525605356,
MEX,GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25067,0.2762,0.30196,0.3441,0.30613,0.32418,0.3543,0.39314,0.38816,0.39844,0.36922,0.39833,0.44387,0.47954,0.49485,0.47129,0.42096,0.42503,0.43549,0.42986,0.38801,0.32829,0.31223,,
RUS,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.23813330096242,7.0333340400539,9.71559993920082,9.5632994627116,8.50565779602189,9.15984281324465,10.732814744275,12.1838615228577,16.0819897946577,15.8638219924051,12.4410682621067,11.4397046650294,13.0027649383973,
RUS,GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96592,1.04374,0.95383,0.99623,1.04983,1.17694,1.24652,1.28603,1.15133,1.06797,1.07294,1.11611,1.04435,1.25192,1.1302,1.01261,1.02675,1.02524,1.07203,1.10076,1.09728,1.10656,0.98988,,
SAU,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.684451151233502,0.77804881319448,1.09595071714027,0.750807803509793,0.5906629761384,0.661180465041978,0.712561212450979,0.590576496605692,0.787293711219461,1.3048578031303,0.734713746384221,0.543860569452258,0.648362933600923,
SAU,GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06233,0.05315,0.0423,0.04245,0.04521,0.04902,0.07338,0.884,0.89784,0.87684,0.81516,,,,,,,
TUR,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1721919652535,1.85710372502737,2.02380968170293,2.20094306194545,2.11504577655559,2.16414305658909,3.27700167753394,3.55739890747303,3.6106546364517,3.19730794738645,3.40277022482948,2.81601391589215,3.04354421869692,
TUR,GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45159,0.49169,0.36224,0.45646,0.46783,0.52638,0.51294,0.46945,0.50215,0.56931,0.55749,0.69182,0.69292,0.8094,0.79892,0.79988,0.83217,0.81821,0.86077,0.8815,0.94464,0.96105,,,
USA,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3732292339219,28.8578498098283,24.8677741839767,23.0014609957313,20.9845794757797,20.5594043226112,20.526846085317,20.8607973528068,21.7598671248231,22.7237471373984,19.5199016960383,18.7417405398469,18.9335479863635,19.7523940308825
USA,GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45001,2.47983,2.50401,2.54965,2.62879,2.6483,2.55926,2.56455,2.50243,2.51697,2.55764,2.63161,2.76791,2.8127,2.7354,2.76525,2.68166,2.70972,2.71924,2.71742,2.76145,2.81741,2.83766,,
ZAF,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95410405823341,5.48252023630969,5.91597668638111,6.23054382025305,6.20210556970385,6.68517063749197,6.5246723777882,6.66213457291497,7.42019354917017,6.65780332055353,5.67958645558327,5.28744129481485,4.8945296827356,5.62804498063835
ZAF,GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58354,,,,0.71578,,0.76051,0.81334,0.86315,0.89815,0.88287,0.88816,0.83562,0.73704,0.73451,0.73363,0.72488,0.77115,0.79846,0.81882,0.83215,,,
