country_code,indicator_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ARG,EN.ATM.GHGT.KT.CE,,,,,,,,,,,221957.023,213551.78842,223912.27884,226956.0333,229456.38,233416.77,247051.66,247370.86,248238.32,255920.06,253870.99,245776.76,243613.02,248681.79,243111.57,238145.75,250785.28,256953.81,266245.22,265608.3,243030.0,248010.0,252410.0,254920.0,260000.0,260580.0,272500.0,274400.0,278480.0,283170.0,284590.0,277330.0,274150.0,295740.0,310990.0,315570.0,330120.0,343550.0,347610.0,328570.0,334590.0,344800.0,348940.0,358180.0,356100.0,362560.0,366370.0,367320.0,365650.0,,
ARG,EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.92290746696394,8.7481843073882,9.47164961562942,10.1283424369342,10.7349093475441,11.2051846343744,10.1938555855904,10.9990733955932,11.343009140403,10.3061733856805,9.84799957275391,11.5088996887207,11.6190996170044,10.8246002197266,9.28870010375977,9.64350032806396,9.180100440979,7.71659994125366,7.65110015869141,8.59099960327148,8.78750038146973,8.83310031890869,8.61180019378662,8.9133996963501,9.78139972686768,9.3931999206543,9.37689971923828,10.3684997558594,10.5207996368408,,
AUS,EN.ATM.GHGT.KT.CE,,,,,,,,,,,319036.599,314446.149,355430.771,333243.563,355842.865,377568.654,407572.606,414927.113,377956.134,412123.022,433837.438,387882.439,428739.962,386673.558,398135.519,456717.644,434735.105,412842.803,434706.164,460970.008,503820.0,503740.0,505910.0,505590.0,508670.0,516760.0,514520.0,522740.0,550570.0,583610.0,608210.0,634100.0,627080.0,546710.0,605380.0,568380.0,611700.0,614990.0,587260.0,601070.0,571220.0,673130.0,670930.0,581890.0,593500.0,594580.0,573390.0,619790.0,615380.0,,
AUS,EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0095771593438,8.24547226023123,7.51647097195474,8.61699388238724,8.25994677877061,8.21780571247124,8.86597056035989,9.08024283629251,8.59507269440585,8.50727378721517,8.42399978637695,8.37100028991699,8.73950004577637,7.15150022506714,6.68079996109009,6.71229982376099,6.853600025177,6.9520001411438,6.78999996185303,7.14890003204346,8.1633996963501,8.31859970092773,8.29450035095215,9.21520042419434,9.3169002532959,9.31550025939941,9.4197998046875,9.68610000610352,9.64500045776367,,
BRA,EN.ATM.GHGT.KT.CE,,,,,,,,,,,1260982.146,968552.518,1138194.337,1022867.644,1098489.802,1214606.743,1384864.346,1173040.901,1343364.23,1415028.578,1499555.516,1392080.679,1445809.236,1458951.572,1260054.274,1322535.347,1405162.361,1612857.168,1454114.831,1476408.951,593950.0,621220.0,631150.0,641360.0,657690.0,677740.0,685170.0,713090.0,736040.0,752070.0,765600.0,796350.0,823220.0,837390.0,883460.0,888930.0,886910.0,911240.0,924380.0,905490.0,986440.0,1004840.0,1042040.0,1070850.0,1105900.0,1082700.0,1051690.0,1064920.0,1032640.0,,
BRA,EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8646749269456,48.9381684945205,48.7011826727019,48.199088014585,48.3500085183815,46.1343566508084,44.5328823904229,43.7251083730704,43.8615767414815,44.0972758704006,42.7639999389648,41.4361000061035,42.9715003967285,45.2484016418457,45.3203010559082,46.2705993652344,46.8240013122559,47.3348999023438,47.1814002990723,49.038501739502,46.9241981506348,45.3432998657227,43.5511016845703,42.4313011169434,41.8292007446289,43.7406005859375,45.5766983032227,45.4364013671875,47.0616989135742,,
CAN,EN.ATM.GHGT.KT.CE,,,,,,,,,,,494973.635,512428.63,497317.478,520459.86,538398.95,529890.87,580939.23,574647.58,550135.81,656571.07,711937.51,699416.91,576432.38,573187.34,569374.51,576740.45,565869.57,571107.67,623176.96,794055.04,559840.0,555770.0,571700.0,569720.0,590300.0,605760.0,626130.0,641550.0,650070.0,653800.0,671760.0,660900.0,679480.0,698410.0,693310.0,705080.0,691000.0,722540.0,698190.0,661010.0,674200.0,689760.0,694210.0,705420.0,712310.0,707930.0,695200.0,709370.0,724930.0,,
CAN,EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0207536925352,22.1978405183297,21.9299846278403,21.803058880385,21.6926930236164,21.9235763153267,21.5792375247257,21.3111503833538,21.5240367061502,21.7050808564312,22.0380992889404,21.5272006988525,21.7672996520996,21.1805992126465,21.5790996551514,21.9923000335693,21.9150009155273,21.8414993286133,21.9081993103027,22.5,21.8761005401611,21.8441009521484,22.1692008972168,22.3980007171631,22.4167995452881,22.6422004699707,22.3330001831055,22.7698993682861,22.1828994750977,,
CHN,EN.ATM.GHGT.KT.CE,,,,,,,,,,,1873971.6754,1914331.7695,1999689.0654,2057487.3804,2073854.5095,2264422.9195,2327790.3995,2516150.8774,2726399.8904,2773803.8174,2757430.0904,2724309.2374,2815057.9374,2950585.591,3135783.7474,3142896.3744,3282780.7874,3349248.6134,3680670.8474,3800686.2095,3222270.0,3371940.0,3503100.0,3726350.0,3877370.0,4266840.0,4302870.0,4311650.0,4451040.0,4401290.0,4597430.0,4791440.0,5100860.0,5717660.0,6467060.0,7194480.0,7879330.0,8497040.0,8786120.0,9377660.0,10203820.0,11074550.0,11399830.0,11854530.0,11865310.0,11859290.0,11857180.0,12058050.0,12355240.0,,
CHN,EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.083614045282,33.2584735412724,32.9312779040239,31.6777918019623,31.2494841669185,29.4721113943924,30.5371754582264,30.1834816771978,29.7399014806871,30.506048980242,29.6030006408691,28.3349990844727,26.9783992767334,23.8414993286133,20.1608009338379,17.4407997131348,16.3850994110107,14.8837003707886,14.1378002166748,13.4319000244141,12.2613000869751,11.3381996154785,11.5367002487183,11.5220003128052,12.0614004135132,12.2453002929688,12.5896997451782,12.8635997772217,13.12380027771,,
