target,params,rmse,std,rmse/std,r2,mase,da,guiding_score
EN.ATM.GHGT.KT.CE,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",521248.0052999316,1949473.966334803,0.26737879771737993,0.9285085785312084,0.1555854099304535,0.8837209302325582,6.143474696971131
EN.ATM.GHGT.KT.CE,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",443647.6639477749,1949473.966334803,0.22757301282759618,0.9482105238325708,0.12999528086120116,0.9069767441860465,6.222066182384374
EN.ATM.GHGT.KT.CE,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",418167.34883879666,1949473.966334803,0.21450265869668994,0.9539886094120513,0.13103050775310235,0.9302325581395349,6.272443192598718
EN.ATM.GHGT.KT.CE,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",349701.6507088487,1949473.966334803,0.17938257024602447,0.9678218934919302,0.11318918695661588,0.8837209302325582,6.220435394304905
EN.ATM.GHGT.KT.CE,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",481738.61632980127,1949473.966334803,0.24711210544427828,0.9389356073428959,0.1337823678741373,0.8837209302325582,6.164943738942086
EN.ATM.GHGT.KT.CE,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",368421.44699407346,1949473.966334803,0.18898505615170688,0.9642846485513362,0.12609921795448772,0.9302325581395349,6.292247914827601
EN.ATM.GHGT.KT.CE,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 50}",451309.7587652781,1949473.966334803,0.23150335247296658,0.9464061977937774,0.15234553540071946,0.9069767441860465,6.214309882272766
EN.ATM.GHGT.KT.CE,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",487020.3314903082,1949473.966334803,0.24982140818528237,0.9375892640123226,0.16629123259708004,0.9302325581395349,6.237167145095147
EN.ATM.GHGT.KT.CE,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 200}",484357.9591166129,1949473.966334803,0.2484557206102383,0.9382697548960472,0.16269425257988832,0.9302325581395349,6.239045408522584
EN.ATM.GHGT.KT.CE,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 50}",435442.4841537403,1949473.966334803,0.22336409291600529,0.9501084819958102,0.13545182409270096,0.9069767441860465,6.224202376418186
EN.ATM.GHGT.KT.CE,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",410912.6043369494,1949473.966334803,0.21078127301669194,0.9555712549454628,0.12134150576272543,0.8837209302325582,6.196005534683587
EN.ATM.GHGT.KT.CE,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 200}",410503.720622315,1949473.966334803,0.21057153248068305,0.9556596297087366,0.13379410680238293,0.9302325581395349,6.274834890927549
EN.ATM.GHGT.KT.CE,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 50}",439622.0547372642,1949473.966334803,0.22550804079922931,0.9491461235348931,0.1333776488453779,0.9302325581395349,6.263502607535032
EN.ATM.GHGT.KT.CE,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",366893.1437785897,1949473.966334803,0.18820109943216315,0.9645803461725251,0.1213643279340258,0.9069767441860465,6.2532584791655745
EN.ATM.GHGT.KT.CE,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 200}",405778.59616981854,1949473.966334803,0.20814773789091476,0.9566745192108951,0.12670340839090768,0.9302325581395349,6.278126491629222
