target,params,rmse,std,rmse/std,r2,mase,da,guiding_score
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",2.236959354546704,9.085471019415456,0.24621281051542293,0.9393792519380965,0.17206307752555564,0.9218106995884774,6.224243859085697
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",2.2686159784746716,9.085471019415456,0.24969712342119502,0.9376513465551805,0.17504846192193166,0.9300411522633745,6.235084269897598
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",2.2537008656243835,9.085471019415456,0.24805547899589062,0.9384684793401192,0.1723493527154022,0.9218106995884774,6.222679571328769
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",2.302635678150674,9.085471019415456,0.25344153024427585,0.9357673907474399,0.17175897652171457,0.9218106995884774,6.21837448363283
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",2.2766513039741185,9.085471019415456,0.2505815382723652,0.9372088926770552,0.17161492977192297,0.9218106995884774,6.22076375379774
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",2.2585176107116585,9.085471019415456,0.24858563809022724,0.9382051805352746,0.17188521306415872,0.9218106995884774,6.222344036116005
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 50}",2.3101118048310467,9.085471019415456,0.25426439640766973,0.9353496167194434,0.17387578184827635,0.9135802469135802,6.2028975482842785
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",2.247598386184838,9.085471019415456,0.24738380446999045,0.9388012532859535,0.17298769606917502,0.9176954732510288,6.215922787045777
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 200}",2.264734399555604,9.085471019415456,0.24926989417674827,0.9378645198571127,0.1732560721431082,0.9176954732510288,6.214322820333065
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 50}",2.2685681361346184,9.085471019415456,0.2496918576138471,0.9376539762413463,0.17338168593588163,0.9259259259259259,6.228284472001073
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",2.2660441020022843,9.085471019415456,0.24941404767675743,0.9377926328214962,0.17442656640056167,0.9094650205761317,6.199596371780902
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 200}",2.2545004966344155,9.085471019415456,0.24814349105473965,0.9384248078471663,0.17120645254904324,0.9135802469135802,6.2085019453644055
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 50}",2.355075363640742,9.085471019415456,0.25921334827968706,0.9328084400736336,0.17879836730333593,0.9218106995884774,6.212078055458793
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",2.3129107857352906,9.085471019415456,0.25457246859217864,0.9351928582348842,0.17407784677540594,0.9259259259259259,6.22411069494335
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 200}",2.2646792215039833,9.085471019415456,0.24926382095814434,0.9378675475613462,0.17275135225258764,0.9176954732510288,6.214434645596316
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 50}",2.241841309563332,9.085471019415456,0.24675014699541337,0.9391143649577419,0.1708556594369413,0.9218106995884774,6.224061441119314
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",2.242817170790837,9.085471019415456,0.24685755598119075,0.9390613470549932,0.16971783185974898,0.9218106995884774,6.224214468363025
SP.DYN.LE00.IN,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 200}",2.287251765589747,9.085471019415456,0.2517482869850049,0.9366228000001157,0.17514511034604222,0.9176954732510288,6.211885322074018
SP.DYN.LE00.IN,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",1.1549469733831514,9.085471019415456,0.12712020883838104,0.9838404525048864,0.07152672151968706,0.9753086419753086,6.422223215592731
SP.DYN.LE00.IN,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",1.1937742006841339,9.085471019415456,0.13139376022806787,0.982735679773129,0.07211930723549821,0.9794238683127572,6.426559764471939
SP.DYN.LE00.IN,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",1.172272300493011,9.085471019415456,0.12902713552086514,0.9833519982992803,0.07184277639050711,0.9794238683127572,6.428065518027427
SP.DYN.LE00.IN,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",1.2594618483905367,9.085471019415456,0.13862372635376788,0.9807834624917957,0.0785783594832319,0.9711934156378601,6.4066154683228325
