target,params,rmse,std,rmse/std,r2,mase,da,guiding_score
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.6}",2.3737865230653874,8.944431844894565,0.26539265592596945,0.92956673818056,0.2257163343796124,0.8806584362139918,6.124839457203143
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",2.451983408048804,8.944431844894565,0.2741351771212146,0.9248499046647203,0.2295005537510166,0.8765432098765432,6.109302280334644
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",2.4447558920009307,8.944431844894565,0.2733271307105308,0.9252922796175485,0.2293861561757573,0.8641975308641975,6.088302552593709
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",1.8167144023569128,8.944431844894565,0.20311121308324173,0.958745835119854,0.16093276476507873,0.8930041152263375,6.209725017486761
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",1.9043709517442804,8.944431844894565,0.21291133799977305,0.9546687621511464,0.1639459860201282,0.897119341563786,6.208977980132321
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",1.896575279614403,8.944431844894565,0.21203977094385915,0.9550391355380757,0.16334185402485868,0.9012345679012346,6.216965045208481
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.6}",1.5221663043006886,8.944431844894565,0.17018032343435355,0.9710386575157788,0.12782750001091936,0.9012345679012346,6.2544321757198045
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",1.6159534554242838,8.944431844894565,0.18066585820614886,0.9673598476786357,0.13212112096481432,0.9053497942386831,6.2534980873431705
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",1.6310122564559193,8.944431844894565,0.18234945323965912,0.9667486769031974,0.13104528727044568,0.9135802469135802,6.266915474020323
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",1.8443686351158763,8.944431844894565,0.2062029950140022,0.9574803248472554,0.1714505888091669,0.8888888888888888,6.197999783375559
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",1.823322192807149,8.944431844894565,0.20384997330466462,0.9584451883836875,0.1661442674040025,0.8930041152263375,6.208079968378539
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",1.8299425433576462,8.944431844894565,0.20459013776287735,0.9581428755301669,0.16503959944821256,0.8888888888888888,6.200551647618102
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.6}",1.403895288537536,8.944431844894565,0.15695745832518945,0.9753643562760964,0.11494572974489514,0.8806584362139918,6.229890805171303
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",1.349997827692493,8.944431844894565,0.15093164676111484,0.9772196380059781,0.10698739523449703,0.9135802469135802,6.293105582799555
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",1.3660242523436983,8.944431844894565,0.15272342346969953,0.9766755559236948,0.10393961155111607,0.9053497942386831,6.27819657072202
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.6}",1.1988581500625812,8.944431844894565,0.1340340192481743,0.9820348816841801,0.09046130080534485,0.9300411522633745,6.335872674593028
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",1.1841235273489807,8.944431844894565,0.1323866678043807,0.9824737701876526,0.08558602163405496,0.934156378600823,6.345037211945061
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",1.232029662250349,8.944431844894565,0.13774264074174652,0.9810269649214901,0.08604859015633803,0.9382716049382716,6.348761061702289
NV.AGR.TOTL.ZS,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.6}",1.6797456007072613,8.944431844894565,0.18779790934021723,0.9647319452474435,0.15044739660891737,0.9094650205761317,6.251825886535562
