country_code,indicator_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ARG,DT.DOD.DECT.GN.ZS,,,,,,,,,,,19.3878463641955,18.8909751518718,20.1576140700061,13.9876910704174,10.7299634680028,14.8670877223739,18.5632714483671,20.7240052366939,23.4034688444464,30.858252073302,35.8155600379831,46.6013548308641,55.2560428399715,47.0146805803112,65.4171972580427,61.1392424675637,49.7423000926157,55.4286288043483,48.8877119087842,93.3336865626537,46.2283306008647,35.7191930020236,30.5551426163691,27.6719318453773,29.5945044681267,38.9848417579252,41.6825294657416,44.742849204167,48.5365413234134,55.0294127610094,54.2417099417586,58.4932935172091,159.890183546743,133.474955613907,114.783966038451,74.2469415660219,52.8927514497342,43.1591873972818,36.8066405169797,41.4356014785929,30.9578740838785,27.7397316089295,26.2815033344271,27.878287954302,29.8799341576294,30.4104040537488,34.7181506807966,37.7782430594292,56.8376629448587,65.317998465282,
ARG,DT.DOD.DECT.CD,,,,,,,,,,,5893191433.6,6353903964.5,6893803268.3,7374621350.5,7798525658.1,7901576052.9,9501611014.5,11675739426.3,13507657037.8,21176835027.4,27322463712.9,35809463187.8,43787004262.2,46108319454.6,49060805832.6,51156733946.0,52688148843.8,58722673496.6,59015245403.5,65538413075.1,62477601311.9,65672366930.1,68605638952.4,64681387080.3,75094061335.7,98773122012.7,111145506414.0,128251441841.7,141504501057.7,151913800711.3,150062928187.3,152649929432.5,148320192549.3,163442688409.3,167999635827.3,130788488210.2,118921233033.8,120818039247.5,129752184881.3,133695121247.7,126642436908.2,142884643038.3,139877660191.7,150225029637.6,153793761987.6,177184603465.6,189331673190.7,236963418186.1,283624190079.2,279305800305.8,
AUS,DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,DT.DOD.DECT.GN.ZS,,,,,,,,,,,14.3406853099033,15.8702009003508,20.4280406556533,19.2215423784086,21.5335073009743,22.7686658623387,22.4805684309467,24.5306428494806,28.0660302162939,28.2240868693677,31.6691441907546,32.4208251487198,35.3362197638762,51.7231840200862,52.9382283982201,49.3562678561315,42.8010797177519,42.5779234507242,37.2155823067229,25.6249250355511,26.7554903586794,20.5882258640536,32.957247563243,33.8529303760629,28.467227376877,21.239335538025,21.9685575454732,23.2720243169076,29.3140902422944,43.148074793585,38.0980769489419,42.4898886525441,47.2467255849985,43.6380175065104,33.976771492493,21.7547231625036,17.9923040765145,17.4376821181767,15.8959322045526,17.2778028853237,16.4607107512169,15.8513285296628,18.3266889639789,19.8390776565469,23.1065143276442,30.7298913348091,30.9089722594531,26.8247177482234,30.4415587657649,31.7927597976351,
BRA,DT.DOD.DECT.CD,,,,,,,,,,,5984162468.6,7726273573.1,11863655548.9,15066000213.8,22464958636.0,27781563139.4,33801318618.9,42500176105.4,55032094032.5,61795286977.7,71983934096.8,81914155928.9,94428719113.5,99022210538.2,104364922436.4,104173244270.1,109645181057.1,120476573202.5,118039405885.0,114930095027.7,120311895094.7,121336709129.8,129535948557.2,144599577124.3,152903103557.7,160964228343.5,181793526989.2,198980293495.1,241998415763.8,245114967226.0,242511685521.8,229959717402.1,231944181034.5,235907984168.4,220693592600.6,188364545589.9,194303018016.9,238444452622.6,262957236462.6,281651138432.4,352364412862.6,404046105342.1,440515187632.7,483765362833.9,556919631071.7,543397356309.8,543257228545.3,543000326110.9,557741343211.2,569398314074.4,
CAN,DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,2.96144821325265,4.07085874845965,4.15078554280896,4.62785075467773,5.38114880616592,7.88711307093932,12.9546784436217,13.5921958511773,12.9137595684066,15.2841148736389,15.6862735311274,16.982845019041,19.3986072512973,17.8713623709567,16.3695607407341,15.1574728626337,15.4545696403102,14.2466505412371,13.788589586384,12.1951153176042,13.9632977720954,12.7436363052921,12.5576996141752,12.6851444238621,12.5947957693719,11.8837282417172,10.6164474212975,8.35942682655549,8.9240161770295,12.254487795078,14.0918147450808,13.4882898805592,15.5962791546092,16.9548448890585,12.1034998461894,12.6364254423817,13.8570418781787,14.1934658363542,14.7749680030296,
CHN,DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,5798013609.4,8359968254.8,9611696896.0,12088935352.5,16699215995.6,23719315917.2,35339526722.2,42438957562.4,44932469163.1,55301409898.8,60259186451.5,72538895534.7,86092752669.9,100667359411.3,118314843047.0,129037039407.6,146911182729.7,144233003396.4,148851545473.3,145936667983.7,184346625754.2,185496990287.7,207210768367.5,247387639368.6,285883878856.6,326444757564.3,377773902515.9,386445623554.0,454515403264.5,742755776609.5,1054226064017.3,1148178860069.5,1480489123608.3,1778390716101.0,1333777000353.0,1413804345434.8,1704516192888.5,1961528186354.2,2114162881662.2,
