mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.02314019203186035,0.010344397693634131,0.0010144233703613282,5.193266742828559e-05,0.6,0.05,3,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.6}",0.8436021317682373,0.7907380562881676,0.8165957935739437,0.8155598027242569,0.8607847560324988,0.825456108077421,0.0243276661227762,161,0.8600882355852475,0.8618510309806122,0.8513334400136471,0.8521521821104048,0.849838771486471,0.8550527320352765,0.00491944859034532
0.01665196418762207,0.0017166106144558206,0.000860595703125,6.954725122739704e-05,0.6,0.05,3,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",0.8366744213132589,0.7907180181407386,0.8263851973617075,0.8187502318911484,0.8609745737109333,0.8267004884835574,0.02294443904135954,160,0.8609805242196338,0.8687312066942643,0.8580742775567128,0.854285824774917,0.8437610818695809,0.8571665830230218,0.008211172958038318
0.022469139099121092,0.0060652678064443835,0.0009914398193359374,0.0001468364729554631,0.6,0.05,3,50,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",0.8352436543123658,0.7884485478473362,0.8186439721202927,0.8219482467754367,0.8580839963916909,0.8244736834894244,0.02273244011622977,162,0.8551545133939914,0.8678338269349692,0.8502949230461712,0.8552870830716912,0.8448294128877448,0.8546799518669136,0.007614195193028325
0.035117578506469724,0.006761762469429266,0.001127767562866211,7.061303074206187e-05,0.6,0.05,3,100,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",0.9086578648717993,0.86734268850994,0.895318165792168,0.8935677819340095,0.9241406840554766,0.8978054370326787,0.018780009117537032,148,0.9300046671847604,0.93599995756112,0.9311590830487394,0.932028941870875,0.9316311491213088,0.9321647597573607,0.0020341737667969035
0.040021228790283206,0.009341683556614161,0.0011194229125976562,0.00014932415800219883,0.6,0.05,3,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.9034989509153207,0.8663108209881453,0.8962665952809572,0.8910764700927135,0.9251317046960332,0.8964569083946341,0.019024227853511256,150,0.9313752673446134,0.9357794266323839,0.9347262122985155,0.9311369847128025,0.9268600442810269,0.9319755870538685,0.003139030113780475
0.03914499282836914,0.004833241624402346,0.001099395751953125,4.3522043099955755e-05,0.6,0.05,3,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.9033155956020779,0.8548179135234542,0.8924506033352494,0.8899245694228228,0.9202143339672295,0.8921446031701666,0.021498859527220353,153,0.9272308776233298,0.9349080163653273,0.9298502565643578,0.9290411225312245,0.9251011437672307,0.929226283370294,0.0032773201781291887
0.08460192680358887,0.00344070573601971,0.0011950969696044923,9.185393774751846e-05,0.6,0.05,3,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.6}",0.9473303371132414,0.9193042211796429,0.9406122534716892,0.9365073177451947,0.9548415577498351,0.9397191374519206,0.011954080511763802,116,0.9721218484311238,0.9746044814715391,0.9711947167879561,0.9722416207368965,0.9715069427529043,0.972333922036084,0.001199217930641243
0.08104281425476074,0.006709225636458249,0.0013145923614501954,0.00027337575399189704,0.6,0.05,3,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.9440989447961321,0.9195012074296386,0.9399393671983569,0.9363812768886848,0.9534705517360409,0.9386782696097706,0.011160838557460813,118,0.9721869082023052,0.9731387969626318,0.9722591437906518,0.973028081820193,0.9695525276455748,0.9720330916842714,0.0012992726087522515
0.08120589256286621,0.008844982900546423,0.0013905048370361328,0.00042717816566421104,0.6,0.05,3,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.942866958480101,0.9037818741531511,0.931805982002856,0.9354420435127245,0.9470877068012701,0.9321969129900205,0.015190021345188699,125,0.9679695799983804,0.9693609028722469,0.9679548740011253,0.9702527997786932,0.9658596110584705,0.9682795535417833,0.0014913510056486759
0.03254079818725586,0.0027732288036481814,0.0009626388549804687,5.8006725826404405e-05,0.6,0.05,5,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",0.9254855607277227,0.8828899103020155,0.9101063147496782,0.9070071532867954,0.921542135064063,0.909406214826055,0.014934429794488852,135,0.9460239698790407,0.9463635441858715,0.9454003051894926,0.9429291915856362,0.943720997064023,0.9448876015808129,0.0013363338116503935
