mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.023248291015625,0.00896826162995232,0.0009991645812988282,0.00010312890926106514,0.6,0.05,3,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.6}",0.9144438206130076,0.9338063253775785,0.9134226198947224,0.914198296008801,0.9418840910576246,0.9235510305903467,0.011952169662561811,161,0.9384114367871257,0.9393758755242346,0.9395009328212969,0.9407833945998382,0.9365847354003543,0.9389312750265699,0.0013949198207702917
0.024548816680908202,0.00717075904470202,0.0009610176086425782,0.00022214217350621904,0.6,0.05,3,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",0.9172543550119656,0.9323674653507908,0.913797906084404,0.9111192315376087,0.939172913505725,0.9227423742980989,0.011025645662431324,162,0.9398552285065773,0.9389499846993742,0.9405032184759623,0.9400552734920616,0.9370651994998374,0.9392857809347624,0.001220023321116639
0.015932369232177734,0.00453785955034443,0.001242685317993164,0.0005328341374551608,0.6,0.05,3,50,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",0.9163523817963849,0.9339697570950213,0.9140953051939668,0.9152259838238348,0.9410203143431124,0.9241327484504641,0.011158597128359078,160,0.9408267852863866,0.9413373906934597,0.9416555371460469,0.9418983114977248,0.9390296630013857,0.9409495375250007,0.0010246974085095107
0.024057817459106446,0.0012257637740380096,0.0008365154266357422,4.8585143731412226e-05,0.6,0.05,3,100,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",0.9601092242322126,0.969718142832426,0.9628180757104384,0.9587577531131503,0.9710899446232697,0.9644986281022995,0.00501472942072023,130,0.977139702548453,0.9779063258061722,0.9777574039946776,0.9773459394362638,0.9763289103688128,0.9772956564308759,0.0005563408741391931
0.02450413703918457,0.0022882351897300424,0.0008443832397460937,6.910168395682377e-05,0.6,0.05,3,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.9595100060784401,0.968519418811653,0.9637685390789805,0.9571218317230197,0.9706711260198334,0.9639181843423854,0.005146230041079197,139,0.9782179400045828,0.9784687088468895,0.9787748110985909,0.9785726510955184,0.9775254488739854,0.9783119119839133,0.0004322500866641498
0.02411031723022461,0.002358239888173198,0.0007289886474609375,2.088938637116067e-05,0.6,0.05,3,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.9588498066329513,0.96916846927938,0.9642193561371037,0.956992463399843,0.9710379157252668,0.9640536022349091,0.005511971416568376,137,0.9785945813996771,0.9790483729695488,0.9790541589545922,0.978600694272688,0.978374689325078,0.9787344993843169,0.00027116157450057034
0.04625577926635742,0.0014190733064122802,0.000910806655883789,0.00010426744212516582,0.6,0.05,3,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.6}",0.9741456682711137,0.9805650819832346,0.9789907000474268,0.9737525996121715,0.9830120420457055,0.9780932183919304,0.0036203461829073767,105,0.9896029885954345,0.9902811558119062,0.9898978765973697,0.9899169879099502,0.9891573922449065,0.9897712802319134,0.00037480955424289115
0.05595941543579101,0.017420041418296537,0.0013219833374023438,0.0006685841653153947,0.6,0.05,3,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.9747655980620389,0.9794865861721272,0.9796856125506139,0.9720514821805634,0.9823651222778437,0.9776708802486374,0.003725859409833689,107,0.9903177194481307,0.9901097208487173,0.9903426567842166,0.9903573196749628,0.9896538472189129,0.9901562527949881,0.00026676671546327677
0.054861927032470705,0.013659917496002956,0.0009650230407714844,0.0001376245387104069,0.6,0.05,3,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.9729220958313349,0.9798892979323279,0.979063509707058,0.9714677090160321,0.9827516155945408,0.9772188456162588,0.0043054215989046345,111,0.9899137287504391,0.990025217824593,0.9897915948218884,0.9897335195417334,0.9895872978441014,0.9898102717565511,0.00015024131106454382
0.03406314849853516,0.002882526491997595,0.0010076045989990234,8.52720838619029e-05,0.6,0.05,5,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",0.9515113229381615,0.9638838085770227,0.9491298503245448,0.950445397629343,0.9685415820732153,0.9567023923084574,0.007939517990762052,153,0.9715272017002813,0.9734162882061822,0.9719847603027092,0.972766987574016,0.9718459206219691,0.9723082316810316,0.0006879853648200558
