mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.02093672752380371,0.001382631435927651,0.00078887939453125,4.076954914114372e-05,0.6,0.05,5,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",0.9609278838464123,0.947683528720223,0.959259661304286,0.9418768769851963,0.9585858195254477,0.953666754076313,0.007523323855546859,134,0.9745532629362451,0.9735050399483607,0.9743071357797467,0.9756994893943004,0.9736912406823544,0.9743512337482014,0.0007761686034279307
0.029542255401611327,0.014023405605907703,0.0009138107299804688,9.991705935159787e-05,0.6,0.05,5,50,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",0.9622249031933311,0.9506680115607846,0.9587844797114359,0.9421274577986227,0.9598031788446333,0.9547216062217615,0.007398283462232756,133,0.9764744077930454,0.9755848426361367,0.9768832306173592,0.977997361349817,0.9757809479364312,0.9765441580665579,0.0008642234520781242
0.0389409065246582,0.0024925908228237976,0.001088428497314453,0.00045305762113231966,0.6,0.05,5,100,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.6}",0.981509896767732,0.9761020416285905,0.9801561057024666,0.9637926330487874,0.9802186929539707,0.9763558740203093,0.006539518881766284,94,0.9943200103523013,0.9931523159667536,0.9938837048314235,0.9942012164436278,0.9935137124489736,0.993814192008616,0.0004333220518722357
0.04148740768432617,0.0029284713881247626,0.0010091304779052735,0.00011819085916921072,0.6,0.05,5,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.9830213782297816,0.9770629463450645,0.9817151292356355,0.9701863338241852,0.980925824862007,0.9785823224993347,0.0046435509447034186,88,0.9953329144971724,0.9951561362911728,0.9949824924706273,0.9952963078921165,0.994804973597556,0.995114564949729,0.00019785102652360251
0.03976783752441406,0.0008487197721730199,0.0009847640991210937,3.4031143397233723e-05,0.6,0.05,5,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.9841379977783019,0.9785375462945632,0.9801319362595681,0.9687240340709864,0.9817467417904093,0.9786556512387659,0.005299836793446461,86,0.9959330879694359,0.9956683761428491,0.9959070569306988,0.9960178188591219,0.9952734751619843,0.9957599630128181,0.00026950216790003363
0.0748671531677246,0.0028768435860366303,0.001299285888671875,0.0005074109005136447,0.6,0.05,5,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.6}",0.9858164331426922,0.9818965303144537,0.9844743771344503,0.9712386647910423,0.9860563728307179,0.9818964756426712,0.0055300148222314025,64,0.9979143905055299,0.9978094212520235,0.998028105185832,0.9979546207943644,0.9978591363578343,0.9979131348191169,7.564811423071093e-05
0.07377443313598633,0.0020858943036484454,0.0012573719024658204,0.0003315042913640321,0.6,0.05,5,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.986637810576939,0.9821245097712646,0.9862797509046655,0.9763754705720841,0.9861283548083272,0.983509179326656,0.003927635190431833,44,0.9985173638303371,0.9984472316986673,0.9984447753997349,0.9984552447450965,0.9981567926218636,0.99840428165914,0.00012658600717899336
0.07172532081604004,0.0013372261501822076,0.0010732173919677734,0.00012390763799531953,0.6,0.05,5,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.987090285504848,0.9827976500486035,0.9842627000240421,0.9741080559008869,0.9852698632022853,0.982705710936133,0.004519993604375984,57,0.9985550858113925,0.9985320184221691,0.9985676011480484,0.998499109866176,0.9981662414909577,0.9984640113477488,0.00015069781712719456
0.04365816116333008,0.019469466531592133,0.001092815399169922,0.00015229648838842042,0.6,0.05,7,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.6}",0.9599728122481348,0.9544527458429539,0.9657350563919301,0.9375296006833542,0.9690504817458726,0.957348139382449,0.011093528575549233,130,0.9806431588551301,0.9794660815501905,0.9805004068072318,0.9811724218202075,0.9807536358769211,0.9805071409819363,0.000566693793576084
0.03397674560546875,0.0004892309599524305,0.0009567737579345703,4.6448198236778866e-05,0.6,0.05,7,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",0.9682676917685242,0.9608913201884309,0.9688820645412873,0.9456559056246965,0.9705658401546499,0.9628525644555177,0.00921677439378908,123,0.9838922037949462,0.9836934203886987,0.9840822090894055,0.9848293515115285,0.9841033438611055,0.9841201057291368,0.0003843816766485749
0.035411739349365236,0.0012977522394131567,0.0011203765869140625,0.00031305423131624025,0.6,0.05,7,50,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",0.9675351057899655,0.9593209898702141,0.9678815259791702,0.9483067535448558,0.9703390147403844,0.9626766779849181,0.008089023909849231,124,0.9860932433349066,0.9858663444416574,0.9862281716260547,0.9863327208690068,0.9861198953926354,0.9861280751328522,0.00015600147581938166
0.06491026878356934,0.0034850934542918445,0.0012758255004882812,0.0003033278215186052,0.6,0.05,7,100,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.6}",0.9826033254308784,0.9799900528207163,0.9851519709043322,0.968256356651124,0.987340856070291,0.9806685123754683,0.006676630728355062,72,0.9980296410278903,0.9977835973989664,0.9978646224202148,0.9980509187727888,0.9979622290979777,0.9979382017435675,0.00010095544101085737
0.06726059913635254,0.0024088693630133786,0.0011678218841552734,7.502004921521304e-05,0.6,0.05,7,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.9854149270935564,0.9833384061789578,0.986897664220148,0.9708644964273065,0.9868529130293419,0.9826736813898622,0.006045182289726058,59,0.9988138025723601,0.9987346555100639,0.9988184256045038,0.9988808198972376,0.9987199171328467,0.9987935241434025,5.9220526977954016e-05
0.07015185356140137,0.002887376009149881,0.0012430191040039063,0.00019109290611379095,0.6,0.05,7,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.9838590636463719,0.981113255361196,0.9846646621201798,0.9708768680154846,0.9857285225347717,0.9812484743356007,0.0054063823251121945,66,0.9991496821896705,0.9991518737636813,0.9991812058246976,0.9991224315921662,0.9991331718148188,0.9991476730370069,1.9967707088824694e-05
0.11796040534973144,0.0030882908931720355,0.001221609115600586,8.731608410597429e-05,0.6,0.05,7,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.6}",0.9850416599783078,0.9835838671973207,0.987245105127557,0.9733284528752226,0.9895153739300173,0.9837428918216851,0.005581391831008603,40,0.9995615636932635,0.9995764120234073,0.9995620013836579,0.9995788624361589,0.9995694821673521,0.999569664340768,7.134574530225403e-06
0.18718514442443848,0.015817068469320614,0.0015332698822021484,0.00016126319683698628,0.6,0.05,7,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.9870219848198656,0.985746110704488,0.9886179966498165,0.975081721686903,0.9886282944627534,0.9850192216647653,0.005084681338996919,20,0.9997900543227017,0.9997727332090045,0.9998222510971684,0.9997936164195373,0.9997594424273443,0.9997876194951513,2.1245178328307732e-05
0.13172297477722167,0.002903448466000791,0.0013094425201416015,0.00016314949746092376,0.6,0.05,7,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.9853626036853635,0.9837112615329919,0.985885837905805,0.9734634769229991,0.9872733330789324,0.9831393026252183,0.0049704219429680995,49,0.9998612044034533,0.9998615481721363,0.9998857500758785,0.9998568033362609,0.9998662881116221,0.9998663188198703,1.0168927342280336e-05
0.013777208328247071,0.0012343864956294126,0.0008208274841308594,8.496716351654744e-05,0.6,0.1,3,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.6}",0.9468653619518405,0.9423152342505893,0.9422323111382442,0.9205368374891266,0.9490078682575072,0.9401915226174615,0.010171034345503753,153,0.9629528042537521,0.9609984029689955,0.964501784200935,0.9656695824053776,0.9604128106567875,0.9629070768971696,0.002002049914497813
0.012775039672851563,0.0005229942169086279,0.0007906913757324219,6.554448930571957e-05,0.6,0.1,3,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",0.9435640685972175,0.944318310653114,0.9429853573699676,0.918916506767479,0.9512120306536211,0.9401992548082798,0.011047964123396432,152,0.9625338334868719,0.9608743845571003,0.9657226015775913,0.9673243875283021,0.9652565704535364,0.9643423555206804,0.002320816992636886
0.012280082702636719,0.0014051661344622675,0.0008043766021728516,6.38202315513213e-05,0.6,0.1,3,50,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",0.9489870792783436,0.947199662865282,0.9474046681303532,0.9280262991423796,0.9494698189164239,0.9442175056665565,0.008142997749601597,149,0.9663408934933011,0.9649520267852644,0.9668337875765955,0.9693168808218863,0.9657063187320286,0.9666299814818151,0.001484130836015977
0.022214269638061522,0.0011183062081025767,0.0008621692657470703,2.5753356457894596e-05,0.6,0.1,3,100,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",0.9702402808630091,0.9655052596939374,0.9639551472844914,0.950677152397735,0.9672339253778558,0.9635223531234057,0.006753143455467763,122,0.9844231579327312,0.9831589538782979,0.98408135075033,0.9846902445113968,0.9825340224195278,0.9837775458984567,0.0008088433439098124
0.0226076602935791,0.0011289708536053212,0.00098724365234375,0.00028589771426816254,0.6,0.1,3,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.9690175866160606,0.9626263531580915,0.9667682103492605,0.9451692539449533,0.9679641417125668,0.9623091091561866,0.008840157542852015,125,0.9853078145044831,0.982785748641847,0.984995923278454,0.9857338498245357,0.9843117973257369,0.9846270267150115,0.0010309499110208072
0.02281179428100586,0.0017878693478516458,0.0008168220520019531,5.7881628307722924e-05,0.6,0.1,3,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.9726999425016336,0.9660968880345653,0.9676729551338275,0.9537887677177245,0.9679578062071288,0.9656432719189759,0.006324686870883686,118,0.9861804969582283,0.9845219703041216,0.9849431249074564,0.9865996855093023,0.9851692755311539,0.9854829106420524,0.0007806349630603574
0.046203994750976564,0.0026026457488881713,0.0009535789489746094,0.00010194434971104072,0.6,0.1,3,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.6}",0.9805250273440778,0.9747505928504102,0.9738056056653551,0.9645697848708553,0.9783220363047678,0.9743946094070933,0.005477363104747374,98,0.9930922005719528,0.9930999693328139,0.9933299914472461,0.993526310578368,0.9926308708239667,0.9931358685508694,0.00029944850180004456
0.04308538436889649,0.0014689835461063614,0.0010950565338134766,0.00033373474681104077,0.6,0.1,3,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.9788657962187441,0.9730041522470606,0.9768092040192224,0.9641765727354085,0.9787519454333662,0.9743215341307604,0.0054976922512848195,99,0.9942139609381434,0.9935507625244054,0.9940740969230373,0.9947030860744078,0.9935976560367876,0.9940279124993563,0.00042553474621737764
0.043293333053588866,0.003964481706065863,0.0010706424713134766,0.00012361331735685736,0.6,0.1,3,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.9813505171507692,0.9748360794557256,0.9785289208783834,0.9655016671399544,0.977663780599547,0.975576193044876,0.005449096854908447,96,0.9939378550860981,0.9935733838779895,0.993550676288551,0.9943714724848515,0.9935603487728588,0.9937987473020697,0.0003214115336950296
0.020691442489624023,0.001582380631462989,0.001048135757446289,0.00031517685967840585,0.6,0.1,5,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",0.9820351200701409,0.9737298781798784,0.9769737822794684,0.9642666381529894,0.9795191416397183,0.9753049120644391,0.0061670865275182925,97,0.9929236033817979,0.9925015893699104,0.9935917238580814,0.9933516611563589,0.992874482093738,0.9930486119719772,0.0003826202865160683
0.02034592628479004,0.0007244241870467247,0.0008310794830322266,6.689507008252004e-05,0.6,0.1,5,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",0.9795912103513738,0.9757855366557872,0.9815737465314799,0.9696127120188304,0.977445452660648,0.9768017316436237,0.004091023092519486,92,0.9949795786321333,0.9941490136050432,0.9944042465654442,0.9948714844687319,0.9939316650822694,0.9944671976707242,0.0004044703102241687
0.02316460609436035,0.004009331733818998,0.000857686996459961,3.262681380004959e-05,0.6,0.1,5,50,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",0.981259730639644,0.9791238685062976,0.9780199060343391,0.9710154173918963,0.9759435925153345,0.9770725030175024,0.0034814156086967127,90,0.9958512079832389,0.9952942168623902,0.9957294662856908,0.995904451401653,0.9945931334328356,0.9954744951931618,0.0004901191599120094
0.04149622917175293,0.0038969637032454803,0.0009065628051757813,8.052036092162776e-05,0.6,0.1,5,100,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.6}",0.9869321190815825,0.9803905179470125,0.9815466631698319,0.9734900238656704,0.982864312163772,0.9810447272455738,0.004375516987555759,67,0.9974809777775383,0.9972635546170465,0.9974984038504864,0.9976327530547953,0.997232053747726,0.9974215486095185,0.0001516022929136598
0.037033796310424805,0.001417961012976836,0.0009407997131347656,8.028201801285571e-05,0.6,0.1,5,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.9837702471098002,0.9802308426376782,0.9856648965388015,0.9757287916980139,0.9827766832178733,0.9816342922404335,0.003433882316076732,65,0.9981492702697392,0.9978839478093385,0.997997459190773,0.9982133070990731,0.9977345369493391,0.9979957042636525,0.0001741461817693361
0.038482046127319335,0.0018716481168070185,0.0009583473205566406,9.325606109118829e-05,0.6,0.1,5,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.9846905341205183,0.9826374274069436,0.9819212121836322,0.9757477159816556,0.9797608550110638,0.9809515489407626,0.0030417124348711346,68,0.9982312252179776,0.998102280368781,0.9983024034318146,0.9983996387189801,0.9978121614920057,0.9981695418459118,0.00020329605704867712
0.07316431999206544,0.002140905332541135,0.0010406494140625,0.0001469926936537967,0.6,0.1,5,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.6}",0.988442544548289,0.9831317936592997,0.9839542815316068,0.9763667318907482,0.9847639208855326,0.9833318545030952,0.003927094081221364,46,0.9993403800232036,0.9993340994618888,0.999405874565935,0.9993783490744814,0.999403452224537,0.9993724310700092,3.0372303196633222e-05
0.07628822326660156,0.004115081421818459,0.0009417533874511719,5.147257792618486e-05,0.6,0.1,5,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.985802765532708,0.9823297217373793,0.9877455408529694,0.9787757980974564,0.9857631532146638,0.9840833958870354,0.0031760066035451807,34,0.9995539692706576,0.999504985440908,0.9994978069665155,0.9995625565099376,0.9995142844909513,0.999526720535794,2.641883662824599e-05
0.07276597023010253,0.0032772991609722403,0.0011407852172851563,0.0002104918984181559,0.6,0.1,5,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",0.9859798087053437,0.9840017053894015,0.9836407261560728,0.9777616985911542,0.9820670985622055,0.9826902074808356,0.0027612842422531287,58,0.9995466401647122,0.9994803731379504,0.9995135397281165,0.9995641737605103,0.9994201192341161,0.9995049692050809,5.122418611614408e-05
0.032807350158691406,0.0010909921326253662,0.0010836124420166016,0.0002135995762567693,0.6,0.1,7,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.6}",0.9818017642912377,0.9779006622435618,0.9823845250738082,0.9689372670480372,0.9833131137641942,0.9788674664841679,0.00529692657609915,84,0.9977307473908416,0.9973849772375838,0.9975525983423812,0.9978596489785764,0.9976327641518072,0.9976321472202381,0.00016056179407830643
0.03636445999145508,0.0017144197947377253,0.0009989738464355469,9.902910201588149e-05,0.6,0.1,7,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",0.9841789463113485,0.9823024460302365,0.9823896216471409,0.9718449627874497,0.9830185733200132,0.9807469100192379,0.0045011595295869405,70,0.998744787359753,0.998635571930343,0.9985757922247097,0.9986912005175347,0.9985885695926013,0.9986471843249884,6.345257149390484e-05
0.03661346435546875,0.0013935186227563956,0.0009572982788085937,5.150269561197956e-05,0.6,0.1,7,50,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",0.9843775117280138,0.9781843639074206,0.9858545056971191,0.9719865553255381,0.9822191773392722,0.9805244227994727,0.00498997650411185,73,0.9991555967537132,0.9991266493211889,0.9991605492327224,0.9991655626997151,0.9991576002798594,0.9991531916574399,1.3688627793876079e-05
0.060355520248413085,0.0035063512901590834,0.0010157585144042968,9.382001020917181e-05,0.6,0.1,7,100,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.6}",0.9848614269669489,0.9800815447242172,0.9845836082233523,0.9748474268170467,0.9852180335635286,0.9819184080590186,0.004000625533925122,63,0.9994618966359227,0.9993441469940291,0.9994440634645831,0.999471416166973,0.9994054936667754,0.9994254033856567,4.646747247537714e-05
0.06260151863098144,0.0013973462085135504,0.00108642578125,5.270644848633087e-05,0.6,0.1,7,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.9857787633960211,0.9845217518776467,0.98438054830642,0.9756965681617569,0.9852899268713743,0.9831335117226437,0.00375334312863175,50,0.9997464478450336,0.9997305896528299,0.9997394727892269,0.9997499050006062,0.9996824697865317,0.9997297770148457,2.455888703514337e-05
0.0669832706451416,0.0037966942817106563,0.0011451244354248047,0.00018924831214310343,0.6,0.1,7,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.9856407525728225,0.9805147235806669,0.987315965289711,0.9745775955327205,0.9835277394875912,0.9823153552927024,0.004486634451666669,61,0.999814420316016,0.9998244330314778,0.9998396802752754,0.9998350845957537,0.9998467448731676,0.999832072618338,1.1420950735172419e-05
0.11742372512817383,0.004955005034986997,0.0014247894287109375,0.00010970312189893481,0.6,0.1,7,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.6}",0.9858618743618909,0.981114609540499,0.985197700305493,0.9760243600422073,0.9859722442873713,0.9828341577074923,0.0038452874866629827,54,0.999929471219657,0.9999326845130971,0.999936497526218,0.9999308889085308,0.9999353943266879,0.9999329872988382,2.64473867226753e-06
0.12234263420104981,0.0024745933113137996,0.0012986183166503907,0.00017493266208740886,0.6,0.1,7,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.986258240233729,0.9849216340821759,0.9848291510968503,0.9764774517840895,0.9858726330260454,0.983671822044578,0.003638503322380733,41,0.9999712302753254,0.9999722242372452,0.9999787557508492,0.9999737735227541,0.999969793508517,0.9999731554589382,3.0861461011261654e-06
0.13276519775390624,0.016339167635296824,0.001305389404296875,0.00012199349146807221,0.6,0.1,7,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.9859669383391639,0.9808227384209244,0.9876331203730857,0.9749374572744581,0.9837599510601531,0.982624041093557,0.004469550107157735,60,0.9999758770657332,0.9999703158685941,0.9999771451633643,0.9999767465036268,0.9999789036834219,0.999975797656948,2.912723582174746e-06
0.013681697845458984,0.0017790611637294527,0.0007701873779296875,7.218999616437073e-05,0.8,0.05,3,50,0.6,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.6}",0.9111794632239498,0.8961722964507115,0.9080815418786106,0.8774357167227192,0.921099699142474,0.902793743483693,0.01496838135557431,159,0.9243274879872728,0.9187788187842799,0.9265601726511321,0.9296183448163237,0.9240727323500352,0.9246715113178088,0.003556372221602444
