mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.042108583450317386,0.00041680023142870405,0.0015911579132080079,9.139394898331443e-05,5,sqrt,2,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",0.939035157036664,0.9690102798747148,0.9526978083950232,0.9580724075613751,0.9744586897745517,0.9586548685284656,0.012472002368196029,47,0.978230017822067,0.977143390271709,0.9797152161915345,0.9785719500711998,0.9758805656584304,0.977908228002988,0.0013042755325287203
0.0826077938079834,0.00042638357412517726,0.002398777008056641,3.872152612636515e-05,5,sqrt,2,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.9405694983096087,0.9695151403961692,0.952283888095706,0.959851564632328,0.9750337082603483,0.959450759938832,0.012264964488414793,41,0.9790618183891902,0.9778388457334104,0.9794849519833554,0.9791130528702068,0.9760654983469652,0.9783128334646257,0.0012530260042517196
0.16365265846252441,0.002850448601419723,0.0038540840148925783,0.00012193588588856119,5,sqrt,2,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",0.9433589277923328,0.9696315402090865,0.9517546638275041,0.9585554447956333,0.9758302691821278,0.9598261691613368,0.011749131848202662,37,0.9793364105693526,0.9782072050844601,0.9791513124541417,0.9789750762464737,0.976724709594938,0.9784789427898731,0.0009575652299230693
0.04214634895324707,0.00031336367426807935,0.0015450000762939453,0.00014638259264779406,5,sqrt,5,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",0.9410264480675583,0.969498441713469,0.9559123833938947,0.954568882380696,0.9751951504191771,0.9592402611949591,0.012036845907732187,43,0.9777250020005018,0.9775399970880712,0.9784487194262117,0.9778037699453072,0.9756812845279128,0.977439754597601,0.0009310369297171383
0.08451080322265625,0.003851694921765446,0.0023134231567382814,9.76670760248515e-05,5,sqrt,5,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.9421700223562302,0.9692610112673791,0.9530117369917784,0.9562448680845408,0.9752745218474994,0.9591924321094855,0.01180390999819314,45,0.9787395080614723,0.9775009706130664,0.9781993811137618,0.9778896951277789,0.9754722430503361,0.977560359593283,0.0011199070725600008
0.1632681369781494,0.0012329473698630994,0.0040452003479003905,0.0001657856854731126,5,sqrt,5,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",0.9448488707399426,0.9691644586817826,0.9522634132491389,0.9568103707659026,0.9758824141783126,0.9597939055230158,0.011274850202587377,39,0.9788350066644224,0.9779757209409546,0.9785019824395743,0.9784946169026674,0.9757671504402914,0.977914895477582,0.0011084999873697883
0.040169382095336915,0.00038610042661556374,0.0012952327728271485,4.9747760506527744e-05,5,sqrt,10,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 50}",0.9420534521962409,0.9697735674354436,0.9517967223225808,0.9567267583857578,0.9727757692678233,0.9586252539215693,0.01139631273956343,49,0.9764361992292655,0.9747046160197842,0.9754096482462309,0.9768034092120247,0.9729681008404965,0.9752643947095603,0.001367414185661405
0.07986979484558106,0.001227714978646723,0.0021869659423828123,0.00014745940674313327,5,sqrt,10,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.9417384296293031,0.9694067887133012,0.9488310470205442,0.9567671208749908,0.9727239098031216,0.9578934592082522,0.011805760920299103,53,0.9765416691798676,0.9747580067503875,0.9751808837108425,0.975475059920337,0.9726748540748235,0.9749260947272516,0.0012706454316161941
0.16070971488952637,0.0010475789795720333,0.003914928436279297,0.0001048529673353334,5,sqrt,10,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 200}",0.9421237848080241,0.9696084528570273,0.9493433346951994,0.956002285476935,0.9739464614864342,0.958204863864724,0.011998490671694813,51,0.9763178219775154,0.9749790691912249,0.9760633542379801,0.9757840503346209,0.9733353846910524,0.9752959360864788,0.0010784807199212046
0.04109511375427246,0.0006796665237655934,0.0012968063354492187,3.4638010453233605e-05,5,log2,2,50,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 50}",0.939035157036664,0.9690102798747148,0.9526978083950232,0.9580724075613751,0.9744586897745517,0.9586548685284656,0.012472002368196029,47,0.978230017822067,0.977143390271709,0.9797152161915345,0.9785719500711998,0.9758805656584304,0.977908228002988,0.0013042755325287203
0.08704524040222168,0.011796827288070697,0.0023211002349853515,0.0002063928704906232,5,log2,2,100,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.9405694983096087,0.9695151403961692,0.952283888095706,0.959851564632328,0.9750337082603483,0.959450759938832,0.012264964488414793,41,0.9790618183891902,0.9778388457334104,0.9794849519833554,0.9791130528702068,0.9760654983469652,0.9783128334646257,0.0012530260042517196
