mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.04387102127075195,0.0012130431836408775,0.0016332149505615234,0.00013401842350674868,5,sqrt,2,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",0.8707396745974323,0.9257768818548228,0.8843935757200688,0.9328446881928044,0.8653543579029219,0.8958218356536101,0.028128219040319702,47,0.9386762086502312,0.9396809698370298,0.9326160865935248,0.9393793285658982,0.9253172606689869,0.9351339708631341,0.005548932338105859
0.08379969596862794,0.0008902260061004209,0.0024365901947021483,0.0001447611488118783,5,sqrt,2,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.8777673176620385,0.9245028010860281,0.8983036815499502,0.9324440025531571,0.883702271187959,0.9033440148078264,0.021724981068859055,39,0.9444790237271669,0.9396210082006096,0.9385129617719215,0.9432701206313978,0.9354527521989161,0.9402671733060023,0.003268969704829051
0.1620037078857422,0.0016390221294718017,0.004014205932617187,0.00010421498363256593,5,sqrt,2,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",0.8761929273369329,0.9267315598938125,0.903737827402848,0.9346128812709079,0.8792429310427734,0.904103625389455,0.0238328895089062,37,0.9452032356479981,0.9397992538563477,0.9419747354174741,0.9453376156488384,0.934080267045984,0.9412790215233284,0.004156138567654282
0.04052457809448242,0.0005195445904784144,0.0014035701751708984,0.00010927074885767914,5,sqrt,5,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",0.8767527893289261,0.9166465343022802,0.8896274943868738,0.9133360377977733,0.8754988204195693,0.8943723352470844,0.017578017141172287,51,0.9406393687627315,0.9352528683932707,0.9360423139561754,0.9285625249854148,0.9270471206088323,0.9335088393412849,0.005030395918275131
0.08264904022216797,0.0005510570305333136,0.002386140823364258,0.00014697590951867523,5,sqrt,5,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.8734319031591328,0.9232328054259786,0.897690724057809,0.9224863813383377,0.8868714795629213,0.9007426587088359,0.019627518731898583,43,0.9459125367150327,0.9379079733489469,0.9403360158342431,0.9374131689897423,0.933039471688656,0.9389218333153242,0.004213692077148426
0.16443495750427245,0.002152198845059406,0.00419464111328125,6.149620770309776e-05,5,sqrt,5,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",0.8700806826065006,0.9267140546639401,0.89967792442418,0.9260294651812975,0.8817585288124626,0.9008521311376763,0.022871657980516498,41,0.9455469961043417,0.9402319805018536,0.9422084457693187,0.9417425683452021,0.9336570488202282,0.9406774079081888,0.003916002558403893
0.04032258987426758,0.0006808128320490368,0.0015682697296142579,0.00014597545448189392,5,sqrt,10,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 50}",0.8735172289950013,0.9055057570326771,0.8894660800242695,0.9195609243773046,0.8796926552505093,0.8935485291359523,0.016908723324853284,53,0.9364676383416971,0.9308236040436806,0.9332106204054532,0.9355155259119097,0.9287605864550801,0.932955595031564,0.0028669222101380823
0.07937130928039551,0.0012166481318936823,0.0022375106811523436,0.00013221211183424842,5,sqrt,10,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.866258258093532,0.9134642206829812,0.8980761027452334,0.914403783670617,0.884832058321998,0.8954068847028722,0.01819639340222826,49,0.9425662753950436,0.9374373444502799,0.9347628742510299,0.9404487665125216,0.9300928229614267,0.9370616167140604,0.004376380366494437
0.16898064613342284,0.006527910604183795,0.004413223266601563,0.0002332513479892131,5,sqrt,10,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 200}",0.8702715220634669,0.9220454559862478,0.8996534122967039,0.9208996800927767,0.881831618123697,0.8989403377125784,0.020645469044162014,45,0.9456345541627265,0.9406506968143025,0.9377323197371495,0.9398126856249371,0.9308518043657465,0.9389364121409723,0.004803799644025297
0.042544889450073245,0.0005110396969616119,0.0016227245330810546,0.00011216639164925884,5,log2,2,50,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 50}",0.8707396745974323,0.9257768818548228,0.8843935757200688,0.9328446881928044,0.8653543579029219,0.8958218356536101,0.028128219040319702,47,0.9386762086502312,0.9396809698370298,0.9326160865935248,0.9393793285658982,0.9253172606689869,0.9351339708631341,0.005548932338105859
0.08467288017272949,0.0012861818252756097,0.002491474151611328,0.00011033686251440126,5,log2,2,100,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.8777673176620385,0.9245028010860281,0.8983036815499502,0.9324440025531571,0.883702271187959,0.9033440148078264,0.021724981068859055,39,0.9444790237271669,0.9396210082006096,0.9385129617719215,0.9432701206313978,0.9354527521989161,0.9402671733060023,0.003268969704829051
