mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.028828763961791994,0.010977523182959907,0.0012482643127441407,0.00024734488870535826,0.6,0.05,3,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.6}",0.8277442906638462,0.8486113413784241,0.8217237964632981,0.8289558171981017,0.8184379864131712,0.8290946464233683,0.010494169313543243,162,0.8901600325503789,0.8766141780571872,0.8859052583279223,0.8810120950597472,0.8753964654971186,0.881817605898471,0.005572441796754661
0.02563791275024414,0.005656785377727039,0.0009883880615234376,7.344261328425048e-05,0.6,0.05,3,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",0.8345850028187393,0.8636752037909501,0.8267391384318183,0.8296956570869443,0.8327630258948886,0.8374916056046681,0.013362492158289854,158,0.8962349202977012,0.8857877165612067,0.8909192031108468,0.8853914381380353,0.8884834371651438,0.8893633430545869,0.00397428338655707
0.016524553298950195,0.0023388352957256107,0.0010396480560302735,0.00030612721249242877,0.6,0.05,3,50,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",0.8237311680312727,0.8684134301616525,0.8302675023025269,0.8300428789417401,0.8258285102790235,0.8356566979432432,0.01656727760079218,160,0.8977119765542724,0.8863679556567534,0.8927181121182689,0.8859639088953811,0.8865191803038784,0.8898562267057109,0.004655260365078933
0.0286989688873291,0.006620700202084737,0.0009678363800048828,6.790814073651245e-05,0.6,0.05,3,100,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.6}",0.9114754368294901,0.9398090263651213,0.9112975191443654,0.9170701779500577,0.9109409174372998,0.9181186155452667,0.011079274999875778,136,0.9581921874910676,0.9546019851784014,0.9584454766446959,0.9566982663735086,0.9529943852915377,0.9561864601958423,0.00210180618221976
0.028479290008544923,0.005395433508460599,0.0008823871612548828,0.00010923516089711148,0.6,0.05,3,100,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.9142253234101407,0.9426160750072394,0.9095065248882653,0.915168405098263,0.9124123267535424,0.9187857310314902,0.01207055597162958,132,0.962169104283614,0.9565805322809819,0.9607792719618807,0.9573884006336323,0.9577695730950281,0.9589373764510274,0.0021519502345478184
0.027687978744506837,0.006536718440288698,0.0009200096130371094,0.0001002139286270329,0.6,0.05,3,100,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",0.9072297260319492,0.9443560835488249,0.9191783721569089,0.9183719976808886,0.91022099492563,0.9198714348688404,0.01307800032267774,126,0.9602856967417847,0.9576685694562309,0.962186857262676,0.9597055874492818,0.9587599393455313,0.9597213300511008,0.0015189259475490945
0.05427985191345215,0.008636642813676862,0.001019430160522461,0.00010544436263745175,0.6,0.05,3,200,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.6}",0.9498814781721487,0.9696623256562984,0.9548325229939982,0.944538743885112,0.9467491257710376,0.953132839295719,0.008958732806222712,71,0.9851179378846052,0.982786394840669,0.9834009647195026,0.9826614102403116,0.9818083604388216,0.983155013624782,0.001105130083131909
0.055135059356689456,0.007692470703375367,0.0011806011199951172,0.0002892363237484367,0.6,0.05,3,200,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.9461932437818109,0.9739802207615426,0.9506961957076463,0.9425298323900893,0.9473390378803627,0.9521477061042903,0.011223617822348174,76,0.9853439727975144,0.984222659921102,0.9835546988198374,0.9843317784529235,0.9844811819234743,0.9843868583829704,0.0005740120913201683
0.05071711540222168,0.005619494926050006,0.0010228633880615234,0.00013186641719930574,0.6,0.05,3,200,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.9385162071777359,0.9730400689619025,0.960675747656688,0.9438225252877411,0.9406782135806935,0.9513465525329522,0.013361771893210521,80,0.9838457654694672,0.9835221939185808,0.9856573802991846,0.9844617366262738,0.983933108843038,0.9842840370313087,0.0007501048408220994
0.030231714248657227,0.004527983671569968,0.0010118961334228515,6.195166280517532e-05,0.6,0.05,5,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",0.9088149225021718,0.9417766975647701,0.925326372550239,0.8819148418893756,0.8912943081010785,0.909825428521527,0.021838439742152424,150,0.9588795498301933,0.9612846163922171,0.9590662444546317,0.9595326230432109,0.9560854172762667,0.9589696901993039,0.0016740522674226971
