country_code,indicator_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ARG,SP.DYN.LE00.IN,65.055,65.176,65.269,65.348,65.426,65.518,65.64,65.796,65.989,66.219,66.483,66.774,67.078,67.383,67.686,67.985,68.283,68.585,68.891,69.197,69.496,69.777,70.033,70.262,70.466,70.65,70.825,71.001,71.186,71.384,71.594,71.813,72.032,72.246,72.453,72.651,72.843,73.029,73.213,73.396,73.576,73.755,73.932,74.107,74.28,74.451,74.62,74.787,74.952,75.116,75.278,75.439,75.598,75.756,75.913,76.068,76.221,76.372,76.52,76.667,
ARG,SH.DYN.MORT,,,,,,,,,,72.5,71.8,70.8,69.6,68.1,66.0,63.3,59.8,55.7,51.2,46.8,42.8,39.4,36.5,34.1,32.1,30.6,29.6,29.1,28.9,28.9,28.6,28.1,27.3,26.3,25.2,24.1,23.1,22.1,21.2,20.4,19.6,19.0,18.3,17.7,17.1,16.5,16.1,15.7,15.3,14.9,14.4,13.9,13.3,12.7,12.1,11.5,10.9,10.3,9.8,9.3,
AUS,SP.DYN.LE00.IN,70.8170731707317,70.9731707317073,70.9424390243903,70.9117073170732,70.8809756097561,70.850243902439,70.819512195122,70.8692682926829,70.9190243902439,70.9687804878049,71.0185365853659,71.0682926829268,71.4575609756098,71.8468292682927,72.2360975609756,72.6253658536586,73.0146341463415,73.3443902439024,73.6741463414634,74.0039024390244,74.3336585365854,74.6634146341463,74.9048780487805,75.1463414634146,75.3878048780488,75.6292682926829,75.8707317073171,76.1517073170732,76.4326829268293,76.7136585365854,76.9946341463415,77.2756097560976,77.3780487804878,77.8780487804878,77.8780487804878,77.8292682926829,78.0780487804878,78.4804878048781,78.6317073170732,78.9317073170732,79.2341463414634,79.6341463414634,79.9365853658537,80.2390243902439,80.490243902439,80.8414634146341,81.0414634146342,81.2926829268293,81.3951219512195,81.5439024390244,81.6951219512195,81.8951219512195,82.0463414634146,82.1487804878049,82.3,82.4,82.4487804878049,82.5,82.7487804878049,82.9,
AUS,SH.DYN.MORT,24.8,24.3,23.7,23.2,22.7,22.4,22.1,22.0,21.9,21.7,21.5,21.0,20.3,19.4,18.4,17.3,16.2,15.2,14.4,13.6,13.0,12.6,12.2,11.9,11.6,11.3,11.0,10.6,10.2,9.7,9.2,8.7,8.2,7.7,7.3,7.0,6.8,6.6,6.4,6.3,6.2,6.1,6.0,5.9,5.8,5.7,5.6,5.4,5.2,5.0,4.8,4.5,4.3,4.1,4.0,3.9,3.8,3.7,3.7,3.6,
BRA,SP.DYN.LE00.IN,54.143,54.634,55.13,55.627,56.121,56.61,57.091,57.563,58.025,58.475,58.911,59.332,59.739,60.132,60.513,60.884,61.243,61.595,61.942,62.286,62.63,62.976,63.326,63.68,64.039,64.406,64.782,65.165,65.553,65.947,66.343,66.742,67.141,67.539,67.932,68.318,68.695,69.061,69.419,69.769,70.116,70.462,70.813,71.17,71.531,71.896,72.26,72.618,72.966,73.3,73.619,73.921,74.209,74.483,74.745,74.994,75.23,75.456,75.672,75.881,
BRA,SH.DYN.MORT,168.9,164.1,159.7,155.5,151.7,148.2,145.0,141.9,138.9,135.8,132.5,129.1,125.7,122.3,118.9,115.6,112.2,108.5,104.6,100.4,96.1,91.8,87.6,83.7,80.2,76.9,73.9,71.0,68.3,65.6,62.9,60.1,57.1,54.0,50.9,47.8,44.8,42.0,39.4,37.0,34.6,32.4,30.3,28.3,26.4,24.7,23.2,21.8,20.6,19.6,18.7,17.9,17.3,16.7,16.2,15.7,16.4,14.8,14.4,13.9,
CAN,SP.DYN.LE00.IN,71.1331707317073,71.3460975609756,71.3670731707317,71.3807317073171,71.7763414634146,71.8721951219512,72.0043902439024,72.2078048780488,72.3534146341463,72.5014634146341,72.7004878048781,73.0292682926829,72.9339024390244,73.1626829268293,73.2375609756098,73.5217073170732,73.8560975609756,74.2156097560976,74.529756097561,74.8663414634146,75.0780487804878,75.4634146341463,75.7634146341463,76.0658536585366,76.2170731707317,76.3682926829268,76.519512195122,76.719512195122,76.919512195122,77.119512195122,77.4219512195122,77.6219512195122,77.7243902439024,77.8243902439025,77.8268292682927,78.0292682926829,78.1804878048781,78.4317073170732,78.6341463414634,78.8853658536585,79.1365853658537,79.3390243902439,79.490243902439,79.7414634146342,79.8926829268293,80.1926829268293,80.3439024390244,80.5439024390244,80.6951219512195,80.9951219512195,81.2463414634146,81.4487804878049,81.6487804878049,81.7487804878049,81.8,81.9,81.9,81.9,82.0487804878049,82.0487804878049,
CAN,SH.DYN.MORT,32.6,31.5,30.5,29.4,28.2,27.1,26.0,25.0,24.0,23.0,22.0,21.0,19.9,18.9,17.9,17.0,16.0,15.1,14.2,13.3,12.5,11.8,11.2,10.6,10.1,9.8,9.4,9.1,8.8,8.5,8.2,8.0,7.7,7.4,7.2,6.9,6.7,6.5,6.4,6.3,6.2,6.2,6.1,6.1,6.1,6.1,6.0,5.9,5.8,5.7,5.6,5.6,5.5,5.4,5.4,5.3,5.2,5.1,5.0,4.9,
CHN,SP.DYN.LE00.IN,43.725,44.051,44.783,45.972,47.592,49.549,51.696,53.847,55.843,57.603,59.085,60.303,61.344,62.281,63.134,63.915,64.631,65.278,65.857,66.377,66.844,67.26,67.627,67.949,68.231,68.473,68.673,68.831,68.954,69.054,69.145,69.242,69.355,69.496,69.67,69.885,70.14,70.428,70.737,71.063,71.397,71.732,72.061,72.381,72.689,72.985,73.271,73.553,73.835,74.119,74.409,74.708,75.013,75.321,75.629,75.928,76.21,76.47,76.704,76.912,
CHN,SH.DYN.MORT,,,,,,,,,,117.6,111.8,106.2,100.7,95.3,89.8,84.3,79.0,74.0,69.5,65.6,62.2,59.5,57.3,55.7,54.6,54.0,53.8,53.8,53.9,54.0,53.8,53.2,52.3,50.9,49.2,47.4,45.5,43.5,41.4,39.2,36.8,34.2,31.5,28.8,26.3,24.0,21.9,20.1,18.5,17.1,15.8,14.6,13.5,12.5,11.6,10.7,9.9,9.2,8.5,7.9,
DEU,SP.DYN.LE00.IN,69.3100243902439,69.508,69.6915365853659,69.8596097560976,70.0137073170732,70.1518292682927,70.2714146341463,70.374,70.4650975609756,70.5506829268293,70.6397804878049,70.7428780487805,70.867,71.0166829268293,71.1954146341463,71.4017317073171,71.6341463414634,71.8836829268293,72.1432926829268,72.4085365853659,72.6779024390244,72.9503902439024,73.227,73.5051951219512,73.7829268292683,74.0546341463415,74.3137317073171,74.5596829268293,74.7924878048781,75.0131463414634,75.227756097561,75.319512195122,75.819512195122,75.8707317073171,76.2707317073171,76.4219512195122,76.6731707317073,77.0731707317073,77.4756097560976,77.7268292682927,77.9268292682927,78.3292682926829,78.2292682926829,78.3804878048781,78.6804878048781,78.9317073170732,79.1317073170732,79.5341463414634,79.7365853658537,79.8365853658537,79.9878048780488,80.4365853658537,80.5390243902439,80.490243902439,81.090243902439,80.6414634146341,80.990243902439,80.9926829268293,80.8926829268293,80.9414634146342,
DEU,SH.DYN.MORT,,,,,,,,,27.2,26.4,25.7,24.9,24.0,23.1,22.0,20.8,19.5,18.3,17.1,16.0,15.0,14.1,13.2,12.5,11.8,11.1,10.6,10.0,9.5,9.0,8.5,8.0,7.6,7.2,6.8,6.5,6.2,5.9,5.7,5.5,5.4,5.2,5.1,5.0,4.9,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4.0,4.0,3.9,3.9,3.9,3.9,3.9,3.8,
EUU,SP.DYN.LE00.IN,69.0208666711269,69.4122119297805,69.3183617049612,69.6128515558842,70.0308426943675,70.1571547543519,70.4281534043982,70.4736028609287,70.5841337700098,70.5334585637463,70.8582595093845,70.9388988454688,71.3130698458461,71.4222083745895,71.7263353694604,71.8078433730015,72.0344417126102,72.2955228282209,72.4337042669379,72.6980522758288,72.7512685042031,73.0896318295975,73.3665906978055,73.4111651127604,73.6693117377523,73.7741909037354,74.0380496340888,74.2664010110143,74.4684855280488,74.6294277813831,74.7306625049943,74.8169001469363,75.1318432116334,75.2612216584668,75.5291036158313,75.6768684347217,75.9279686713697,76.2455191472496,76.5145171639727,76.7485819427703,77.0784477991605,77.4254833773953,77.5327215413442,77.5906619590104,78.1157575976712,78.272641141779,78.6689232474368,78.9020360375354,79.125498846821,79.3572283106471,79.6294260462919,80.137772913297,80.156888172745,80.4637409249241,80.8704475592144,80.5668071415957,80.9498646420543,80.9308386443383,81.0349054643915,81.0638468173313,
EUU,SH.DYN.MORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2525464624979,11.6782461046948,11.1388154920109,10.5526070367455,9.957003616271,9.37298185848017,8.82399782394267,8.32479702485845,7.88185527723489,7.4749582786772,7.12940936899932,6.82036847117511,6.57959960308916,6.35520461460159,6.12291691514939,5.88245849396465,5.62899049354977,5.40006530053727,5.17736981343161,5.00989509327255,4.85605679215366,4.69842463772162,4.5686141613649,4.43765285407349,4.31982151171279,4.2162678615137,4.15052284429162,4.09814629093624,4.03232410311584,3.95028179173172,
FRA,SP.DYN.LE00.IN,69.8682926829268,70.1170731707317,70.3146341463415,70.5146341463415,70.6634146341463,70.8121951219512,70.9609756097561,71.1609756097561,71.309756097561,71.4585365853659,71.6585365853659,71.9073170731707,72.1073170731707,72.3560975609756,72.6048780487805,72.8536585365854,73.1024390243903,73.3512195121951,73.6024390243903,73.8512195121951,74.0512195121951,74.3,74.5,74.8,75.0,75.3,75.6,75.8,76.1,76.3487804878049,76.6,76.8487804878049,77.1,77.3,77.6487804878049,77.7512195121951,77.9536585365854,78.3048780487805,78.6048780487805,78.7560975609756,79.0560975609756,79.1585365853659,79.2609756097561,79.1146341463415,80.1634146341463,80.1634146341463,80.8121951219512,81.1121951219512,81.2146341463415,81.4146341463415,81.6634146341463,82.1146341463415,81.9682926829268,82.219512195122,82.719512195122,82.3219512195122,82.5731707317073,82.5756097560976,82.7243902439024,82.5780487804878,
FRA,SH.DYN.MORT,28.5,27.0,25.7,24.5,23.4,22.3,21.4,20.6,19.9,19.1,18.2,17.4,16.6,16.0,15.4,14.9,14.5,13.9,13.4,12.8,12.4,11.9,11.5,11.1,10.7,10.4,10.1,9.8,9.6,9.3,9.0,8.6,8.1,7.5,7.0,6.5,6.1,5.8,5.6,5.5,5.4,5.2,5.1,4.9,4.7,4.6,4.5,4.4,4.3,4.3,4.3,4.2,4.2,4.1,4.1,4.1,4.2,4.3,4.4,4.5,
GBR,SP.DYN.LE00.IN,71.1268292682927,70.8780487804878,70.9268292682927,70.8268292682927,71.6243902439024,71.6243902439024,71.5731707317073,72.1243902439024,71.7243902439025,71.7219512195122,71.9731707317073,72.2731707317073,72.1243902439024,72.3243902439024,72.5243902439024,72.7243902439024,72.7756097560976,73.2243902439024,73.1756097560976,73.2756097560976,73.6756097560976,74.0268292682927,74.1780487804878,74.3780487804878,74.7780487804878,74.6292682926829,74.9292682926829,75.280487804878,75.3804878048781,75.5829268292683,75.8804878048781,76.0829268292683,76.4341463414634,76.3853658536585,76.8853658536585,76.8365853658537,77.0878048780488,77.2109756097561,77.190243902439,77.390243902439,77.7414634146342,77.9926829268293,78.1439024390244,78.4463414634146,78.7463414634146,79.0487804878049,79.2487804878049,79.4487804878049,79.6,80.0512195121951,80.4024390243902,80.9512195121951,80.9048780487805,81.0048780487805,81.3048780487805,80.9560975609756,81.1560975609756,81.2560975609756,81.2560975609756,81.2048780487805,
GBR,SH.DYN.MORT,26.6,26.1,25.6,24.9,24.2,23.4,22.8,22.2,21.8,21.4,21.0,20.6,20.0,19.4,18.7,18.0,17.2,16.4,15.7,14.9,14.1,13.4,12.7,12.2,11.7,11.4,11.1,10.8,10.4,9.9,9.3,8.7,8.2,7.7,7.4,7.2,7.0,6.9,6.8,6.7,6.5,6.4,6.3,6.2,6.1,6.0,5.9,5.8,5.6,5.4,5.2,5.0,4.8,4.7,4.5,4.5,4.4,4.4,4.3,4.3,
IDN,SP.DYN.LE00.IN,46.664,47.276,47.877,48.468,49.051,49.629,50.208,50.789,51.374,51.963,52.553,53.14,53.72,54.288,54.843,55.386,55.92,56.448,56.971,57.488,57.995,58.489,58.966,59.423,59.863,60.287,60.7,61.107,61.512,61.915,62.32,62.727,63.131,63.529,63.919,64.291,64.637,64.954,65.244,65.513,65.772,66.037,66.321,66.631,66.969,67.334,67.717,68.105,68.485,68.853,69.205,69.542,69.866,70.179,70.481,70.768,71.035,71.282,71.509,71.716,
