country_code,indicator_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ARG,GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3254404487432,11.2055409345172,11.8011099217048,14.2818561185834,14.9007924176507,15.5112306915719,15.1655476442657,15.0142218610321,15.0988005449104,16.7436856974566,16.8328883767368,16.9923529034125,19.6771706443151,19.8373029880995,16.8763416365527,,,,,,,,,,24.5697808575806,25.0083932347048,26.1799164832469,24.2825320419979,23.0030544896098,22.1507301125766,
ARG,GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83851314669697,5.00823654744009,5.54792213441138,8.01513800555669,8.12643722809198,8.05435765172309,8.17178777492906,8.69008635554994,9.03052618638845,9.07612433559182,9.62260350188905,9.32489879390056,9.81895834666325,12.5187797002949,13.1007798994386,13.1031756459852,12.8788866954319,12.4482684483004,13.3178463574032,12.3830415594157,12.8530426903255,12.6636277012315,12.9528415127413,12.4529027558077,12.6109666067191,12.3365069418291,12.0972836411962,10.939623860491,10.1312463031035,10.6493246735121,
AUS,GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,18.0851542127507,18.4895571592257,18.1709583222724,21.3029975126126,23.6802268303818,23.65260111997,24.5341644506715,23.7344734245744,23.3976075700768,23.5944052266961,23.3255890760418,25.6094144017932,26.5106993223294,26.4830427325693,26.1900553335383,25.7516362745441,24.2484307895606,22.2288428888599,21.8612885653444,23.2129027588453,24.4847282617701,25.0157308236186,25.1382686362075,25.4515566141696,24.6270368215254,23.8644242388225,21.3685837540406,24.5677999035703,24.0839192992911,26.2649170432272,26.4337032799339,25.7735717139433,25.6963970273124,25.6395745312895,24.9779713577472,24.5017223560248,24.3704095682287,26.4938558657932,26.7688330332283,26.0321384250703,26.1413123942118,25.8963215034495,26.2708238193841,26.7570314187914,26.9385938819086,26.5625682674079,26.1359111957416,26.1035090234959,
AUS,GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,17.8670982825285,17.0442438740025,18.0846827714362,19.9019098076139,20.328231251652,20.5622749130878,20.4329053841535,19.7972796343613,20.4412902457894,21.493078834247,21.6161581650666,21.7443710779934,21.0434065367564,22.5434411613249,22.6098985551798,23.2644989674845,23.1786198358079,22.6897501197162,22.4766008022582,22.3740304232964,20.6807007742983,20.0179523091045,20.0444434902095,21.2143147440084,21.9291545283444,22.4309416143968,22.2720061486455,22.4752112825954,23.0768998077618,24.9402183625363,23.6166114022748,24.365136835797,24.3441934685885,24.8369690720979,24.5893841012414,24.0931056982697,24.2553169802763,22.0436537065179,20.5269552747402,20.3503122216089,21.1170969777079,21.9581112368817,21.9088787823813,21.865491896164,22.2344726424899,22.0474576578938,23.1146946812654,23.3336747444538,
BRA,GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7014182458231,31.3065053618465,30.7940528879955,30.836545353499,32.0694502021165,36.9245072513578,36.491652740934,36.2477144302743,35.4542411829326,34.735073371303,
BRA,GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2495411183473,14.8513269343745,14.3323650168783,14.1255134478687,13.4901252745701,13.6297167912164,13.7104825932104,13.6052890728457,13.9403492826952,13.7361636409608,
CAN,GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1874062946881,25.4577384723412,25.6199905309775,25.2170269457218,23.8232213267267,23.5052287589584,22.4184181754749,20.3710462622465,20.1743893660975,19.7560910273366,18.7745182688509,18.7110049059225,17.963084125068,18.0373335713637,17.2659172104417,17.8239879344923,17.0276912468077,16.9627803202211,17.0833534495245,18.85417104193,19.0847071449408,17.8502680006291,17.5175199279774,17.0848821579089,16.4020498301416,17.0597786823228,17.498604071126,17.6065954076372,17.5679285468418,18.1100890115255,
CAN,GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.163120475269,14.4495626046653,14.3571609133277,13.696871373931,13.1145132342082,13.3295053035503,13.9240137079168,14.5677283478242,14.668397589042,14.6999207275996,14.8577431846106,14.1814798149467,13.3776274685072,13.2289347132717,13.3447478670743,13.2994928856977,13.3482206693421,13.3344320068963,12.3901655964853,12.3043859548638,11.7328092981826,11.8039212812623,11.6644273631038,11.6235045990299,11.8083790792206,12.3898109063213,12.496562633144,12.6120166809848,13.0883465521198,13.2693732494573,
CHN,GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHN,GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.56924385783334,9.05725398272786,9.77140606467415,10.1014265266002,10.3094417362922,10.212048608843,10.3127948892952,10.2567686829398,9.90773258312895,9.67861882699669,9.37692044713406,9.12291556057604,9.41931765253305,9.05268573156305,,
