country_code,year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
CHN,1997,-1.9701583581250277,1.9855369238528053,1.0045378523218715,-0.3274046765966662,1.188907703759354,-0.9312058651165186,0.39785682763594143,-1.363166123172819,0.6980285943040639
CHN,1998,-1.8217822979538763,2.1232219621877015,0.8392211757683946,-0.21146119845058647,0.9821310158678807,-0.9791503970979238,0.3289591656379099,-1.4232845643034602,0.8615811998282312
CHN,1999,-1.646993036715398,2.1017163832001935,0.887035072957644,-0.17639356627009345,0.9697135110183351,-0.9812423006831301,0.28570245203444344,-1.4241244887904272,0.9675259475682715
CHN,2000,-1.4033359235091771,2.0219155422696167,1.2332364121484112,-0.2978528898839727,1.0881498955260747,-0.9708652824749908,0.21405040775640372,-1.4229368745492907,0.911459309876213
CHN,2001,-1.2703657867276064,2.093161996779522,1.1419690648074114,-0.3298967732836043,1.080430829222125,-1.004516869881654,0.19148118020844718,-1.410618854335833,0.8580070854667659
CHN,2002,-1.0081713802126853,2.159758990116018,1.4068490444967345,-0.40443709977500103,1.2067307081664083,-0.9282440599995804,0.15407856579555687,-1.414846125893379,0.883822329281157
CHN,2003,-0.6208608387280732,2.2189601358407063,1.9741748282649172,-0.550344424825902,1.2913500363660928,-0.8518666122595504,0.0733510219728847,-1.4779488086047583,0.8378072047999958
CHN,2004,-0.3637079095817227,2.2518627061505705,2.3834794646217645,-0.7790442313381755,1.194113633804913,-0.9382184514424577,0.05326135566020492,-1.5128168481133653,0.5095717447096562
CHN,2005,-0.1906873024411316,2.39976507700475,2.538600001027234,-1.0405221149770874,1.3945005637956542,-0.9363058543301807,-0.10038096419784878,-1.527506503482954,0.20618343035739164
CHN,2006,-0.0015704153812032984,2.5954787825837964,2.705818506336288,-1.186806745312262,1.6176701803125277,-0.9079636979032909,-0.26008200488454936,-1.5149147736215298,-0.06442259905806036
CHN,2007,0.08887951937285188,2.933811190033194,2.649250424840432,-1.254024964271129,1.911561981569663,-0.8947290871895166,-0.4087181830821363,-1.4158516739425675,-0.3582767997876477
CHN,2008,0.25868827633202146,3.194628742475735,2.244196066681892,-1.0441982672716839,1.0706083738660261,-1.23896191043088,-0.5295603417537464,-1.3296899100087833,-0.4314952890420054
CHN,2009,0.3466271322430397,3.9314494149819614,1.647139427988316,-0.7705078685092844,1.1657441709273708,-1.1264407274037052,-0.6418418305888441,-1.3715031507791209,-0.1544747541429113
CHN,2010,0.640785104075408,4.235801504081228,2.0692991058771075,-0.9799044966279155,1.2948498506087378,-1.116215324402915,-0.7654745320232036,-1.286525617265162,-0.37084394605798
CHN,2011,0.8796131130498871,4.690413479508126,2.110221649183716,-1.0517787372432348,1.024815769874732,-1.3054390012706476,-0.9221167745718155,-1.1412419767293025,-0.6512080099562823
CHN,2012,1.083328317022008,5.035417495732707,1.954799222320708,-0.9826423370604305,0.7042750063779688,-1.3950343827166596,-0.981856675765609,-1.0030603734308454,-0.617350929952703
CHN,2013,1.277775582471664,5.426948850392545,1.9222752111059087,-1.0414147616812368,0.6616197138622172,-1.4196114180328476,-1.032880832481123,-0.833575151264144,-0.6317896004089717
CHN,2014,1.5213773763758032,5.679339484760923,1.8272704214964826,-1.0237480551575984,0.5778994035091383,-1.3633757950207344,-0.9138832079200142,-0.5356090043180288,-0.5672633422963866
CHN,2015,1.6327719264833576,6.000905161557133,1.5310686857488058,-0.9380465365731167,0.5628491667424611,-1.303392309939349,-0.9219341039562804,-0.3907629338630035,-0.33519910413706716
CHN,2016,1.7169148396447182,6.104396786997785,1.3618730649659083,-0.9247485964008495,0.5597490537768998,-1.2990192229719442,-0.9148829179419233,-0.3292052385627013,-0.24698717312166182
CHN,2017,1.8920448548577737,6.2839993660499385,1.4446878787870916,-0.9448678396030694,0.5518460061710193,-1.3766423416112303,-1.0214420963205526,-0.11128590586801289,-0.37453921550890534
CHN,2018,2.0954439321936733,6.647227582388761,1.5162062079550962,-1.0131533625173883,0.46547462765013453,-1.4819781486467494,-1.1381934075836981,0.18164793464764753,-0.4118229350890498
CHN,2019,2.233398016528733,6.796092522477713,1.403468266707793,-0.9274290413598558,0.33334591550363396,-1.4721286005252447,-1.1238256700646525,0.28458180459155374,-0.2846612517936485
CHN,2020,2.422082914420957,6.990349900159536,1.2448715701792923,-0.6561904015811566,-0.3303438677886923,-1.5648368482478292,-1.2022544215665296,0.28501899683418935,0.06618218325576945
DEU,1960,0.3470039929824889,0.21390134927611093,-0.7163689935731896,0.01906140158193221,0.28581861624795496,0.04639290717466739,-0.5756373950897696,-0.2705689964699438,1.4264782692387437
DEU,1961,0.3764589791125467,0.21078976949408734,-0.7292852849814407,0.012052337118426862,0.29005689886827696,0.04742289582070134,-0.5694798128322354,-0.27266703940912057,1.4236649682597655
DEU,1962,0.4077377795165139,0.21590881808421086,-0.737752340699257,0.001298638198038383,0.28499825951971247,0.07430177321064721,-0.5527080663305057,-0.2928101662038304,1.4097048975965885
DEU,1963,0.44104094730630483,0.22211628488695762,-0.7468913222100421,-0.011518859945494075,0.2770600271816383,0.10993731106301227,-0.5352697942300874,-0.31629806128188925,1.3923061253874411
DEU,1964,0.4613233907884479,0.22405646746395094,-0.7525914966371913,-0.016772992202058003,0.27720149292225926,0.11798934877575135,-0.5246027968067822,-0.32596311820787555,1.3867232517135915
DEU,1965,0.47753924212534843,0.22497022120864285,-0.7572950772778372,-0.02026568059246115,0.2787580576493577,0.12047549772546053,-0.5162801389145406,-0.3321577083710568,1.3837313279758159
DEU,1966,0.4887793979709396,0.22459764814941535,-0.7608116837031395,-0.021611230370990032,0.2820466939395781,0.11615159091070731,-0.5108901034824819,-0.33405379190319157,1.3839073538010578
DEU,1967,0.4976102999777665,0.2237846084176083,-0.763824039948165,-0.02231888177238748,0.28544450833788904,0.11053879555866744,-0.507111751034614,-0.3343900793533786,1.3848997386389093
DEU,1968,0.5269569130929482,0.23042085471817736,-0.7725871194668528,-0.036633837137864805,0.27306312658630655,0.15678409962940154,-0.49354283005615784,-0.35861989257968696,1.364281572147406
DEU,1969,0.5657148798365894,0.23841798351401688,-0.783596685708259,-0.05420707205840149,0.25921850599351265,0.2101732133875699,-0.47743641015948735,-0.39324531649253663,1.33748986379301
DEU,1970,0.7131328921909771,0.28465544344443916,-0.8245058667810421,-0.140917924057088,0.16706864312337066,0.523811847268948,-0.40760074636991006,-0.5502520293441273,1.201671833032117
DEU,1971,0.7184154316985988,0.3110622602046703,-0.8750525798543533,-0.13398375578160984,0.1770739983338534,0.522142210456767,-0.40046949497595713,-0.5530525097200109,1.1991868414768483
DEU,1972,0.7232394267633052,0.345516346879127,-0.8420771354370903,-0.19596121038671296,0.39210537885342966,0.605077554535203,-0.38659172063285396,-0.543932853668535,1.1529541167221544
DEU,1973,0.7837215209825087,0.37056929393452764,-0.7744150049359908,-0.23661911438310218,0.4590805733153829,0.6762002043811102,-0.38352989860541375,-0.5625184628024447,1.085173034102095
DEU,1974,0.9716253175807699,0.197474734632776,-0.6310205904689881,-0.18027517813763755,-0.3214514523806519,0.4121650663826165,-0.3912016933827194,-0.6345327228640754,1.2006872136153512
DEU,1975,0.9930610203155822,0.1884852203897667,-0.752964528433543,-0.1280455903201253,-0.6269451228092715,0.23687268673411196,-0.3751454743141519,-0.6410281641745861,1.3081207013434601
DEU,1976,0.9788077854203417,0.23092742212381087,-0.3996769162559212,-0.4078309228520407,0.4267214235951177,0.6106449426727851,-0.31911982035156355,-0.5783202882145883,1.1071540472880064
DEU,1977,1.0531959226730645,0.22024630888519892,-0.47587517541592733,-0.2931904649912156,0.1430505242171566,0.5101478595114829,-0.32096926854455776,-0.6065537013046081,1.11799238788869
DEU,1978,1.1006379206572994,0.28147653784072024,-0.5432697935961822,-0.2891918949377328,0.08335891792466162,0.5035138717786881,-0.31254047511414,-0.6242973143985299,1.098311629740724
DEU,1979,1.1799156269196343,0.2926752409650295,-0.3749390490968973,-0.37958274600707903,0.26278876253960953,0.5731801096841234,-0.276415338360723,-0.6229837742570861,1.0350683057456178
DEU,1980,1.3099922866555456,0.1833141660740673,-0.32336731771456256,-0.2776701566045293,-0.2614701098172987,0.35326913525520853,-0.2679567259532946,-0.6553954300097937,1.118783847920746
DEU,1981,1.3672151636979306,0.07501261264357585,-0.24549477566525357,-0.2849325611279628,-0.42185585561879857,0.24059208274069246,-0.25549825742732624,-0.6854259476659232,1.1832516656822794
DEU,1982,1.3923558985946694,0.03792694573769341,-0.2869197588525188,-0.28240043330831294,-0.5749643804746779,0.13149964290057461,-0.25024483440369083,-0.6900379941001745,1.2536342385778527
DEU,1983,1.3595418211694803,0.08234652078220708,-0.2615911430786112,-0.36210815911998634,-0.18521250523944452,0.21398043468476133,-0.2172191831643315,-0.660419109245391,1.217862082449063
DEU,1984,1.4295149412230972,0.034639156175111575,-0.06704499380096084,-0.3920494571713896,0.030527953100545843,0.3120547483195608,-0.1887531473900033,-0.6859114925228016,1.1250025853612877
DEU,1985,1.5065959489813923,0.003909754998831655,0.002835312767278608,-0.4019753221698515,-0.08125233416595455,0.3047236560110955,-0.16565525007204948,-0.7339561355962323,1.1117498771867442
DEU,1986,1.4414941086728448,0.18714292271753197,-0.275808646054351,-0.40749014305254794,-0.041107480285876435,0.2740842286999196,-0.17254529143403255,-0.6760837318101968,1.140909362987133
DEU,1987,1.4903319902048733,0.24602170712069601,-0.37445152008839516,-0.3448307270638724,-0.19114882844841607,0.20517507824912565,-0.18283872972839516,-0.6509857741212992,1.1411216327367129
DEU,1988,1.4789409217132121,0.26809983214525135,-0.24423233095810518,-0.4914550474838577,0.23475936381860305,0.3025732186092433,-0.15746065148593258,-0.5841953398160871,1.1059620701755104
DEU,1989,1.5383068927413879,0.18637791968802267,-0.07750169018254484,-0.4485959024860806,0.2722436123983876,0.2613797095547053,-0.15431609162167417,-0.5706747044929102,1.0778504499370118
DEU,1990,1.5354823764333168,0.21133242136895028,0.018775311081242467,-0.5632561702259664,0.519521593198354,0.27064068518091544,-0.14426167500007575,-0.435223969990079,1.0960181989459266
DEU,1991,1.6178185727185943,0.1275337742376409,0.14632559817221955,-0.3057019270065254,0.5237902454102543,0.2397267337364691,-0.1909886379379525,-0.3940020265557111,0.969226248741415
DEU,1992,1.708513999936365,0.18791462555710484,-0.13401571960243716,-0.11531933665832662,-0.025522066660326668,0.011540006887015805,-0.1658001496641616,-0.3732944515041276,1.0548832183988188
DEU,1993,1.7359913010218215,0.2610689224156748,-0.5107056570801676,0.004636327106542963,-0.5316803078805372,-0.12074190766195936,-0.09957004712464737,-0.3876115586215861,1.159697728112297
DEU,1994,1.7651336095992207,0.28339612661802877,-0.30494943228002414,-0.12218449779732765,0.09993885899360049,0.04317855869205379,-0.013427269532904863,-0.24649934718160654,1.0590800274313463
DEU,1995,1.8849507173302233,0.3064966811013079,-0.2439665042708802,-0.13925339686293126,-0.09543814706569839,-0.004244036487885334,0.030397007344211247,-0.15612092234606795,1.0623528419412556
DEU,1996,1.9732479499511315,0.2757940709456507,-0.21969615170722673,-0.22010528267210525,-0.26307826484164315,-0.018189298672201835,0.0942364887631338,-0.19746218890414158,1.0994754914966114
DEU,1997,2.056387079799904,0.11543334771502727,0.04611483833341127,-0.3260618884030997,-0.0993050404276662,0.009048151342381343,0.15518605410132724,-0.21920974486960937,1.101696829452999
DEU,1998,2.1401148869919373,0.06295805353280416,0.15320335642997865,-0.33780892959317005,-0.056340958268733296,-0.012628328723836419,0.1908714467387239,-0.19671994832236245,1.0932737315290069
DEU,1999,2.2167944544791474,-0.01825705327710351,0.24830746266576975,-0.23731009851053408,-0.06358642851383706,-0.05218964576988496,0.2100765730462276,-0.18052026239029598,1.0595603515479946
DEU,2000,2.365671526805523,-0.25606922070698146,0.729267452334679,-0.32501025536027545,0.06345588530880052,0.0009532169149850219,0.2573219068174944,-0.2034780183333649,1.002754339589965
DEU,2001,2.4471449665819174,-0.2569336802526527,0.6803003319465145,-0.40958100409245235,-0.18416441456424046,-0.0618661114391925,0.30744920141141235,-0.2442906638705252,1.0716494239412375
DEU,2002,2.4599435830813774,-0.2475062121249906,0.5260513687054145,-0.36523387284939274,-0.5273599189391325,-0.17244222837144554,0.26599295411312807,-0.2212522894419931,1.118972084297944
DEU,2003,2.539329635268608,-0.2250101813415977,0.576650194769789,-0.34038797342472793,-0.6371755033866047,-0.24556475711824988,0.2605598981351424,-0.12703189510064408,1.074181314637049
DEU,2004,2.594708794193539,-0.281681848279212,0.8759176831352692,-0.5878189578432986,-0.34935163454919993,-0.19951292899560596,0.3014692690681192,-0.005777988251905059,0.9874719131563063
DEU,2005,2.7337481517724607,-0.42162554165365196,1.1154507850849802,-0.5864043972975032,-0.46455610984915496,-0.254306588903113,0.3128276605933662,0.007083747444729732,0.9559808554105054
DEU,2006,2.820568028019562,-0.5484289705796777,1.58753043893439,-0.791708093755129,0.039756097794132625,-0.09983525343901162,0.35181661582694934,0.10371654664740812,0.7687964879293119
DEU,2007,2.9096674411952868,-0.6144689637714309,1.6909386123742343,-0.7454774947737406,-0.11773139051499391,-0.27944007376461155,0.3432512210615402,0.22959457962299804,0.6749537076069708
DEU,2008,3.0501410414597654,-0.6291641019467062,1.7221531770258405,-0.6580966135717147,-0.5199101353154334,-0.4053135425045463,0.3533614588982955,0.25020002253509255,0.6815644046816788
DEU,2009,3.014324442475158,-0.5256402011504228,0.8735442319120567,-0.21170235034945145,-1.6250722453571578,-0.7814634978957856,0.3422458211585033,0.09211979408593547,0.9421642313886962
DEU,2010,2.9294051474638074,-0.6838220669668506,1.6791938013194605,-0.8752322660861196,0.10829712562336614,-0.29012385832769017,0.454170026716704,0.30696559522190336,0.5159787576509031
DEU,2011,3.0702007249295096,-0.8111124111726012,1.9777572781170636,-0.88790782924583,0.02016589363881411,-0.4137273347365221,0.4763330085286892,0.4094111804961521,0.4265183747177552
DEU,2012,3.182553770795829,-0.923258792305943,1.8907853024599086,-0.7503478744235376,-0.6402707003302537,-0.5918627190089092,0.48199618606576083,0.2947185961891494,0.47739061814000083
DEU,2013,3.173014516601157,-0.8567982190596923,1.8159486808982133,-0.7574767789649174,-0.6419599663716541,-0.5862688176699085,0.49832192921614443,0.34265446718604425,0.4302756911274737
DEU,2014,3.183813189961744,-0.8257929046814839,1.8374336775340154,-0.8615949919344752,-0.2875624572601415,-0.5643312883804554,0.6119311904126788,0.48862051135393675,0.3724549878316061
DEU,2015,3.19431201872966,-0.9642520794973792,1.8567868213752887,-0.8667079921315131,-0.4463053408114842,-0.512853389484731,0.639240930174315,0.396653594663508,0.3702341180555403
DEU,2016,3.1959997878358455,-0.8960675446127364,1.797179801277761,-0.9146942700296493,-0.29387728073597347,-0.49147329811684437,0.7004373468284883,0.45392002010073074,0.35555499514478683
DEU,2017,3.2607906981174235,-0.9264707593774144,1.9771668258140271,-0.9278029849705275,-0.255174277379941,-0.482732933666607,0.7152642368009954,0.5145873585297511,0.32352190876131753
DEU,2018,3.336052401938936,-0.9325344993814418,2.0193464979348805,-0.864689210155112,-0.5300241500887717,-0.5604762331060725,0.6860182865533238,0.5491582940955035,0.3483172721813685
DEU,2019,3.349783948762763,-0.9279447840280035,1.958289029692965,-0.8116049103133617,-0.6513854923046994,-0.5840656632431063,0.6912322160913758,0.5089572581719028,0.400706728215126
DEU,2020,3.4003440925855255,-0.7951348543256315,1.4189542746968355,-0.4737276198548623,-1.6032655058081209,-0.8163975554884562,0.6514348482507999,0.3660470311927429,0.6575838682067632
EUU,1960,-0.06378687775812121,1.005427615225462,0.2505575141115767,0.18244136782309725,0.3492902066851935,-0.7250047065194779,-0.975443634778058,-1.2318904520323257,0.09847720651661102
EUU,1961,-0.010933728416402486,0.9994793700501782,0.22825190952596508,0.1719505106586383,0.36039877467492476,-0.7328426766110575,-0.9623920577886917,-1.2340636582367632,0.09681200786058908
EUU,1962,0.011403169375960902,0.9943200236125919,0.2099537420547432,0.15567753066458653,0.3476709549668487,-0.6875781416466769,-0.9762502729256904,-1.2346450299487775,0.08061201922329608
EUU,1963,0.06562344965022025,0.9896855243038452,0.18548232518737967,0.1398480284301822,0.3502943573489536,-0.6713999958894401,-0.9666986691244639,-1.241810990799224,0.07047136201910863
EUU,1964,0.12569237952296283,0.9840900775819932,0.1606419937649283,0.1270410097238858,0.36094463266829224,-0.6749214670528626,-0.9509625442675732,-1.2468874466559903,0.06656724463079486
EUU,1965,0.15933625802081103,0.9759660584487964,0.14035218281164424,0.11599586534303986,0.3633255772452233,-0.666508285142619,-0.9555268294976418,-1.2415055533019643,0.0623236031696122
EUU,1966,0.20482306196811184,0.9691033796423713,0.11844969804190096,0.10473354112143521,0.3702525964398374,-0.6657868926214734,-0.9500582048706373,-1.2408320838162339,0.05896793830078767
EUU,1967,0.2350317142141397,0.9696980516617186,0.10271045615994266,0.09176726998072399,0.3650787606982491,-0.645716044788477,-0.9603141754991089,-1.2292112256273702,0.0481944161752314
EUU,1968,0.2785436163664498,0.9737351987317602,0.08423664784078932,0.0733700145876478,0.3555862080641753,-0.6075332144291404,-0.9606140821897633,-1.2315496552066985,0.029010591280392427
EUU,1969,0.31247158166614575,0.9838286993771855,0.07022394363940312,0.05296212377699761,0.33634555362514723,-0.5514869015429357,-0.9699154922099645,-1.2296206863455426,0.0029123946225108432
EUU,1970,0.4095792631902046,1.00760840330975,0.043152755430923846,0.013359033495779462,0.3094616551549156,-0.44939173938239285,-0.9382441914513706,-1.270923921150456,-0.04915642369699908
EUU,1971,0.42975969285208376,1.0366804397446099,0.016006695075165545,0.00017873715495393067,0.3098809816489528,-0.44686088593896034,-0.9585405446889722,-1.2518969264330129,-0.062214129953479996
EUU,1972,0.4865965518539288,1.1275085235428917,0.06124754057010009,-0.08134076592770773,0.5157931750679915,-0.38901670441019565,-0.9466908939150797,-1.2264515962542868,-0.13557085283917125
EUU,1973,0.5770388800102976,1.2122675478850746,0.25044797618993103,-0.19271133629964607,0.7008229439334092,-0.30680265797360984,-0.9543969323741713,-1.1877029827991086,-0.2494960367361034
EUU,1974,0.8249863270399139,1.019745135108242,0.5360071267259228,-0.10844273433048715,0.08609470836121952,-0.5146603426414874,-0.9449207401775208,-1.2010389454864798,-0.2113788869032184
EUU,1975,0.8545724654348824,1.0885146092394344,0.15802324819347496,0.018305315490087532,-0.5900604647899753,-0.7269834296094783,-0.952809011986883,-1.186864416381687,-0.06636145350024651
EUU,1976,0.8685008486934565,1.1805744488838015,0.5192564205257495,-0.16580538551794896,0.42706089586767376,-0.3933672735323211,-0.9265052997252661,-1.1053012490067105,-0.33303432862909454
EUU,1977,0.9680379657456595,1.190281608347896,0.4475780878806181,-0.06633708664138457,0.0498975907966625,-0.5180213678304217,-0.9411127404156419,-1.0922189856159805,-0.313355092414946
EUU,1978,1.0126951280477228,1.3437703597583128,0.3986363679456837,-0.08607099818522897,0.07574866925880888,-0.4989236847454728,-0.9743456885784392,-1.0284139897635545,-0.3844128702838794
EUU,1979,1.1302486427304828,1.4106866870789863,0.6293763404216043,-0.1629329097572644,0.1741400641831269,-0.48937068344763457,-0.9980715733126897,-0.9531390297160833,-0.47759936410908305
EUU,1980,1.254984637526294,1.338319893748544,0.7251636880181827,-0.033225828827401126,-0.1818237296423919,-0.6207664308599535,-1.0135820618114362,-0.8861194509396703,-0.4662337893909724
EUU,1981,1.3251708875201724,1.1298534478757276,0.762213108906613,0.008663962743064186,-0.46490523572066395,-0.7290067842654648,-0.9719223946542893,-0.9626203786156811,-0.3636951277882953
EUU,1982,1.3311787342614325,1.0764065168995505,0.747001158002012,0.030297977856095358,-0.37866000576988545,-0.7307975444424476,-0.9425777182961876,-0.9431807506937885,-0.3459629528100224
EUU,1983,1.3296134416132142,1.0635001398216428,0.7485734988625432,0.057734380969657766,-0.24618973189797236,-0.673879724669818,-0.9432838807545791,-0.9331420491837561,-0.39034335937087333
EUU,1984,1.390914444516973,1.002543637044597,0.9320733063255348,-0.009625687089576652,-0.07054482620447684,-0.6048684192239742,-0.9183169349299325,-0.9441918181649966,-0.44381637914798955
EUU,1985,1.4441138207644264,1.0065777100641862,0.950676350592502,0.01694717004250342,-0.10379666693394234,-0.5851139259521082,-0.9087537230137346,-0.9405539797444911,-0.48088322875148864
EUU,1986,1.422990214696992,1.3492982433431548,0.639635905426685,0.1233006924477112,-0.00951748312285923,-0.609365368937053,-0.9626488422259507,-0.7159542045718533,-0.5582999903714082
EUU,1987,1.5059222509690497,1.5042721209494172,0.6561634964947428,0.15130232221870363,-0.03956384239584417,-0.6519683005569819,-0.9916433090085842,-0.5386777256759651,-0.6160800747952355
EUU,1988,1.5501635374885963,1.574779245444001,0.8075073016551452,0.0826270302909137,0.24967387303525182,-0.5948163595008583,-0.9915397096053579,-0.4078487956408913,-0.6940100220036438
EUU,1989,1.6453478523104506,1.5218370746458625,0.9557922573590416,0.0878953390009498,0.17678896817670747,-0.6153275924108015,-0.9718481436724095,-0.37982743052679935,-0.7172694288431578
EUU,1990,1.7063286783094664,1.5345506105920168,0.9326841090100888,0.1953961092591129,0.05797544451483651,-0.6866493215068596,-0.9558367373849276,0.023188424636638335,-0.6461926839627083
EUU,1991,1.8032488596653737,1.5147104037318526,0.8918463923334136,0.36983841683074375,-0.21999668592018945,-0.7593579270785566,-0.9528035525243536,0.07927385220902448,-0.6713437179186318
EUU,1992,1.8874278270668567,1.577274844309042,0.8730924831161758,0.4091255410691982,-0.3469369714928987,-0.8581965155113791,-0.9388760855940592,0.25746940714380895,-0.6445296665613494
EUU,1993,1.9050050713856435,1.4736450992145536,0.6573493235224064,0.4704817809726166,-0.6353178533662268,-0.8953710869908221,-0.8563478601831265,0.1336846852814112,-0.548606192026004
EUU,1994,1.9570422457507621,1.513773687752632,0.9392656896034686,0.3082565510682653,-0.062246964126410904,-0.7470951963409939,-0.7862041769706481,0.3262045521630268,-0.6492504504767979
EUU,1995,2.140965190202812,1.634864208223934,1.1849003069526989,0.40541619229690684,-0.11746070475294026,-0.7660769745201431,-0.8036481693007266,0.5628827342483075,-0.8229206538666487
EUU,1996,2.254114472567931,1.6707512985923276,1.1960225626844507,0.42832028196379734,-0.27674903946402174,-0.792447760947614,-0.7691631841771798,0.5587971288220067,-0.8583528229397605
EUU,1997,2.3341089381450533,1.4371391576905872,1.3987913529653315,0.4191438585124087,-0.1272961040712686,-0.7213748148496479,-0.6689205517255745,0.4696433397457625,-0.8708353615401263
EUU,1998,2.421288577328186,1.4288350158532122,1.493740691342285,0.44362118467253464,-0.06423734156684947,-0.7173305242044345,-0.6493743326835549,0.5395479151166923,-0.9129964335147507
EUU,1999,2.4928642921403266,1.3684953464419771,1.532914375694024,0.5004639884863032,-0.06394489682308149,-0.7230690561968793,-0.6024426601885542,0.5658945719923139,-0.9229038897739329
EUU,2000,2.627499630374549,1.0877498519200792,1.9487861958640595,0.3646694682659296,0.0644711584587567,-0.6618409449888323,-0.5047680724561358,0.45457597842102215,-0.9260534813601313
EUU,2001,2.7211569463040184,1.1413340020720908,1.8220247318473566,0.3528768519589461,-0.26647341193422697,-0.7470754808771936,-0.4492244922771113,0.44560422379954834,-0.8719914549380684
EUU,2002,2.777302387198533,1.2940220519954462,1.670554677786847,0.3478348899666559,-0.47229146689674106,-0.8234150807942906,-0.44881831433561015,0.5930149105413758,-0.8441545768728367
EUU,2003,2.923953477621091,1.663898633822253,1.7233721402892177,0.3216819482661182,-0.5738600665573886,-0.904676851360046,-0.5137003144222743,0.9729615358516216,-0.9152028493663243
EUU,2004,3.0957866100757236,1.868286478467321,2.0429775084325383,0.17990632132079135,-0.3331721021916902,-0.9094947784770618,-0.5200910770553475,1.3215966651582816,-0.9902731538244216
EUU,2005,3.275382738602111,1.8846748726298048,2.2425191654368795,0.24712217230987424,-0.4902878600385689,-0.9399782467294395,-0.5338212639561218,1.4217491877485753,-0.9448926669411363
EUU,2006,3.4513665941465956,1.9424365806211479,2.620072188197775,0.2089010732374105,-0.24578350194964488,-0.8944980904534275,-0.5414658203017222,1.6165194078109113,-0.9922968938557453
EUU,2007,3.6517198390375274,2.225845224357057,2.852558958200643,0.2510976949193615,-0.3745533859272152,-1.0318217026610361,-0.6405695076750555,2.0350039919321956,-1.0261752057364504
EUU,2008,3.855541824586079,2.406244180309127,2.914467410090536,0.3338234456137998,-0.9004795974991437,-1.2553040536236606,-0.7008997624742717,2.3141347618536083,-0.9714481279577137
EUU,2009,3.7073263773652783,2.296464379448889,2.0205311665914962,0.6263499401228767,-1.6535783942926072,-1.450713747927822,-0.5951922106854148,1.9787869898606167,-0.582398157723238
EUU,2010,3.7387940263761807,2.1599563880795247,2.682998119482742,0.26744797199136366,-0.5014708738731954,-1.0967640422015534,-0.5036894063378194,2.0758628218299155,-0.8398769773603331
EUU,2011,3.94383025141917,2.1618220892015505,3.0363347030770704,0.24450132164268767,-0.6444775559374373,-1.2576440939447686,-0.5144478170201395,2.356953316455985,-0.9022718574416785
EUU,2012,3.9761699072077286,1.8641869307460157,2.9461362139540515,0.3941687304321698,-1.0895149112559501,-1.3468776076118003,-0.4762998021345391,2.1009883376753367,-0.8484088037158971
EUU,2013,3.994874661334309,1.9371461732654296,2.9633608186541514,0.38541564801088946,-0.9528065908414257,-1.3925587251726415,-0.49844983900545464,2.2732946337448516,-0.9330912383261857
EUU,2014,4.0010047946618945,1.9031491296801024,3.072800173013891,0.3015755214158357,-0.6449674515461042,-1.399437349187523,-0.46365857895736756,2.4338052120383415,-1.0108258828469245
EUU,2015,3.8901761200752767,1.5382420542971151,3.0211169283260206,0.21569435962150846,-0.47880156125203027,-1.1975159486301088,-0.3541877288268396,2.0088518313054324,-1.0115870840602694
EUU,2016,3.9407161331488516,1.6117034705056412,2.9513835247885325,0.22379504981347909,-0.5239933936028118,-1.2510857364429404,-0.33397987614802965,2.08582860407245,-1.0280641557164019
EUU,2017,4.033495882362255,1.6841596131816332,3.2023961389627513,0.07616079912877256,-0.45153672884683277,-1.2661527692960588,-0.3331703608336007,2.2973073913056985,-1.0855459725974477
EUU,2018,4.176526604511641,1.7997767077624343,3.3379528969574093,0.09245296205569083,-0.6394229702290849,-1.3707297004634615,-0.3669977311107147,2.5697382026703695,-1.150137937455655
EUU,2019,4.180079238634729,1.734993495183326,3.274015478881431,0.13042454092094752,-0.7247640470222936,-1.3880460801404566,-0.35564512218593586,2.4967466985315743,-1.142237366341477
EUU,2020,4.268610865242056,1.7946641242333274,2.6127843107067963,0.5841838939671924,-2.09466760578817,-1.713138246915513,-0.38208650555939583,2.224413983597703,-0.792584640353564
FRA,1960,-0.6377744653748241,-0.09219472353927122,-0.7039807352467682,1.0662842440766505,0.7882694970052601,-0.24254985242600657,-0.19850394639314795,-0.30514894871116616,0.28665958479875236
FRA,1961,-0.5429884166192842,-0.10774935495612134,-0.762286519062349,1.0520356102823163,0.8154441106518792,-0.23998655634150215,-0.27537078520674335,-0.3216537337702749,0.29995106225419077
FRA,1962,-0.5702663443068146,-0.04859535233801785,-0.8046230817865166,0.9790696601914624,1.1773430677943384,-0.12719775331605812,-0.22240192363408567,-0.27916741698306285,0.2394872603008786
FRA,1963,-0.4426860601315561,-0.08402110332175862,-0.8684746337203821,0.9781439174765725,1.0733946601506898,-0.13419154346769863,-0.28479117348037725,-0.30119575765234,0.24959601880801016
FRA,1964,-0.3392174256787771,-0.12665036407916802,-0.8439820562057474,0.9284319848106295,1.152063036849042,-0.08892794192980828,-0.33906025920486926,-0.2948484122723197,0.23329862990243183
FRA,1965,-0.23700979741422398,-0.16614643604020154,-0.9599242194717064,0.9768970434854193,0.8270326801022209,-0.17913152057685902,-0.38568181490170605,-0.3186706621519525,0.27166456709516107
FRA,1966,-0.17052365229897926,-0.19879455808121618,-0.9425442517983286,0.9424037198899506,0.9048330478993074,-0.16532407876834798,-0.40883994446964084,-0.29419263301763937,0.2605913449570597
