country_code,year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
CAN,2004,3.438047486547034,0.46683290334740546,-1.0340325771852186,-0.08889174722360878,0.5493096508006167,0.118257459696058,-1.66545910735222,1.6330990204177638,0.6868442100936574,0.5897709234659511,0.47107250349631286
CAN,2005,3.562300323281148,0.483493957685704,-1.1457656481581633,0.045996463946184424,0.4499766754435788,0.37299130110655254,-1.7204109802003134,1.5420119115838329,0.7521428757492463,0.6075604610933862,0.4465198766640789
CAN,2006,3.659863375393748,0.3701920551075305,-1.1512439206935152,0.18335573223805315,0.3064799549733306,0.27619246310121937,-1.7097561318012673,1.5145540940610462,0.815694923684236,0.8822489058710472,0.41162092379661464
CAN,2007,3.572776463666232,0.3277593060570444,-1.2767469464280168,0.12427772635195664,0.2435150542156452,0.8010814686083164,-1.8332818565066877,1.4254742840350156,0.6679189054530931,0.6013626751679505,0.4027034297248607
CAN,2008,3.7870764097781873,0.32798768840482284,-1.2559634607860095,0.20977458537290467,0.12165770492745986,-0.4486036647375344,-1.5458599362499592,1.45803932840551,0.6888386833884048,0.8793936660158944,0.39447997488716907
CAN,2009,3.8390251850639077,0.14745061270308554,-0.6907530463617786,0.2588897182465725,-0.20737206008061765,-1.3224986509136378,-1.5364497268458468,1.0645774897793403,0.6810274893635736,1.046568350984134,0.2618692523046079
CAN,2010,3.751121429721803,0.2527654471966377,-1.0128560792155936,0.2596186947710387,-0.07594897410151732,-0.07809410572790673,-1.7876924850819398,0.9831321583637023,0.5794360205047046,0.7955977280082432,0.2766333485696642
CAN,2011,3.8415355594449596,0.2900155096909306,-1.2252100444905014,0.31996765910797415,-0.08401885883824806,-0.054461864823036256,-1.794944388798808,1.1092608513372808,0.5590446882148778,0.8106961686188108,0.3274903689331388
CAN,2012,3.884698229295956,0.27637719541714695,-1.2479841934757907,0.3371921777822419,-0.16203800083523895,-0.32236026571026194,-1.6813056819866687,1.1406844964595253,0.5157941389525504,0.9183492808708202,0.31220167574855806
CAN,2013,3.9036709181036278,0.25361673312204075,-1.3299392756777237,0.36700802524272236,-0.21667861264849145,-0.20900980560654894,-1.7525946374644652,1.1410016841402209,0.5128013574540164,0.8902295336382382,0.3088595155929839
CAN,2014,3.951108900687996,0.3414138309826268,-1.4103299692245042,0.37095075098212804,-0.14110970272764647,-0.10244347491965253,-1.8230799349425468,1.2166668844732418,0.5106178306701334,0.8774294063776307,0.31026972439824546
CAN,2015,4.047078917327591,0.5098088733057617,-1.312365986539938,0.4177300108883811,-0.25060022608567517,-0.5315446822726517,-1.6221020113437963,1.2748311448578191,0.49969033704283405,1.0065077206119775,0.26282665377582487
CAN,2016,4.074229472545898,0.5082590080510383,-1.2811186263566705,0.4395881894101757,-0.3029022507072361,-0.4696518842805881,-1.6788847826936533,1.2300621310733315,0.5176744811171549,0.9395198590428292,0.24719802538292432
CAN,2017,4.075103644036019,0.47967851979307613,-1.441732737853082,0.47075781859030086,-0.35798409349466803,-0.022890183843578406,-1.740209840544064,1.2289457649474491,0.5316823815410823,0.8054753631202876,0.2636424442487708
CAN,2018,4.1802703890705395,0.5358211590315618,-1.507393998535022,0.5327115534882813,-0.4211987304176685,-0.11651021424565962,-1.648061008322701,1.3033336274650007,0.532255017957303,0.810671240079692,0.2671469153488756
CAN,2019,4.216921247545352,0.5078092498855463,-1.4818154586211831,0.5626462239302529,-0.5092580261397172,-0.22752477892014505,-1.5993794523193656,1.24513813890285,0.5751564369442893,0.7968148979677867,0.25116899268489273
CAN,2020,4.336764086789091,0.20496566305752356,-1.232322626907643,0.5784078951998547,-0.8420966545233075,-1.719337517891978,-1.225380439665176,1.2138741945013423,0.7034494270113495,1.099352400458732,0.17173625864261302
DEU,1960,-0.09577379532283474,-1.0995045968701447,0.02755466067696423,-0.7038240875130033,0.06554584466819098,0.30384514884485536,-0.04563353867896995,-0.1010896201636122,0.2540833546972699,1.3693744708004638,-0.4354173343176003
DEU,1961,-0.0687179899640283,-1.1081849874165952,0.022762015474643713,-0.7216357833306085,0.06603959562750379,0.3047421678605872,-0.04867231741250027,-0.10085421370964132,0.26009533174985744,1.3684327805499852,-0.4248995772668981
DEU,1962,-0.040900363062200434,-1.1221790329950265,0.017085157901426333,-0.730544434493489,0.0802845104174746,0.3014570765343356,-0.06052333428543725,-0.0826623169985529,0.28797654245361554,1.356223315832915,-0.4129486036400072
DEU,1963,-0.011412285898104398,-1.138379667218716,0.011264271895397767,-0.7392417057195663,0.09862237868788404,0.2963495613722445,-0.07653089802148394,-0.06111056329294458,0.3210135133791386,1.3400983458221332,-0.3991609666428542
DEU,1964,0.006827088113292255,-1.1457207047114375,0.007384963678892191,-0.7465358699303711,0.10348790334871852,0.29626124828301764,-0.07993045225501365,-0.05285971161719154,0.33399774164676094,1.336318579559839,-0.3926378339726728
DEU,1965,0.021498486889992476,-1.15086082411574,0.004216202505160249,-0.7530782250034543,0.10551543901464396,0.2970342965619275,-0.08087960263253911,-0.04785158317308935,0.3421353088176151,1.3350317912006378,-0.38791055937718905
DEU,1966,0.031806326490835875,-1.153310113535024,0.0019280461769607055,-0.7587396148753175,0.10405980140110595,0.29885213098847296,-0.07884917312311893,-0.04685733002863263,0.34428545328033744,1.3367848146276489,-0.3853675538908683
DEU,1967,0.039966726850441184,-1.1548292538829323,0.00013943763432619464,-0.7637922740277368,0.10181274949468079,0.30070483804651804,-0.07636919148031279,-0.04724099708247724,0.34443846118350535,1.339111869601284,-0.38355951029321467
DEU,1968,0.06570895567439855,-1.1718669054968236,-0.0043920158226827205,-0.7703407088092091,0.12452190358840785,0.2926691054640829,-0.09793088149923938,-0.02436489575251214,0.3798951196900869,1.3182289117082622,-0.36893745539257433
DEU,1969,0.09966040383964293,-1.193028309545423,-0.009315914115691808,-0.780233066193509,0.15333230521074703,0.2835995299405912,-0.12288102335220953,0.005250680635089659,0.42019976248458507,1.293591873263611,-0.35615771955800124
DEU,1970,0.2269971972665373,-1.2936929465640983,-0.029487529421321282,-0.7991774598798277,0.307648223428003,0.22559452921554135,-0.26795050588406066,0.15394299137131806,0.6415524605581157,1.1525494334032176,-0.27720348049328625
DEU,1971,0.23274814549979,-1.3393895468013153,-0.02017762007435953,-0.8064076746462578,0.28548515474810415,0.22872841596333596,-0.2709248280249598,0.13791202104797157,0.6514305343145256,1.1537994387763306,-0.27421356737548125
DEU,1972,0.23173726168826358,-1.354455812731116,-0.054770991597210564,-0.8131100581251424,0.32669821885211237,0.4661276078396612,-0.34691169329520055,0.12883421298184244,0.658302540003839,1.0864194457031409,-0.26469499809641095
DEU,1973,0.2935489032572762,-1.3434780299606175,-0.06745660785461817,-0.7932553697675304,0.41234033453575725,0.562720232141452,-0.35638782776250216,0.15123192187002693,0.6881192902818573,1.007004399306573,-0.2449203371457609
DEU,1974,0.5111755857241601,-1.1159807563212498,-0.03587136988443862,-0.7610644357747008,0.49815996268070134,-0.23888930464055086,-0.002648820750725413,0.26768424193142126,0.6921432755646609,1.1421025267147595,-0.20792659524553986
DEU,1975,0.5890108202865566,-1.119148886473277,0.06019007391807042,-0.771716591496264,0.4065793170719908,-0.5857502172846545,0.2325231314889625,0.17832124757633516,0.7526458812713501,1.1722928398238035,-0.19560512844623104
DEU,1976,0.5494927197306828,-0.989212502864415,-0.1163086440585743,-0.7844965544780721,0.6428602046082176,0.6003534505721049,-0.10424257435273214,0.20156474958008028,0.7318385939783669,0.8745570680690581,-0.16883289394362727
DEU,1977,0.6271343292196692,-1.014196492374291,-0.04747518615889776,-0.7766342354526946,0.5907981512967113,0.2921844375272934,0.013042253734271904,0.2251418603644364,0.7493631656670708,0.948323451555467,-0.14855963166165365
DEU,1978,0.6737249127191259,-1.100075011427067,-0.04064944857974843,-0.7673580486333206,0.5915996137481357,0.22585669278713164,0.031538998737176374,0.21432311218535413,0.7738251855986579,0.9447725333647832,-0.13371354329867513
DEU,1979,0.7296097879635238,-1.0444445810109373,-0.1368203208661663,-0.7431536759500373,0.7201207827346707,0.4546295097671035,-0.03770194928694081,0.29980545193676794,0.7337012693330122,0.9240361060253941,-0.09487338644550877
DEU,1980,0.8824547607010094,-0.9095544137090603,-0.07896437131745275,-0.7225421809648727,0.7168913514915827,-0.09092181887401757,0.23059138913977378,0.36893832239173185,0.7301774038946022,1.0529857730070624,-0.054333938157258434
DEU,1981,0.951934869477862,-0.7750426849627481,-0.08218127240938691,-0.7568583893315123,0.732583201967329,-0.265768593465709,0.3488479748610711,0.39773388838612567,0.7240197057625223,1.09002895049169,-0.07379173415738532
DEU,1982,0.9830601516511183,-0.759372427623663,-0.0813904392841344,-0.7907564712260233,0.6935155480944312,-0.4506577542840158,0.4280158772670123,0.37211577218902786,0.7192675562374727,1.1409923955614802,-0.08120435163127665
DEU,1983,0.9356805531987658,-0.7879312308930948,-0.1424751326781275,-0.8183866277315074,0.7008936662352606,-0.041456262848672584,0.297490751257263,0.34328067913183313,0.6991055677899676,1.0839773605905147,-0.08955589260711368
DEU,1984,0.9947585971078724,-0.6581765766352019,-0.1717705426728144,-0.8102196299293484,0.8106913981146251,0.22740935914553884,0.25511378387071953,0.43334209312920763,0.7107190941414548,1.0027632069559163,-0.07697040461078444
DEU,1985,1.0549823714000581,-0.6147877682165626,-0.2064374211978986,-0.8038810512724307,0.8719426814525064,0.1226733469482865,0.2694901754234061,0.5181492063093528,0.7179256544677816,1.0296811974304187,-0.0692996334943036
DEU,1986,0.9936523704283842,-0.8897340956730474,-0.1930386176112859,-0.8040535653962194,0.7474092309175099,0.11956953239391609,0.23584752000215953,0.348643189797355,0.7360768192708553,1.0292208501365994,-0.053884917333826506
DEU,1987,1.054915959713329,-0.9713326212005218,-0.1412781304507132,-0.7811991904114353,0.7022607970026072,-0.04418985949483025,0.32552862917307124,0.29927023291311067,0.7489024941421245,1.0505685426921945,-0.007051843253174512
DEU,1988,1.0285051770203568,-0.9280785928396513,-0.2519636257849931,-0.7980162855337782,0.779530483026691,0.4242620835045484,0.18937226741209334,0.2755770006897886,0.6996283954709406,0.9708182705169155,0.02097385125487502
DEU,1989,1.0587559835276645,-0.7944822748563236,-0.2884760902619281,-0.7857215243329839,0.8211676676062503,0.48564954301002944,0.18536879091052974,0.377329494685978,0.6115401823812099,1.0407720438132386,0.0315604195503622
DEU,1990,1.0518145967392343,-0.747756788527947,-0.3809412594157727,-0.7813977103099049,0.8585562061658978,0.7657836139153849,0.13405964801176865,0.3041029865590562,0.5417090909130609,1.0116170336555053,0.1308670949834454
DEU,1991,1.3021398739373198,-0.5151853602190686,0.023015484383547377,-0.6917830098018051,0.7942536476289344,0.8414366916042877,0.5271153915238446,0.26364805838145783,0.6444291872923749,0.7202214438369775,0.20563755985510018
DEU,1992,1.42060856904896,-0.6641134033920623,0.19524189179685905,-0.6561133711822424,0.6245891178366209,0.20323597339944827,0.6882615576813546,0.19276717728185086,0.6490956121895097,0.8584597415042104,0.2433063403096818
DEU,1993,1.484064331893397,-0.8290680170970767,0.4570441512467656,-0.6444885592461674,0.48521748246702295,-0.4501486042584354,0.6634915443933654,0.027537654934878763,0.6987730151477246,0.9025424810352277,0.19263630039742202
DEU,1994,1.5147479369891275,-0.6942204730597152,0.4633603890716986,-0.6116189678211458,0.594088562659012,0.221302794177371,0.3710343580808802,-0.028133776733160927,0.5953204927427879,0.7204417571380599,0.23205700673476232
DEU,1995,1.7846675408153678,-0.5696363496555779,0.5652228568954867,-0.5213286974116303,0.5905301192158,0.08338469270581408,0.7791534205127317,-0.1759462263828725,0.7925452867469428,0.4291083248432225,0.34161541416031904
DEU,1996,1.7629940101007173,-0.5990469683464539,0.41190654406144,-0.515415684248194,0.6731682964085786,-0.16362946782456803,0.36876281550858264,-0.0013174572728864718,0.563523237865609,0.6981318420662909,0.29185434176805125
DEU,1997,1.8652846087513293,-0.29223693122447736,0.36522638000609914,-0.49601339616015105,0.7787714173948513,-0.016010647895551892,0.1610070536903839,0.06650339868935513,0.45681489746053644,0.6863765338412634,0.244882866459943
DEU,1998,1.991960793894718,-0.15714112789894275,0.2753442351248755,-0.43445247195014564,0.7303208413616183,0.027582314287716726,0.12290105808281537,0.08483762508130382,0.40462491997719285,0.678526840695524,0.22110031746370398
DEU,1999,2.200020149256531,0.03693108140813541,0.11756918084652573,-0.26421600919540794,0.48029570915461217,0.0215007901719224,0.1230919780302823,0.11862956295821134,0.3672747818547398,0.6825566229665547,0.15957442714801282
