country_code,year,DT.DOD.DECT.CD,DT.DOD.DECT.GN.ZS,DT.ODA.ODAT.CD,DT.ODA.ODAT.GN.ZS,EG.ELC.ACCS.ZS,EG.FEC.RNEW.ZS,EG.USE.PCAP.KG.OE,EN.ATM.GHGT.KT.CE,EN.ATM.PM25.MC.ZS,EN.POP.SLUM.UR.ZS,FS.AST.PRVT.GD.ZS,FX.OWN.TOTL.ZS,GB.XPD.RSDV.GD.ZS,GC.TAX.TOTL.GD.ZS,GC.XPN.TOTL.GD.ZS,IC.BUS.EASE.XQ,IC.BUS.NREG,IT.CEL.SETS.P2,IT.NET.USER.ZS,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,NV.AGR.TOTL.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,SE.TER.ENRR,SE.XPD.TOTL.GD.ZS,SG.GEN.PARL.ZS,SH.DYN.MORT,SH.H2O.SMDW.ZS,SI.POV.GINI,SI.POV.NAHC,SL.TLF.TOTL.FE.ZS,SL.UEM.TOTL.MA.ZS,SP.DYN.LE00.IN,SP.DYN.LE00.MA.IN,SP.RUR.TOTL.ZS,SP.URB.TOTL.IN.ZS,TX.VAL.TECH.MF.ZS,per_allsp.adq_pop_tot,per_allsp.cov_pop_tot
CAN,1992,,,,,100.0,21.9299846278403,7601.68517694524,571700.0,,,76.7869288384805,,,14.3571609133277,25.6199905309775,,,3.637316197,0.91598104,26.2875705812276,26.6284833223699,,592387689252.916,,97.6102066040039,6.77093982696533,,7.7,,,,44.588949725826,12.01,77.7243902439024,74.7,23.113,76.887,,,
CAN,1993,,,,,100.0,21.803058880385,7770.54644758451,569720.0,,,75.7783961493833,,,13.696871373931,25.2170269457218,,,4.669271195,1.184557509,29.2376659933817,29.2031511882762,,577170761956.438,,88.2205200195313,7.70425987243652,,7.4,,,,44.70747002343,11.95,77.8243902439025,74.8,22.848,77.152,,,
CAN,1994,,,,,100.0,21.6926930236164,7957.24563262571,590300.0,,,74.9848956374041,,,13.1145132342082,23.8232213267267,,,6.464766281,2.378693853,32.8839389644424,31.7086485616974,,578139279437.61,,90.0974502563477,6.68001985549927,,7.2,,31.3,,44.7328305522584,10.88,77.8268292682927,74.9,22.586,77.414,,,
CAN,1995,,,,,100.0,21.9235763153267,7979.89844555264,605760.0,12.9122313537955,,74.1867346704899,,,13.3295053035503,23.5052287589584,,,8.880011323,4.163525253,36.2133627995122,33.06899018424,,604031623433.401,,90.5423965454102,6.32445001602173,,6.9,,,,44.924243770238,9.8,78.0292682926829,75.2,22.325,77.675,,,
CAN,1996,,,,,100.0,21.5792375247257,8053.45485804934,626130.0,,,78.8909982579231,,1.61209,13.9240137079168,22.4184181754749,,,11.87385678,6.76023965,37.2201212802924,33.2704023112565,,628546387972.131,,89.2137680053711,,,6.7,,,,45.0215229190582,9.89,78.1804878048781,75.4,22.049,77.951,,,
CAN,1997,,,,,100.0,21.3111503833538,8056.24362752186,641550.0,,,81.5312687797375,,1.61921,14.5677283478242,20.3710462622465,,,14.10445202,15.07235736,38.1329701894927,36.2036398921595,2.1394979573159,654986999855.554,,,,20.5980066445183,6.5,,31.6,,45.1305617031641,9.25,78.4317073170732,75.7,21.66,78.34,,,
CAN,1998,,,,,100.0,21.5240367061502,7948.39727830446,650070.0,,,79.8625398131638,,1.71643,14.668397589042,20.1743893660975,,,17.80689828,24.8974003,40.0291747604299,38.0520106024312,2.1673742396647,634000000000.0,2.79654247993439,59.501880645752,5.51197004318237,20.5980066445183,6.4,,33.2,,45.4030758339156,8.52,78.6341463414634,76.0,21.276,78.724,,,
CAN,1999,,,,,100.0,21.7050808564312,8107.51515577335,653800.0,,,77.2501108722246,,1.75587,14.6999207275996,19.7560910273366,,,22.80681323,36.18644004,41.8611849983679,38.2538443145616,2.19621258496483,678412196271.118,3.97048263689422,60.2518692016602,5.54994010925293,20.5980066445183,6.3,,,,45.5096382528094,7.83,78.8853658536585,76.3,20.897,79.103,,,
CAN,2000,,,,,100.0,22.0380992889404,8265.07992477285,671760.0,11.021317490341,,73.987738492292,,1.86469,14.8577431846106,18.7745182688509,,,28.53043915,51.3,44.209235821106,38.5561220292153,2.09165300710719,744773415931.587,4.91776274356224,59.1144599914551,5.44199991226196,,6.2,98.16674099,33.3,,45.7026385754737,6.94,79.1365853658537,76.6,20.522,79.478,,,
CAN,2001,,,,,100.0,21.5272006988525,8056.3494253004,660900.0,,,121.35283176137,,2.02831,14.1814798149467,18.7110049059225,,,34.4850221,60.2,42.0399550909321,36.3042633034376,2.11789067175753,738981792355.372,1.40552758872816,,4.96956014633179,20.5980066445183,6.2,98.17581078,,,45.8504944472694,7.53,79.3390243902439,76.9,20.19,79.81,,,
CAN,2002,,,,,100.0,21.7672996520996,7993.87938404109,679480.0,,,117.839456406914,,1.97873,13.3776274685072,17.963084125068,,,38.07781081,61.59329927,40.0586585930818,35.6483734848415,1.98762322116267,760649334098.005,3.42214617132493,59.5465888977051,5.01072978973389,20.5980066445183,6.1,98.17794617,,,46.0709401960114,8.13,79.490243902439,77.1,20.112,79.888,,,
CAN,2003,,,,,100.0,21.1805992126465,8341.34314379952,698410.0,,,113.240980376842,,1.97478,13.2289347132717,18.0373335713637,,,42.20966635,64.2,36.8659851985508,32.9741094185099,2.05309139249344,895540646634.787,3.81109015282463,,,20.5980066445183,6.1,98.1801028,,,46.3301894821133,7.93,79.7414634146342,77.4,20.033,79.967,,,
CAN,2004,,,,,100.0,21.5790996551514,8455.5470136727,693310.0,,,115.443313139541,,2.00416,13.3447478670743,17.2659172104417,,,47.20970229,65.95596346,37.3277713060483,32.864648684908,2.16781311109181,1026690238278.25,3.91402878219242,,,21.1038961038961,6.1,98.18224134,33.7,,46.4486623813509,7.48,79.8926829268293,77.6,19.955,80.045,,,
CAN,2005,,,,,100.0,21.9923000335693,8422.03430847519,705080.0,19.6026822515034,,121.661092958293,,1.97759,13.2994928856977,17.8239879344923,,,52.90522486,71.66,36.8567073235071,32.9024256932286,1.88031145780062,1173108598778.68,4.99586086930171,,4.78214979171753,21.1038961038961,6.1,98.24079534,,,46.4192408180153,7.01,80.1926829268293,77.9,19.878,80.122,,,
CAN,2006,,,,,100.0,21.9150009155273,8239.94637098436,691000.0,,,134.12080712347,,1.94872,13.3482206693421,17.0276912468077,,,57.62395885,72.4,35.4024592168513,32.6497052601475,1.70101845949482,1319264809590.97,4.16581762720676,,,20.7792207792208,6.0,98.29946776,,,46.6740593393456,6.52,80.3439024390244,78.1,19.787,80.213,,,
CAN,2007,,,,,100.0,21.8414993286133,8213.38954256017,722540.0,,,123.533648061052,,1.90857,13.3344320068963,16.9627803202211,,,61.57580045,73.2,34.229555163977,32.0538645842577,1.58716073171659,1468820407783.26,6.86860885703047,63.6000595092773,4.78036022186279,21.3114754098361,5.9,98.35997369,33.8,,46.8559603879221,6.38,80.5439024390244,78.3,19.604,80.396,14.9010545976871,,
CAN,2008,,,,,100.0,21.9081993103027,8194.88077131979,698190.0,,,124.097771689277,,1.8604,12.3901655964853,17.0833534495245,,,66.26894203,76.7,34.3950055520687,32.6286028098296,1.76827354801333,1552989690721.65,1.00762269545756,63.7673988342285,4.63825988769531,22.0779220779221,5.8,98.41990954,,,46.8007942554184,6.57,80.6951219512195,78.5,19.422,80.578,15.3876599512868,,
CAN,2009,,,,,100.0,22.5,7797.12113645126,661010.0,,,,,1.92227,12.3043859548638,18.85417104193,,,70.56194624,80.3,28.5158343165743,29.9585575059154,1.5498932753953,1374625142157.29,-2.92840016684549,63.0657691955566,4.85264015197754,22.0779220779221,5.7,98.47926264,,,47.0320471698496,9.53,80.9951219512195,78.8,19.242,80.758,18.2235856674189,,
CAN,2010,,,,,100.0,21.8761005401611,7788.56078606815,674200.0,13.6672176250704,,,,1.82958,11.7328092981826,19.0847071449408,,,75.62882084,80.3,29.1673819330319,31.0407395714164,1.49323608111661,1617343367486.26,3.08949461982786,61.6558494567871,5.36992979049683,22.0779220779221,5.6,98.53806358,33.6,,47.1342044913595,8.79,81.2463414634146,79.1,19.063,80.937,15.8971895731305,,
CAN,2011,,,,,100.0,21.8441009521484,7911.55458837168,689760.0,18.7208185459221,,,95.8046417236328,1.79132,11.8039212812623,17.8502680006291,,,77.70889847,83.0,30.6783919173107,31.8203468535221,1.76566446625627,1793326630174.52,3.14688137207058,63.4673194885254,5.27443981170654,24.7557003257329,5.6,98.59599042,,,47.092992876452,7.96,81.4487804878049,79.4,18.904,81.096,15.0517241829529,,
CAN,2012,,,,,100.0,22.1692008972168,7733.41165473909,694210.0,8.33818394514693,,,,1.7766,11.6644273631038,17.5175199279774,,,79.3768289,83.0,30.3530255225878,32.2425234169127,1.81134574390941,1828366481521.6,1.76222254945881,63.980770111084,,24.6753246753247,5.5,98.65168006,33.5,,47.2264634427111,7.71,81.6487804878049,79.6,18.863,81.137,15.9312948422912,,
CAN,2013,,,,,100.0,22.3980007171631,7743.72574213676,705420.0,6.63032676828626,,,,1.70964,11.6235045990299,17.0848821579089,,,80.34784611,85.8,30.3319386683867,31.8991362329537,1.89423151227836,1846597421834.98,2.3291225062102,65.3322982788086,,24.6753246753247,5.4,98.70725106,33.8,,47.3136274729582,7.5,81.7487804878049,79.7,18.822,81.178,15.7768570923425,,
CAN,2014,,,,,100.0,22.4167995452881,7897.85561511436,712310.0,2.02339152072758,,,99.1033248901367,1.71824,11.8083790792206,16.4020498301416,,,80.72209502,87.12,31.7365758733408,32.6420862831515,1.58654807741954,1805749878439.94,2.87003607545671,65.612907409668,,25.0814332247557,5.4,98.76270793,33.2,,47.1899157137796,7.38,81.8,79.8,18.782,81.218,15.0450596601283,,
CAN,2015,,,,,100.0,22.6422004699707,7631.34157027209,707930.0,0.725554041704435,,,,1.69718,12.3898109063213,17.0597786823228,,,82.61933463,90.0,31.8499609634443,34.3149411035338,1.86983594598587,1556508816217.14,0.659176863558869,64.7869567871094,,26.0355029585799,5.3,98.81806216,33.7,,47.0530941410076,7.46,81.9,79.9,18.741,81.259,15.1461249035726,,
CAN,2016,,,,,100.0,22.3330001831055,,695200.0,,0.0099999997764825,,,1.73019,12.496562633144,17.498604071126,,,84.5231216,91.16,31.5025724093362,33.8611121122194,1.86222589313529,1527994741907.43,1.00139441390405,66.4391784667969,,26.0355029585799,5.2,98.87330686,32.7,,47.1730727072703,7.68,81.9,79.9,18.7,81.3,14.4188581693629,,
CAN,2017,,,,,100.0,22.7698993682861,,709370.0,,,,99.7268829345703,1.67165,12.6120166809848,17.6065954076372,,3908.0,86.28149306,92.70137191,31.4544101509781,33.6466506994867,1.88999463244888,1649265644244.09,3.03988022528195,68.9225082397461,,26.2686567164179,5.1,98.92850562,33.3,,47.2720671157327,6.78,81.9,79.9,18.65,81.35,14.7010572513539,,
CAN,2018,,,,,100.0,22.1828994750977,,724930.0,,0.0099999997764825,,,1.56625,13.0883465521198,17.5679285468418,,4065.0,89.57894095,94.64,32.3453455768459,34.2365075153462,,1721853332869.63,2.42954754483338,70.1130218505859,,26.9461077844311,5.0,98.98362633,,,47.3633609013342,6.14,82.0487804878049,80.0,18.589,81.411,15.6904891315608,,
CAN,2019,,,,,100.0,,,,,,,,,13.2693732494573,18.1100890115255,23.0,,91.86310664,96.5,31.9165694383376,33.5122680801415,,1741576393905.98,1.86141537933875,,,28.9940828402367,4.9,99.03861451,,,47.2403161014984,6.03,82.0487804878049,80.0,18.518,81.482,16.5130716928602,,
CAN,2020,,,,,,,,,,,,,,,,,,95.63052761,,28.9808222186228,30.9919734526404,,1643407977068.93,-5.40279855256868,,,28.9940828402367,,99.03894727,,,,,,,18.438,81.562,,,
CHN,1960,,,,,,,,,,,,,,,,,,,,4.30582953540576,4.42827018570165,23.1752941976736,59716467625.3148,,,,,,,,,,,43.725,42.433,83.797,16.203,,,
CHN,1961,,,,,,,,,,,,,,,,,,,,3.87081067921772,3.48941004625497,35.7948551489085,50056868957.6732,-27.2700000039461,,,,,,,,,,44.051,42.767,83.292,16.708,,,
CHN,1962,,,,,,,,,,,,,,,,,,,,4.05265875064533,2.9082774049217,38.9864050937876,47209359005.6057,-5.579999990136,,,,,,,,,,44.783,43.473,82.774,17.226,,,
CHN,1963,,,,,,,,,,,,,,,,,,,,4.00544740847553,2.85988944965153,39.8542017143315,50706799902.5104,10.2999999952758,,,,,,,,,,45.972,44.596,82.243,17.757,,,
CHN,1964,,,,,,,,,,,,,,,,,,,,3.76896387509354,2.86414041771549,38.0297979454385,59708343488.5043,18.179999994202,,,,,,,,,,47.592,46.116,81.701,18.299,,,
CHN,1965,,,,,,,,,,,,,,,,,,,,3.63898500576701,3.18915801614764,37.5490196078431,70436266146.7219,16.950000002496,,,,,,,,,,49.549,47.956,81.914,18.086,,,
CHN,1966,,,,,,,,,,,,,,,,,,,,3.4944670937682,3.23502938529147,37.1790120188489,76720285969.6157,10.6500000041736,,,,,,,,,,51.696,49.992,82.085,17.915,,,
CHN,1967,,,,,,,,,,,,,,,,,,,,3.27722661910601,2.97625682755546,39.8060416898896,72881631326.6715,-5.77000000422508,,,,,,,,,,53.847,52.062,82.215,17.785,,,
CHN,1968,,,,,,,,,,,,,,,,,,,,3.3025629264377,2.91841064159165,41.6432544005504,70846535055.6503,-4.09999999214142,,,,,,,,,,55.843,54.022,82.344,17.656,,,
CHN,1969,,,,,,,,,,,,,,,,,,,,3.04759963306493,2.40546325552951,37.5191112017124,79705906247.4612,16.9399999961093,,,,117.6,,,,,,57.603,55.794,82.472,17.528,,,
CHN,1970,,,,,,,,1873971.6754,,,,,,,,,,,,2.49155590647892,2.46085011185682,34.7984383910164,92602973434.0726,19.299999996256,0.128209993243217,,,111.8,,,,,,59.085,57.331,82.6,17.4,,,
CHN,1971,,,,,,,464.933156978023,1914331.7695,,,,,,,,,,,,2.78806626236314,2.13276893646465,33.631812446579,99800958648.1436,7.06000000335179,,1.38873994350433,,106.2,,,,,,60.303,58.635,82.708,17.292,,,
CHN,1972,,,,,,,477.168708745635,1999689.0654,,,,,,,,,,,,3.24792352295878,2.5074439742987,32.4165491302304,113687586299.051,3.80999999825444,,1.60476005077362,,100.7,,,,,,61.344,59.77,82.816,17.184,,,
CHN,1973,,,,,,,483.717375331655,2057487.3804,,,,,,,,,,,,4.24134678180103,3.75879834554822,32.9257673608592,138544284708.957,7.7600000016445,0.206389993429184,1.65082001686096,,95.3,,,,,,62.281,60.791,82.816,17.184,,,
CHN,1974,,,,,,,486.167985783307,2073854.5095,,,,,,,,,,,,4.92980160554514,5.4036849736535,33.4264596668671,144182133387.722,2.31000000049113,0.338420003652573,1.76115000247955,,89.8,,,,,,63.134,61.709,82.708,17.292,,,
CHN,1975,,,,,,,527.488337452736,2264422.9195,,,,,,,,,,,,4.70472117124527,4.8494818226682,31.952623786807,163431551779.761,8.72000000047512,0.475859999656677,1.70850002765656,,84.3,,,,,,63.915,62.532,82.6,17.4,,,
CHN,1976,,,,,,,537.174731514959,2327790.3995,,,,,,,,,,,,4.51047313123201,4.32644047380044,32.3596332731045,153940455341.506,-1.57000000275067,0.565069973468781,1.81657004356384,,79.0,,,,,,64.631,63.265,82.54,17.46,,,
CHN,1977,,,,,,,577.21101059404,2516150.8774,,,51.1784615384615,,,,,,,,,4.29846153846154,4.08615384615385,28.9907692307692,174938098826.569,7.56999999917166,0.637220025062561,1.74953997135162,,74.0,,,,,,65.278,63.912,82.48,17.52,,,
CHN,1978,,,,,,,617.154901089247,2726399.8904,,,50.2894700004489,,,,,,,,,4.55595414706769,5.09418739355899,27.6854178198334,149540752829.268,11.3259779901995,0.706300020217896,1.95884001255035,,69.5,,,,,,65.857,64.481,82.1,17.9,,,
CHN,1979,,,16850000.3814697,0.0094513934267188,,,619.043662313404,2773803.8174,,,49.7408375608811,,,,,,,,,5.16284335734386,5.92373477325849,30.7032786969509,178280594413.043,7.5913246800003,0.966149985790253,2.14805006980896,,65.6,,,,,,66.377,64.982,81.383,18.617,,,
CHN,1980,,,65500000.0,0.0342664243604793,,,609.455195748215,2757430.0904,,,52.6268628075733,,,,,,,,,5.91161214157888,6.51323638607585,29.6339383575962,191149211575.0,7.83414501593799,1.1303299665451,1.91190004348755,,62.2,,,,,,66.844,65.426,80.642,19.358,,,
CHN,1981,5798013609.4,2.96144821325265,475899993.896484,0.243075177389508,,,597.14671013246,2724309.2374,,,56.0128369645587,,,,,,,,,7.44757798971743,7.4496039902587,31.3155812068692,195866382432.54,5.11276109058912,1.78178000450134,1.94880998134613,,59.5,,,,,,67.26,65.823,79.882,20.118,,,
CHN,1982,8359968254.8,4.07085874845965,523380004.882813,0.25485815336951,,,606.830437325878,2815057.9374,,,56.8044129374708,,,,,,,,,11.0196293674193,8.67333893776168,32.7857031035218,205089699858.779,9.01711391382203,,2.03448009490967,,57.3,,,,,,67.627,66.175,79.098,20.902,,,
CHN,1983,9611696896.0,4.15078554280896,668799987.792969,0.288819482178754,,,621.910717182477,2950585.591,,,56.9862689284041,,,,,,,,,9.51780053267791,8.40330217864287,32.5681223829416,230686747153.257,10.7702025065715,,2.07692003250122,,55.7,,,,,,67.949,66.486,78.455,21.545,,,
CHN,1984,12088935352.5,4.62785075467773,797479980.46875,0.305288945787063,,,651.074958647795,3135783.7474,,,60.7212832215627,,,,,,,,,9.52669262214982,9.50591911770801,31.5396955614797,259946510957.143,15.1915400236134,2.01842999458313,1.99863004684448,,54.6,,,,,,68.231,66.761,77.797,22.203,,,
CHN,1985,16699215995.6,5.38114880616592,938750000.0,0.302502431438653,,,657.759736070939,3142896.3744,,,66.1922673045488,,,,,,,,,8.33680172691235,12.3760532855031,27.9343575172623,309488028132.653,13.4306775204064,2.43659996986389,2.00814008712769,,54.0,,,,,,68.473,66.995,77.126,22.874,,,
CHN,1986,23719315917.2,7.88711307093932,1095140014.64844,0.364154394426651,,,671.209503276184,3282780.7874,,,75.9741967525257,,,,,,,,,8.71217788685542,11.1693020665083,26.6384965309993,300758100107.246,8.94996176438008,2.97222995758057,2.06154990196228,,53.8,,,,,,68.673,67.178,76.441,23.559,,,
CHN,1987,35339526722.2,12.9546784436217,1377290039.0625,0.504883659589292,,,694.422359979152,3349248.6134,,,78.0370949013971,,,,,,,6.27e-05,,12.4821345187692,12.3755305590728,26.3208996403948,272972974764.574,11.6574277931357,3.11257004737854,1.80425000190735,,53.8,,,,,,68.831,67.306,75.741,24.259,,,
CHN,1988,42438957562.4,13.5921958511773,1916119995.11719,0.613687982549893,,,720.341495783521,3680670.8474,,,73.9836236530485,,,,,,,0.000283636,,14.3823208189665,15.6824497735417,25.2376865324238,312353631207.819,11.222594982521,3.08206009864807,1.76417994499207,,53.9,,,,,,68.954,67.384,75.026,24.974,,,
CHN,1989,44932469163.1,12.9137595684066,2067250000.0,0.594135376154939,,,724.116105126715,3800686.2095,,,77.1332899211029,,,,,,,0.000846457,,11.8443293840918,13.2613658201336,24.611551959103,347768051311.741,4.20633435547815,2.99196004867554,,,54.0,,,,,,69.054,67.425,74.299,25.701,,,
CHN,1990,55301409898.8,15.2841148736389,2030599975.58594,0.561213960838588,,34.083614045282,766.995329395649,3222270.0,100.0,43.5999984741211,86.200461355157,,,,,,,0.001556568,,13.6147101696208,10.6584219385709,26.5843081183771,360857912565.966,3.92025136776569,2.97255992889404,,,53.8,,32.2,,45.174142455267,,69.145,67.446,73.558,26.442,,,
CHN,1991,60259186451.5,15.6862735311274,1918750000.0,0.499476330668275,,33.2584735412724,736.851801386885,3371940.0,,,88.3623934536212,,,,,,,0.00398559,,14.4878781448342,11.4618459582464,24.034067384598,383373318083.624,9.26278608406234,2.89145994186401,,,53.2,,,,45.1695160271608,2.66,69.242,67.468,72.688,27.312,,,
CHN,1992,72538895534.7,16.982845019041,2988260009.76563,0.699613031709471,,32.9312779040239,752.628662540666,3503100.0,,,86.3728816885016,,,,,,,0.014663243,,15.6582196753392,14.4874967782585,21.3288613741081,426915712715.856,14.2245295931824,2.80566000938416,1.65455996990204,,52.3,,,,45.1506647364604,2.66,69.355,67.511,71.8,28.2,,,
CHN,1993,86092752669.9,19.3986072512973,3202379882.8125,0.721567236379338,,31.6777918019623,788.128723566749,3726350.0,,,96.9026344210731,,,,,,,0.052345838,0.00016868,16.7022945502994,19.3537833179487,19.3074684038403,444731282435.515,13.8837293021031,2.88968992233276,1.65785002708435,,50.9,,,,45.1339545204905,2.99,69.496,67.592,70.897,29.103,,,
CHN,1994,100667359411.3,17.8713623709567,3132290039.0625,0.55607190519502,,31.2494841669185,816.162889997357,3877370.0,,,85.882585771154,,,,,,,0.127477599,0.001168115,18.5367485694403,17.2330664178356,19.4742827285474,564324670008.238,13.0368066319673,3.61140990257263,1.98571002483368,,49.2,,,,45.1160907540965,3.21,69.67,67.724,69.976,30.024,,,
CHN,1995,118314843047.0,16.3695607407341,3463699951.17188,0.479223445494329,,29.4721113943924,866.834374260803,4266840.0,100.0,40.5,84.206050702349,,,,,,,0.292444189,0.00495471,17.9510180781134,16.3230779493743,19.5965196106392,734547898224.101,10.9539543428699,4.39014005661011,1.84192001819611,,47.4,,,,45.101462213155,3.32,69.885,67.916,69.039,30.961,,,
CHN,1996,129037039407.6,15.1574728626337,2655899902.34375,0.311978102413787,,30.5371754582264,881.653737423514,4302870.0,,,89.4555815789448,,0.56324,,,,,0.54752332,0.013081692,17.9232955527011,15.8914499150533,19.3254855475406,863746717507.397,9.92255675231162,4.91531991958618,1.85338997840881,,45.5,,35.2,,45.0903355665338,3.43,70.14,68.173,68.084,31.916,,,
CHN,1997,146911182729.7,15.4545696403102,2060830078.125,0.216792495761661,,30.1834816771978,871.756323801394,4311650.0,,,96.7258194376823,,0.63873,,,,,1.048577006,0.032394861,19.4931644597645,15.0398528990386,17.8952767359135,961603952954.233,9.23677989162672,5.35011005401611,,,43.5,,,,45.0849582700757,3.55,70.428,68.483,67.117,32.883,,,
CHN,1998,144233003396.4,14.2466505412371,2456879882.8125,0.242678917363392,,29.7399014806871,869.358607334522,4451040.0,,,105.193223282686,,0.64689,,,,,1.876048044,0.168540297,18.3423215821603,14.0823746871133,17.1590347605501,1029043097558.91,7.84595178761953,5.86393022537231,1.84432995319366,21.8194024840551,41.4,,,,45.0795612168737,3.55,70.737,68.831,66.133,33.867,,,
CHN,1999,148851545473.3,13.788589586384,2407000000.0,0.222968025147364,,30.506048980242,878.52453551629,4401290.0,,,110.383524583833,,0.74963,,,,,3.37850167,0.708187957,18.1626961582585,15.3618705728806,16.0647884669624,1093997267277.1,7.66165150053656,6.39427995681763,1.88803994655609,21.8194024840551,39.2,,38.7,,45.0820879980586,3.66,71.063,69.207,65.135,34.865,,,
CHN,2000,145936667983.7,12.1951153176042,1749020019.53125,0.146155871075283,96.9308700561523,29.6030006408691,898.987313140273,4597430.0,99.999996120588,37.2999992370605,111.122970939299,,0.89316,,,,,6.606481691,1.775913207,20.8934448167644,18.5170939712716,14.6762416552585,1211346869600.41,8.49009340575191,7.59041023254395,,21.7828418230563,36.8,,,49.8,45.092067083728,3.66,71.397,69.595,64.123,35.877,,,
CHN,2001,184346625754.2,13.9632977720954,1497660034.17969,0.113439955480626,97.2132186889648,28.3349990844727,928.811433738255,4791440.0,,,110.044590706126,,0.94033,,,,,11.14746235,2.639650215,20.3121457444929,18.2152135310323,13.9834613522186,1339395718862.89,8.3357334781433,9.78911018371582,,21.7828418230563,34.2,,,,45.0055046243445,4.21,71.732,69.981,62.907,37.093,,,
CHN,2002,185496990287.7,12.7436363052921,1511520019.53125,0.103841368893712,97.4872817993164,26.9783992767334,984.810714620431,5100860.0,,,117.49869856029,,1.05786,,,,,15.75742107,4.595704331,22.6447456738957,20.1026579601554,13.3014877126424,1470550015077.93,9.13363078993316,12.6284799575806,,21.7828418230563,31.5,,42.0,,44.9247113703791,4.65,72.061,70.351,61.575,38.425,,,
CHN,2003,207210768367.5,12.5576996141752,1361550048.82813,0.0825147102997683,97.7518768310547,23.8414993286133,1118.43177274138,5717660.0,,,125.671432607624,,1.12037,,,,,20.52400801,6.2,26.9807565345137,24.8232314660127,12.3489989652141,1660287965663.89,10.038030481108,15.4526796340942,,20.2345058626466,28.8,,,,44.8392401162624,5.09,72.381,70.697,60.224,39.776,,,
CHN,2004,247387639368.6,12.6851444238621,1709949951.17188,0.0876800560591424,98.0058364868164,20.1608009338379,1268.13290434581,6467060.0,,,118.6361030068,,1.21498,,,,,25.3063175,7.3,31.0613375828803,28.4441866419381,12.916648166837,1955347004965.69,10.1136213780461,17.6912593841553,,20.2345058626466,26.3,,,,44.7454642473624,4.98,72.689,71.013,58.856,41.144,,,
CHN,2005,285883878856.6,12.5947957693719,1798339965.82031,0.0792270088260379,98.2481307983398,17.4407997131348,1393.69132405731,7194480.0,99.999996861798,32.9000015258789,111.842924826452,,1.30792,8.56924385783334,,,,29.56214176,8.523257003,33.8298575659931,28.3780352997871,11.6414956029627,2285965892364.2,11.3945918097286,19.0869998931885,,20.2684563758389,24.0,,40.9,30.2,44.634333098471,4.98,72.985,71.297,57.478,42.522,,,
CHN,2006,326444757564.3,11.8837282417172,1268520019.53125,0.0461785549683561,98.4812927246094,16.3850994110107,1515.1736777471,7879330.0,,,109.158387197031,,1.36854,9.05725398272786,,,,34.44822335,10.52315262,36.0350255523532,28.4438583516643,10.6257605278405,2752131773358.92,12.7209556651735,20.2191905975342,,20.2684563758389,21.9,,,,44.5234908680654,4.87,73.271,71.551,56.132,43.868,,,
CHN,2007,377773902515.9,10.6164474212975,1453219970.70313,0.0408393309007668,98.7114028930664,14.8837003707886,1630.17102857988,8497040.0,,,105.787508532942,,1.37369,9.77140606467415,,,,40.66184883,16.0,35.4347985287157,26.7585649477618,10.2461657566004,3550342737009.53,14.2308609330803,20.52121925354,,20.620992237597,20.1,,,,44.4166186385106,4.76,73.553,71.788,54.801,45.199,30.1539717193176,,
CHN,2008,386445623554.0,8.35942682655549,1305540039.0625,0.0282408850314485,98.9447021484375,14.1378002166748,1672.90411994066,8786120.0,,,102.00356622006,,1.44592,10.1014265266002,,,,47.37436885,22.6,32.6027140173081,25.0100013259338,10.1690478477936,4594307032667.98,9.65067891955702,20.6841201782227,,21.325744894543,18.5,,43.0,,44.3052600421357,5.09,73.835,72.017,53.461,46.539,29.3656698811727,,
CHN,2009,454515403264.5,8.9240161770295,1141390014.64844,0.0224102041027779,99.1874160766602,13.4319000244141,1778.43351862146,9377660.0,,,124.408008908592,,1.6648,10.3094417362922,,,,54.89500349,28.9,24.7498559389238,20.435014439653,9.63618551442703,5101703073088.97,9.39872563237978,22.4430599212646,,21.325744894543,17.1,,,,44.1980701221571,5.2,74.119,72.244,52.12,47.88,31.9409452089419,,
CHN,2010,742755776609.5,12.254487795078,671890014.648438,0.0110852964640985,99.7,12.2613000869751,1954.72255616896,10203820.0,99.9999974253327,29.1000003814697,126.579494210428,,1.71372,10.212048608843,,,,62.75543093,34.3,27.1853327204051,23.5317449422952,9.32517694053669,6087163874510.73,10.6358710646812,24.1984901428223,,21.325744894543,15.8,,43.7,17.2,44.079056138679,4.97,74.409,72.476,50.774,49.226,32.1354780402591,,
CHN,2011,1054226064017.3,14.0918147450808,-603609985.351563,-0.0080684403299941,99.8572235107422,11.3381996154785,2086.48690379651,11074550.0,99.9999975448802,,123.095927186754,63.817310333252,1.78034,10.3127948892952,,,,71.6494509,38.3,26.5681893451605,24.1727152412604,9.17765379535199,7551500124197.17,9.55083217886229,25.6478500366211,,21.3230355943586,14.6,,42.4,12.7,44.0388557575396,4.97,74.708,72.72,49.489,50.511,30.485462927063,,
