country_code,year,SP.URB.TOTL.IN.ZS,SP.RUR.TOTL.ZS,SP.DYN.LE00.MA.IN,SP.DYN.LE00.IN,NY.GDP.MKTP.CD,NE.IMP.GNFS.ZS,NE.EXP.GNFS.ZS,NY.GDP.MKTP.KD.ZG,SH.DYN.MORT,EG.USE.PCAP.KG.OE,EN.ATM.GHGT.KT.CE,NV.AGR.TOTL.ZS,FS.AST.PRVT.GD.ZS,SE.TER.ENRR,GC.TAX.TOTL.GD.ZS,GC.XPN.TOTL.GD.ZS,IT.CEL.SETS.P2,SL.TLF.TOTL.FE.ZS,SL.UEM.TOTL.MA.ZS,IT.NET.USER.ZS,EG.FEC.RNEW.ZS,EG.ELC.ACCS.ZS,DT.ODA.ODAT.CD,DT.ODA.ODAT.GN.ZS,SE.XPD.TOTL.GD.ZS,SG.GEN.PARL.ZS,DT.DOD.DECT.CD,DT.DOD.DECT.GN.ZS,GB.XPD.RSDV.GD.ZS,SI.POV.GINI
CHN,2000,35.877,64.123,69.595,71.397,1211346869600.41,18.5170939712716,20.8934448167644,8.49009340575191,36.8,898.987313140273,4597430.0,14.6762416552585,111.122970939299,7.59041023254395,8.56924385783334,,6.606481691,45.092067083728,3.66,1.775913207,29.6030006408691,96.9308700561523,1749020019.53125,0.146155871075283,1.9692266343076166,21.7828418230563,145936667983.7,12.1951153176042,0.89316,39.800000000000004
CHN,2001,37.093,62.907,69.981,71.732,1339395718862.89,18.2152135310323,20.3121457444929,8.3357334781433,34.2,928.811433738255,4791440.0,13.9834613522186,110.044590706126,9.78911018371582,8.56924385783334,,11.14746235,45.0055046243445,4.21,2.639650215,28.3349990844727,97.2132186889648,1497660034.17969,0.113439955480626,2.050413322059143,21.7828418230563,184346625754.2,13.9632977720954,0.94033,40.9
CHN,2002,38.425,61.575,70.351,72.061,1470550015077.93,20.1026579601554,22.6447456738957,9.13363078993316,31.5,984.810714620431,5100860.0,13.3014877126424,117.49869856029,12.6284799575806,8.56924385783334,,15.75742107,44.9247113703791,4.65,4.595704331,26.9783992767334,97.4872817993164,1511520019.53125,0.103841368893712,2.1316000098106693,21.7828418230563,185496990287.7,12.7436363052921,1.05786,42.0
CHN,2003,39.776,60.224,70.697,72.381,1660287965663.89,24.8232314660127,26.9807565345137,10.038030481108,28.8,1118.43177274138,5717660.0,12.3489989652141,125.671432607624,15.4526796340942,8.56924385783334,,20.52400801,44.8392401162624,5.09,6.2,23.8414993286133,97.7518768310547,1361550048.82813,0.0825147102997683,2.212786697562196,20.2345058626466,207210768367.5,12.5576996141752,1.12037,41.63333333333333
CHN,2004,41.144,58.856,71.013,72.689,1955347004965.69,28.4441866419381,31.0613375828803,10.1136213780461,26.3,1268.13290434581,6467060.0,12.916648166837,118.6361030068,17.6912593841553,8.56924385783334,,25.3063175,44.7454642473624,4.98,7.3,20.1608009338379,98.0058364868164,1709949951.17188,0.0876800560591424,2.2939733853137225,20.2345058626466,247387639368.6,12.6851444238621,1.21498,41.266666666666666
CHN,2005,42.522,57.478,71.297,72.985,2285965892364.2,28.3780352997871,33.8298575659931,11.3945918097286,24.0,1393.69132405731,7194480.0,11.6414956029627,111.842924826452,19.0869998931885,8.56924385783334,,29.56214176,44.634333098471,4.98,8.523257003,17.4407997131348,98.2481307983398,1798339965.82031,0.0792270088260379,2.375160073065249,20.2684563758389,285883878856.6,12.5947957693719,1.30792,40.9
CHN,2006,43.868,56.132,71.551,73.271,2752131773358.92,28.4438583516643,36.0350255523532,12.7209556651735,21.9,1515.1736777471,7879330.0,10.6257605278405,109.158387197031,20.2191905975342,9.05725398272786,,34.44822335,44.5234908680654,4.87,10.52315262,16.3850994110107,98.4812927246094,1268520019.53125,0.0461785549683561,2.4563467608167757,20.2684563758389,326444757564.3,11.8837282417172,1.36854,41.6
CHN,2007,45.199,54.801,71.788,73.553,3550342737009.53,26.7585649477618,35.4347985287157,14.2308609330803,20.1,1630.17102857988,8497040.0,10.2461657566004,105.787508532942,20.52121925354,9.77140606467415,,40.66184883,44.4166186385106,4.76,16.0,14.8837003707886,98.7114028930664,1453219970.70313,0.0408393309007668,2.5375334485683023,20.620992237597,377773902515.9,10.6164474212975,1.37369,42.3
CHN,2008,46.539,53.461,72.017,73.835,4594307032667.98,25.0100013259338,32.6027140173081,9.65067891955702,18.5,1672.90411994066,8786120.0,10.1690478477936,102.00356622006,20.6841201782227,10.1014265266002,,47.37436885,44.3052600421357,5.09,22.6,14.1378002166748,98.9447021484375,1305540039.0625,0.0282408850314485,2.6187201363198285,21.325744894543,386445623554.0,8.35942682655549,1.44592,43.0
CHN,2009,47.88,52.12,72.244,74.119,5101703073088.97,20.435014439653,24.7498559389238,9.39872563237978,17.1,1778.43351862146,9377660.0,9.63618551442703,124.408008908592,22.4430599212646,10.3094417362922,,54.89500349,44.1980701221571,5.2,28.9,13.4319000244141,99.1874160766602,1141390014.64844,0.0224102041027779,2.699906824071355,21.325744894543,454515403264.5,8.9240161770295,1.6648,43.35
CHN,2010,49.226,50.774,72.476,74.409,6087163874510.73,23.5317449422952,27.1853327204051,10.6358710646812,15.8,1954.72255616896,10203820.0,9.32517694053669,126.579494210428,24.1984901428223,10.212048608843,,62.75543093,44.079056138679,4.97,34.3,12.2613000869751,99.7,671890014.648438,0.0110852964640985,2.7810935118228817,21.325744894543,742755776609.5,12.254487795078,1.71372,43.7
CHN,2011,50.511,49.489,72.72,74.708,7551500124197.17,24.1727152412604,26.5681893451605,9.55083217886229,14.6,2086.48690379651,11074550.0,9.17765379535199,123.095927186754,25.6478500366211,10.3127948892952,,71.6494509,44.0388557575396,4.97,38.3,11.3381996154785,99.8572235107422,-603609985.351563,-0.0080684403299941,2.8622801995744083,21.3230355943586,1054226064017.3,14.0918147450808,1.78034,42.4
CHN,2012,51.765,48.235,72.976,75.013,8532229986993.65,22.7750001428637,25.4925222245396,7.86373644866194,13.5,2155.16478775741,11399830.0,9.11371387030751,128.922639036534,28.7256698608398,10.2567686829398,,80.34603793,44.0030275055501,5.08,42.30011749,11.5367002487183,99.9648742675781,-180529998.779297,-0.0021207853935981,2.943466887325935,21.3230355943586,1148178860069.5,13.4882898805592,1.91214,42.2
CHN,2013,53.013,46.987,73.242,75.321,9570406235659.64,22.1451211404583,24.599254436897,7.766150097539,12.5,2213.75932679132,11854530.0,8.94289396230057,134.319251401012,32.4336700439453,9.90773258312895,,88.30574902,43.9784050308975,5.08,45.8,11.5220003128052,99.9970092773438,-656549987.792969,-0.0069164553290477,3.024653575077461,23.40140609307,1480489123608.3,15.5962791546092,1.99786,39.7
CHN,2014,54.259,45.741,73.517,75.629,10475682920597.7,21.3951550469261,23.5100609074235,7.42576365645755,11.6,2236.72990756962,11865310.0,8.64349139629661,140.236886965913,42.4307289123535,9.67861882699669,,91.89962887,43.9577737000049,5.08,47.9,12.0614004135132,100.0,-947070007.324219,-0.0090291885398917,3.1058402628289876,23.40140609307,1778390716101.0,16.9548448890585,2.02963,39.2
CHN,2015,55.5,44.5,73.793,75.928,11061553079871.5,18.110089452417,21.3540798828848,7.04132887865481,10.7,2236.72990756962,11859290.0,8.38701488219603,152.594499832597,46.0404281616211,9.37692044713406,,91.835388,43.9206950694526,5.08,50.3,12.2453002929688,100.0,-306290008.544922,-0.0027794609371199,3.187026950580514,23.6228455559311,1333777000353.0,12.1034998461894,2.0656,38.6
CHN,2016,56.736,43.264,74.061,76.21,11233276536744.7,17.3100349631628,19.5843800536482,6.84876220503246,9.9,2236.72990756962,11857180.0,8.0572875346436,156.229943475554,48.0190200805664,9.12291556057604,,96.52661691,43.8687870810856,4.97,53.2,12.5896997451782,100.0,-791429992.675781,-0.0070737129416847,3.268213638332041,23.6228455559311,1413804345434.8,12.6364254423817,2.11831,38.5
CHN,2017,57.96,42.04,74.315,76.47,12310409370894.2,17.9401362522062,19.6922769882201,6.94720079327288,9.2,2236.72990756962,12058050.0,7.46356501656873,154.895051691759,49.0732612609863,9.41931765253305,,103.4384208,43.7997292462391,4.86,54.3,12.8635997772217,100.0,-989940002.441406,-0.0080478203304552,3.3494003260835674,24.2476060191518,1704516192888.5,13.8570418781787,2.14512,38.5
CHN,2018,59.152,40.848,74.549,76.704,13894817549380.3,18.3441400365904,19.1121035364139,6.74977383247717,8.5,2236.72990756962,12355240.0,7.04302025319625,157.812078588381,50.6044387817383,9.05268573156305,,115.5258122,43.7188299279786,4.75,59.2,13.12380027771,100.0,-705450012.207031,-0.005104581579389,3.4305870138350936,24.8993288590604,1961528186354.2,14.1934658363542,2.18568,38.5
CHN,2019,60.308,39.692,74.761,76.912,14279937467431.0,17.341020737643,18.4963930786875,5.94971423273162,7.9,2236.72990756962,12355240.0,7.14369124773749,165.390370006162,53.7649116516113,9.05268573156305,,121.7922911,43.6343552927191,5.08,64.56912253,13.12380027771,100.0,-589979980.46875,-0.0041413378024427,3.51177370158662,24.9411764705882,2114162881662.2,14.7749680030296,2.18568,38.5
CHN,2020,61.428,38.572,74.761,76.912,14722730697890.1,16.0099766083437,18.4969112496804,2.29999999995441,7.9,2236.72990756962,12355240.0,7.65306654755744,182.432625902652,53.7649116516113,9.05268573156305,,117.857846,43.6343552927191,5.08,70.64214286,13.12380027771,100.0,-589979980.46875,-0.0041413378024427,3.51177370158662,24.9411764705882,2114162881662.2,14.7749680030296,2.18568,38.5
DEU,1960,71.384,28.616,66.751,69.3100243902439,215838448137.658,16.58220097125,15.1285077353397,3.13269973811248,27.2,1952.58863227169,1286569.85,1.10152604363728,112.417323246367,33.6599197387695,10.7841034508719,20.168543460356,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1961,71.697,28.303,66.908,69.508,215838448137.658,16.58220097125,15.1285077353397,3.13269973811248,27.2,1994.32463287995,1286569.85,1.10152604363728,112.417323246367,33.6599197387695,10.7841034508719,20.168543460356,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1962,71.762,28.238,67.053,69.6915365853659,215838448137.658,16.58220097125,15.1285077353397,3.13269973811248,27.2,2124.84853926032,1286569.85,1.10152604363728,112.417323246367,33.6599197387695,10.7841034508719,20.168543460356,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1963,71.826,28.174,67.184,69.8596097560976,215838448137.658,16.58220097125,15.1285077353397,3.13269973811248,27.2,2281.28992832207,1286569.85,1.10152604363728,112.417323246367,33.6599197387695,10.7841034508719,20.168543460356,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1964,71.891,28.109,67.302,70.0137073170732,215838448137.658,16.58220097125,15.1285077353397,3.13269973811248,27.2,2341.14631341369,1286569.85,1.10152604363728,112.417323246367,33.6599197387695,10.7841034508719,20.168543460356,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1965,71.955,28.045,67.405,70.1518292682927,215838448137.658,16.58220097125,15.1285077353397,3.13269973811248,27.2,2378.33973189429,1286569.85,1.10152604363728,112.417323246367,33.6599197387695,10.7841034508719,20.168543460356,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1966,72.019,27.981,67.488,70.2714146341463,215838448137.658,16.58220097125,15.1285077353397,3.13269973811248,27.2,2387.68487506532,1286569.85,1.10152604363728,112.417323246367,33.6599197387695,10.7841034508719,20.168543460356,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1967,72.083,27.917,67.554,70.374,215838448137.658,16.58220097125,15.1285077353397,3.13269973811248,27.2,2388.41234673301,1286569.85,1.10152604363728,112.417323246367,33.6599197387695,10.7841034508719,20.168543460356,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1968,72.147,27.853,67.609,70.4650975609756,215838448137.658,16.58220097125,15.1285077353397,3.13269973811248,27.2,2561.52258496013,1286569.85,1.10152604363728,112.417323246367,33.6599197387695,10.7841034508719,20.168543460356,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1969,72.211,27.789,67.658,70.5506829268293,215838448137.658,16.58220097125,15.1285077353397,3.13269973811248,26.4,2772.01092927064,1286569.85,1.10152604363728,112.417323246367,33.6599197387695,10.7841034508719,20.168543460356,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1970,72.274,27.726,67.711,70.6397804878049,215838448137.658,16.58220097125,15.1285077353397,3.13269973811248,25.7,3860.86493635627,1286569.85,1.10152604363728,112.417323246367,33.6599197387695,10.7841034508719,20.168543460356,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1971,72.332,27.668,67.778,70.7428780487805,249985055484.303,16.2835759768832,14.5601844932681,3.13269973811248,24.9,3895.26472554782,1283784.3,1.10152604363728,112.417323246367,33.6599197387695,10.7841034508719,20.168543460356,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1972,72.389,27.611,67.867,70.867,299801542047.476,16.1796326963143,14.5530810099336,4.30034133420232,24.0,4017.3373851604,1300781.18,1.10152604363728,112.417323246367,33.6599197387695,10.7841034508719,20.168543460356,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1973,72.446,27.554,67.984,71.0166829268293,398374021953.897,16.3479491251614,15.3552677535058,4.77748689217385,23.1,4240.06186174623,1364682.32,1.10152604363728,112.417323246367,33.6599197387695,10.9193948100922,20.5858674907621,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1974,72.503,27.497,68.132,71.1954146341463,445303484241.554,18.7159347490204,18.2369862071597,0.890068740587211,22.0,4158.27162572196,1336033.72,1.10152604363728,112.417323246367,33.6599197387695,10.4752255739926,22.1940099457262,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1975,72.56,27.44,68.311,71.4017317073171,490636517211.225,18.7962054480222,17.1106423508499,-0.866738894227723,20.8,3984.9742392469,1273609.66,1.10152604363728,112.417323246367,33.6599197387695,10.0448778040634,24.482163205417,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1976,72.617,27.383,68.52,71.6341463414634,519754453161.411,20.298431512641,18.0717090415493,4.94925837665457,19.5,4314.581637401,1336497.06,1.10152604363728,112.417323246367,33.6599197387695,10.1703342967468,24.6418565541539,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1977,72.674,27.326,68.751,71.8836829268293,600498238019.035,20.1240033196387,17.9799572032858,3.34721812001672,18.3,4336.08740419981,1315704.67,1.10152604363728,112.417323246367,33.6599197387695,10.4908657941436,24.7172514407512,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1978,72.73,27.27,68.995,72.1432926829268,740469983446.933,19.5438494586045,17.6367433618928,3.00849285673846,17.1,4483.88084693122,1357268.4,1.10152604363728,112.417323246367,33.6599197387695,10.493259791897,24.7065943213197,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1979,72.787,27.213,69.25,72.4085365853659,881345176608.686,21.3999501264404,17.8246232378036,4.15036334066737,16.0,4685.29672767255,1411701.43,1.10152604363728,112.417323246367,33.6599197387695,10.3798790027283,24.2525281690753,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1980,72.844,27.156,69.514,72.6779024390244,950290856466.538,23.2328468286043,18.6212239628237,1.40882863572145,15.0,4562.29597278663,1354782.98,1.10152604363728,112.417323246367,33.6599197387695,10.2825668963097,25.3845442988561,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1981,72.989,27.011,69.786,72.9503902439024,800472055387.278,24.048287452538,20.1348351934178,0.529240556536067,14.1,4399.49982340429,1317791.85,1.10152604363728,112.417323246367,33.6599197387695,10.0567369611207,26.1708434390865,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1982,73.107,26.893,70.067,73.227,776576439106.956,23.5178552265518,20.8700085547004,-0.394840774795966,13.2,4257.86440735867,1267150.22,1.10152604363728,112.417323246367,33.6599197387695,9.7944266111617,26.4121038787853,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1983,73.103,26.897,70.353,73.5051951219512,770684323247.798,23.2841662878681,20.2914063698654,1.57241016952116,12.5,4268.04891217242,1268455.75,1.10152604363728,112.417323246367,33.6599197387695,9.75040311009836,25.9927747265556,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1984,72.943,27.057,70.64,73.7829268292683,725111123634.115,24.5170873290351,21.7255685827612,2.82294780997955,11.8,4447.31663526041,1291691.56,1.10152604363728,112.417323246367,33.6599197387695,10.1908582564913,26.1967568875853,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1985,72.711,27.289,70.92,74.0546341463415,732534887058.198,24.9763464287139,22.9390037422356,2.32793526226367,11.1,4598.13849473629,1301253.1,1.10152604363728,112.417323246367,33.6599197387695,10.196980845149,25.7655772478337,0.001390112,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1986,72.617,27.383,71.183,74.3137317073171,1046259374943.71,21.6574911445998,21.2871403196647,2.28733922127036,10.6,4589.15365580296,1302264.97,1.10152604363728,112.417323246367,33.6599197387695,9.93788342229686,25.3453659096047,0.030588843,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1987,72.836,27.164,71.427,74.5596829268293,1298176105549.51,21.0064372887918,20.6830327710107,1.40215162742055,10.0,4616.39706207303,1306982.38,1.10152604363728,112.417323246367,33.6599197387695,10.0846343911649,25.7569388002638,0.062483552,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1988,72.999,27.001,71.652,74.7924878048781,1401233225303.49,21.4364352191687,21.0900886756704,3.70723565949591,9.5,4629.17766609112,1294253.92,1.10152604363728,112.417323246367,33.6599197387695,9.8164739733434,25.545752066249,0.126121979,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1989,72.976,27.024,71.859,75.0131463414634,1398967436804.33,22.9162981574802,22.299619911744,3.89655169214447,9.0,4514.70470646174,1278982.32,1.10152604363728,112.417323246367,33.6599197387695,10.2507219376736,24.5573262887848,0.208007081,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1990,73.118,26.882,72.058,75.227756097561,1771671206875.68,23.0277510180834,22.8358365592459,5.25500608278011,8.5,4421.36453086788,1160210.0,1.10152604363728,112.417323246367,33.6599197387695,9.83228368183835,24.6856870424495,0.344839041,40.5993854118786,4.43,0.125892223,2.09803377496266,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1991,73.269,26.731,72.1,75.319512195122,1868945197407.19,24.1524782444192,23.6649009963425,5.10826152190214,8.0,4302.89117530285,1130620.0,1.10152604363728,112.417323246367,33.6599197387695,11.6297137091689,31.0856350107201,0.669575304,42.0159840404805,4.43,0.250274153,1.98863280907619,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1992,73.36,26.64,72.6,75.819512195122,2131571696931.75,22.6961446717507,22.1946934890662,1.923076559054,7.6,4190.98422047326,1082930.0,1.00542871579145,112.417323246367,35.4325790405273,11.75387471652,31.30671069175,1.215422217,42.2694283990416,4.92,0.43528529,2.06262189491575,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1993,73.497,26.503,72.7,75.8707317073171,2071323790370.28,20.2632946672835,20.3134405930698,-0.976849818160517,7.2,4122.69573982757,1075230.0,0.96156811678632,112.417323246367,39.4206008911133,11.4604572531684,31.8064527183318,2.206154242,42.2844865830616,6.47,0.463635096,2.11093108509833,100.0,,,4.40791988372803,26.1904761904762,,,2.13911,29.2
DEU,1994,73.71,26.29,73.1,76.2707317073171,2205074123177.05,20.9471728020551,21.1107102839496,2.39189207051331,6.8,4088.79812984419,1062350.0,0.975540433439917,112.417323246367,42.5005989074707,11.6778442786478,31.8936350468695,3.081046034,42.610245777125,7.55,0.922541043,2.26620206067894,100.0,,,4.33663988113403,26.1904761904762,,,2.13911,29.2
DEU,1995,73.922,26.078,73.3,76.4219512195122,2585792275146.72,21.5873979341395,21.9942362808177,1.54414649556445,6.5,4119.68894801371,1055730.0,0.995455529106254,112.417323246367,45.3274192810059,11.4761349301439,38.3255129023915,4.590906537,42.7842043702727,7.06,1.837737754,2.31974899616167,100.0,,,4.4307599067688,26.1904761904762,,,2.13911,28.9
DEU,1996,74.133,25.867,73.6,76.6731707317073,2497244606186.64,22.1455932715028,22.8600276884323,0.80582289149001,6.2,4246.55319132624,1083880.0,1.04216760869792,112.417323246367,46.9425315856934,10.901851794023,32.4507905776057,6.777854967,42.9089421494328,8.25,3.054805234,2.25217383396493,100.0,,,4.49470996856689,26.1904761904762,,,2.13911,28.7
DEU,1997,74.342,25.658,74.0,77.0731707317073,2211989623279.95,24.282385335135,25.3602733090279,1.79216082094591,5.9,4203.35736659763,1045890.0,1.03138464676338,112.417323246367,47.7920799255371,10.7293679728731,31.8927160084644,10.16716972,43.1350985608149,9.31,6.711087477,2.82442182235482,100.0,,,4.47829008102417,26.1904761904762,,,2.18171,28.5
DEU,1998,74.551,25.449,74.5,77.4756097560976,2238990774702.68,25.1780661431082,26.4069062062529,2.01393278519326,5.7,4177.29412931179,1019610.0,0.975317957526236,112.417323246367,48.641752481460564,10.8349797956732,31.7022269437357,17.09157634,43.2925469688866,9.29,9.877852428,3.04511890616193,100.0,,,4.46187019348145,26.1904761904762,,,2.21195,28.3
DEU,1999,74.758,25.242,74.8,77.7268292682927,2194204133816.32,26.4066172043428,26.9592324276031,1.88726115399444,5.5,4079.93334441166,985180.0,0.958397265329112,112.417323246367,49.491425037384026,11.5085361353351,31.6223512731369,28.80700458,43.586878236784,8.56,20.84598264,3.26371214587689,100.0,,,4.440881431102756,30.9417040358744,,,2.34165,28.55
DEU,2000,74.965,25.035,75.0,77.9268292682927,1943145384190.16,30.678349430323,30.8477115722895,2.91250296366708,5.4,4094.0603595302,975830.0,0.994789221891906,112.417323246367,50.34109759330749,11.7050007349141,31.3132203936295,59.21557459,43.7289995271443,7.64,30.2163466,3.70050001144409,100.0,,,4.419892668724062,30.9417040358744,,,2.4014,28.8
DEU,2001,75.17,24.83,75.5,78.3292682926829,1944107382550.34,30.2181317720272,31.8447071170151,1.68146848097079,5.2,4209.79608663882,991320.0,1.08343229583805,112.417323246367,51.19077014923095,10.961685400499,30.7393649829232,68.9052462,44.0308289642695,7.77,31.65093942,3.89969992637634,100.0,,,4.398903906345368,31.0810810810811,,,2.39631,30.3
DEU,2002,75.374,24.626,75.4,78.2292682926829,2068624129493.69,28.3423107018725,32.5925791130602,-0.197973834771361,5.1,4108.40129887204,972930.0,0.900496788164431,111.430727544891,52.04044270515441,10.8353047149382,31.1779156733936,72.51844181,44.3138195083402,8.7,48.82,4.41260004043579,100.0,,,4.377915143966675,32.1724709784411,,,2.4239,29.9
DEU,2003,75.577,24.423,75.6,78.3804878048781,2496128668171.56,29.0376067680426,32.8117129460067,-0.700116686114356,5.0,4084.50334562012,971900.0,0.832259435604571,109.940539978386,52.890115261077874,10.9985214123903,31.5756227476408,79.39777279,44.5456556479996,10.18,55.9,5.4355001449585,100.0,,,4.356926381587981,32.1724709784411,,,2.46513,30.0
DEU,2004,75.779,24.221,75.9,78.6804878048781,2809187981127.39,30.5128352456553,35.713363859767,1.17508813160987,4.9,4114.38992751247,952110.0,0.951063416014002,106.441445821473,53.739787817001336,10.4262945741916,30.3906705797076,87.35466029,44.592150463015,11.25,64.73,6.34429979324341,100.0,,,4.335937619209288,32.75,,,2.4265,30.4
DEU,2005,75.98,24.02,76.2,78.9317073170732,2845802760850.64,32.8591405884692,38.0595723481521,0.731707163554191,4.7,4086.50340728713,927710.0,0.726955700932129,105.449261682202,54.589460372924805,10.6568166026456,30.4945571185722,97.14257025,44.6825833492227,11.39,68.71,7.27890014648438,100.0,,,4.314948856830593,31.7589576547231,,,2.42861,32.1
DEU,2006,76.179,23.821,76.4,79.1317073170732,2992196713084.93,36.0168212387006,41.4329079108458,3.816441912988,4.6,4204.65468948158,934200.0,0.737585322085632,102.070370805172,55.43913292884827,10.8516276183608,29.1920187163533,105.1303054,45.0406586028048,10.31,72.16,8.59440040588379,100.0,,,4.2939600944519,31.5960912052117,,,2.46388,31.3
DEU,2007,76.378,23.622,76.9,79.5341463414634,3421229126745.14,36.5516592986738,43.3227580964574,2.97645513131597,4.5,3985.81195485319,905130.0,0.77886019483507,97.1286031485667,56.28880548477173,11.3340401272229,28.0020803744674,118.3999684,45.1993508524914,8.55,75.16,10.4651002883911,100.0,,,4.36679983139038,31.6476345840131,,,2.44709,31.3
DEU,2008,76.575,23.425,77.2,79.7365853658537,3730027830672.33,37.7256144732553,43.7991902579629,0.95987913356484,4.4,4036.83078099396,907800.0,0.83833040773771,97.0048183970878,57.13847804069519,11.4723010889499,28.2725241410726,130.1697232,45.2449454208148,7.42,78.0,10.2462997436523,100.0,,,4.43594980239868,32.1895424836601,,,2.59957,31.1
DEU,2009,76.771,23.229,77.3,79.8365853658537,3397791053070.3,33.1088059597748,38.1199069398503,-5.69383633640285,4.3,3790.50115157318,850640.0,0.695334317361279,98.7698151472158,57.98815059661865,11.6149370535587,31.0460680451235,129.7899266,45.4590863235761,8.1,79.0,10.7170000076294,100.0,,,4.90951013565063,32.7974276527331,,,2.72644,30.5
DEU,2010,76.966,23.034,77.5,79.9878048780488,3396354075663.73,37.3031508345032,42.565473405085,4.17988249873657,4.2,3997.07942080976,881300.0,0.803696771174544,88.491304008735,58.837823152542114,11.1902979254406,31.3667134612385,109.3693912,45.5799772940831,7.36,82.0,11.6059999465942,100.0,,,4.94367980957031,32.7974276527331,,,2.71367,30.2
DEU,2011,77.16,22.84,77.9,80.4365853658537,3744408602683.94,40.148984986412,45.0571362806101,3.92519270463411,4.1,3869.81622904859,852550.0,0.910022423855418,84.8982758876728,59.687495708465576,11.4813852299559,28.8749832934852,112.4225954,45.8495209074968,6.03,81.26999954,12.5438003540039,100.0,,,4.82487010955811,32.9032258064516,,,2.79562,30.5
